Periode;Wijk;Zone;Naam straat / segment;Parkeercapaciteit 2013;bewoner aantal augustus 2013;buitenlander aantal augustus 2013;andere aantal augustus 2013;totaal aantal augustus 2013 ;% bezetting augustus 2013;% bewoner augustus 2013;% buitenlander augustus 2013;% andere augustus 2013;opmerkingen augustus 2013;B: betalend ook bewoners BV: betalend uitgezonderd bewoners;Parkeercapaciteit 2009;bewoner aantal augustus 2009;buitenlander aantal augustus 2009;andere aantalaugustus 2009 ;totaal aantal augustus 2009 ;% bezetting augustus 2009;% bewoner augustus 2009;% buitenlander augustus 2009;% andere augustus 2009;opmerkingen augustus 2009 ;latWGS84;loWGS84;Aangemaakt op
okt/13;3;1;Augustijnenrei (Sint-Jorisstraat - J. Miraelstraat) kant water (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Augustijnenrei (Spanjaardstraat - Oost-Gistelhof) kant water (zuid);5;1;1;4;6;1.2;0,166666667;0,166666667;0,666666667;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Augustijnenrei totaal;43;23;2;17;42;0.976744186046512;0,547619048;0,047619048;0,404761905;;;53;11;2;20;33;0.622641509433962;0,333333333;0,060606061;0,606060606;;;;8/07/2016
okt/13;3;1;Baliestraat (Annuntiatenstraat - Kleine Nieuwstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Baliestraat (Annuntiatenstraat - Lange Raamstraat) onpaar (west);15;5;3;8;16;106.666.666.666.667;0,3125;0,1875;0,5;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Baliestraat (Calvariebergstraat - Annuntiatenstraat) onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Baliestraat (Kleine Nieuwstraat - Calvariebergstraat) paar (oost);20;11;0;8;19;0.95;0,578947368;0;0,421052632;inname OD voor private werken: verlies 6 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Baliestraat (Lange Raamstraat - Sint-Gilliskerkhof) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Baliestraat (Sint-Gilliskerkhof - Annuntiatenstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Baliestraat totaal;35;16;3;16;35;1;0,457142857;0,085714286;0,457142857;;;36;12;0;17;29;0.805555555555556;0,413793103;0;0,586206897;;;;8/07/2016
okt/13;3;1;Bidderstraat (Annuntiatenstraat - Sint-Clarastraat) paar (zuid);14;7;0;4;11;0.785714285714286;0,636363636;0;0,363636364;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Bidderstraat (Annuntiatenstraat - Sint-Gillisdorpstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Bidderstraat (Sint-Clarastraat - Annuntiatenstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Bidderstraat (Sint-Gillisdorpstraat - Annuntiatenstraat) paar (zuid);20;12;0;2;14;0.7;0,857142857;0;0,142857143;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Bidderstraat totaal;34;19;0;6;25;0.735294117647059;0,76;0;0,24;;;28;14;0;6;20;0.714285714285714;0,7;0;0,3;;;;8/07/2016
okt/13;3;1;Calvariebergstraat (Baliestraat - J.&M. Sabbestraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Calvariebergstraat (J.&M. Sabbestraat - 's Gravenstraat) paar (oost);14;7;0;6;13;0.928571428571429;0,538461538;0;0,461538462;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Calvariebergstraat (Komvest - Walweinstraat) onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Calvariebergstraat ('s Gravenstraat - Komvest) paar (oost);8;4;0;4;8;1;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Calvariebergstraat (Walweinstraat - Sint-Claradreef) onpaar (west);46;17;0;8;25;0.543478260869565;0,68;0;0,32;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Calvariebergstraat totaal;68;28;0;18;46;0.676470588235294;0,608695652;0;0,391304348;;;66;24;0;17;41;0.621212121212121;0,585365854;0;0,414634146;;;;8/07/2016
okt/13;3;1;Collaert Mansionstraat (Annuntiatenstraat - Sint-Gilliskerkhof) onpaar (west);8;3;0;5;8;1;0,375;0;0,625;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Collaert Mansionstraat (Sint-Gilliskerkhof - Lange Raamstraat) onpaar (west);3;2;0;2;4;133.333.333.333.333;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Collaert Mansionstraat paar (oost);15;5;1;11;17;113.333.333.333.333;0,294117647;0,058823529;0,647058824;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Collaert Mansionstraat totaal;26;10;1;18;29;111.538.461.538.462;0,344827586;0,034482759;0,620689655;;;29;7;0;19;26;0.896551724137931;0,269230769;0;0,730769231;;;;8/07/2016
okt/13;3;1;Gouden Handrei;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
okt/13;3;1;Goudenhandstraat (Langerei - Torenbrug) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Goudenhandstraat (Oost-Gistelhof - Sint-Gilliskerkstraat) onpaar (noord);7;4;0;2;6;0.857142857142857;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Goudenhandstraat (Sint-Gilliskerkstraat - Langerei) onpaar (noord);9;3;0;4;7;0.777777777777778;0,428571429;0;0,571428571;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Goudenhandstraat (Torenbrug - Oost-Gistelhof) paar (zuid);3;1;0;2;3;1;0,333333333;0;0,666666667;volledige inname door wegenwerken: verlies 3 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Goudenhandstraat totaal;19;8;0;8;16;0.842105263157895;0,5;0;0,5;;;22;9;1;13;23;104.545.454.545.455;0,391304348;0,043478261;0,565217391;;;;8/07/2016
okt/13;3;1;Hoedenmakersstraat (Augustijnenrei - Kleine Hoedenmakersstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Hoedenmakersstraat (Kleine Hoedenmakersstraat - Noord-Gistelhof) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Hoedenmakersstraat (Maagdendal - Schrijversstraat) onpaar (west);7;6;0;2;8;114.285.714.285.714;0,75;0;0,25;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Hoedenmakersstraat (Schrijversstraat - Augustijnenrei) onpaar (west);8;3;0;0;3;0.375;1;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Hoedenmakersstraat totaal;15;9;0;2;11;0.733333333333333;0,818181818;0;0,181818182;;;13;7;0;9;16;123.076.923.076.923;0,4375;0;0,5625;;;;8/07/2016
okt/13;3;1;James Wealestraat noord onpaar;4;4;0;1;5;1.25;0,8;0;0,2;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;James Wealestraat noord paar;3;2;0;0;2;0.666666666666667;1;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;James Wealestraat west onpaar;7;2;0;0;2;0.285714285714286;1;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;James Wealestraat west paar;10;4;0;1;5;0.5;0,8;0;0,2;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;James Wealestraat zuid onpaar;6;4;0;0;4;0.666666666666667;1;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;James Wealestraat zuid paar;1;1;0;0;1;1;1;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;James Wealestraat totaal;31;17;0;2;19;0.612903225806452;0,894736842;0;0,105263158;;;32;5;0;3;8;0.25;0,625;0;0,375;;;;8/07/2016
okt/13;3;1;Jan Miraelstraat onpaar (west);20;10;0;12;22;1.1;0,454545455;0;0,545454545;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Jan Miraelstraat paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Jan Miraelstraat totaal;20;10;0;12;22;1.1;0,454545455;0;0,545454545;;;20;9;0;13;22;1.1;0,409090909;0;0,590909091;;;;8/07/2016
okt/13;3;1;Julius en Maurice Sabbestraat (Calvariebergstraat - Langerei) onpaar (west);25;13;0;6;19;0.76;0,684210526;0;0,315789474;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Julius en Maurice Sabbestraat (Langerei - Stokersstraat) paar (oost);9;5;0;2;7;0.777777777777778;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Julius en Maurice Sabbestraat (Stokersstraat - Calvariebergstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Julius en Maurice Sabbestraat totaal;34;18;0;8;26;0.764705882352941;0,692307692;0;0,307692308;;;36;10;0;6;16;0.444444444444444;0,625;0;0,375;;;;8/07/2016
okt/13;3;1;Kapelstraat onpaar (noord);11;4;0;5;9;0.818181818181818;0,444444444;0;0,555555556;inname OD voor private werken: verlies 3 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kapelstraat paar (zuid);9;3;0;6;9;1;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kapelstraat totaal;20;7;0;11;18;0.9;0,388888889;0;0,611111111;;;20;7;1;9;17;0.85;0,411764706;0,058823529;0,529411765;;;;8/07/2016
okt/13;3;1;Kipstraat noord;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kipstraat zuid;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kipstraat totaal;0;0;0;0;0;N;0;0;0;;;0;1;0;0;1;N;1;0;0;;;;8/07/2016
okt/13;3;1;Kleine Hoedenmakersstraat (Hoedenmakersstraat - West-Gistelhof) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kleine Hoedenmakersstraat (Noord-Gistelhof - West-Gistelhof) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kleine Hoedenmakersstraat (West-Gistelhof - Hoedenmakersstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kleine Hoedenmakersstraat (West-Gistelhof - Noord-Gistelhof) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kleine Hoedenmakersstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
okt/13;3;1;Kleine Nieuwstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kleine Nieuwstraat paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kleine Nieuwstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
okt/13;3;1;Komvest (brug - Sint-Claradreef) paar (zuid);54;1;3;33;37;0.685185185185185;0,027027027;0,081081081;0,891891892;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Komvest (Sint-Claradreef - Vlamingdam) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Komvest (Walweinstraat - Calvariebegstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Komvest (Walweinstraat - Calvariebegstraat) paar (zuid);10;1;0;9;10;1;0,1;0;0,9;volledige inname door wegenwerken: verlies 10 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Komvest (Willem de Dekenstraat - Sint-Claradreef) kant huizen (oost);8;3;0;1;4;0.5;0,75;0;0,25;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Komvest onpaar totaal;72;5;3;43;51;0.708333333333333;0,098039216;0,058823529;0,843137255;;;63;1;2;30;33;0.523809523809524;0,03030303;0,060606061;0,909090909;;;;8/07/2016
okt/13;3;1;Korte Raamstraat;2;2;0;1;3;1.5;0,666666667;0;0,333333333;volledige inname door wegenwerken: verlies 10 pp;;0;2;0;1;3;3;0,666666667;0;0,333333333;;;;8/07/2016
okt/13;3;1;Kortewinkel onpaar (noord);13;7;0;7;14;107.692.307.692.308;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kortewinkel paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Kortewinkel totaal;13;7;0;7;14;107.692.307.692.308;0,5;0;0,5;;;10;9;1;5;15;1.5;0,6;0,066666667;0,333333333;;;;8/07/2016
okt/13;3;1;Krom Genthof;9;2;1;5;8;0.888888888888889;0,25;0,125;0,625;inname OD voor private werken: verlies 4 pp;;9;1;0;6;7;0.777777777777778;0;0;0;;;;8/07/2016
okt/13;3;1;Lange Raamstraat (Baliestraat - Sint-Gilliskoorstraat) paar (noord);9;3;2;5;10;111.111.111.111.111;0,3;0,2;0,5;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Lange Raamstraat (Sint-Gillisdorpsstraat - Baliestraat) paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Lange Raamstraat (Sint-Gilliskerkstraat - Korte Raamstraat) onpaar (zuid);17;10;0;4;14;0.823529411764706;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Lange Raamstraat (Sint-Gilliskoorstraat - Sint-Gilliskerkstraat) onpaar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Lange Raamstraat totaal;26;13;2;9;24;0.923076923076923;0,541666667;0,083333333;0,375;;;33;4;4;17;25;0.757575757575758;0,16;0,16;0,68;;;;8/07/2016
okt/13;3;1;Maagdendal onpaar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Maagdendal paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Maagdendal totaal;0;0;0;0;0;N;0;0;0;;;2;1;0;1;2;N;1;0;1;;;;8/07/2016
okt/13;3;1;Noord Gistelhof (Annuntiatenstraat - Korte Raamstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Noord Gistelhof (Sterstraat - West-Gistelhof) paar (zuid);4;2;1;1;4;1;0,5;0,25;0,25;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Noord Gistelhof (West-Gistelhof - Hoedenmakersstraat) paar (zuid);4;0;1;0;1;0.25;0;1;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Noord Gistelhof totaal;8;2;2;1;5;0.625;0,4;0,4;0,2;;;8;1;0;0;1;0.125;1;0;0;;;;8/07/2016
okt/13;3;1;Oost Gistelhof (Gouden Handstraat - Augustijnenrei) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Oost Gistelhof (Sterstraat - Augustijnenrei) onpaar (west);15;5;4;3;12;0.8;0,416666667;0,333333333;0,25;volledige inname door wegenwerken: verlies 15 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Oost Gistelhof (Sterstraat - Gouden Handstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Oost Gistelhof totaal;15;5;4;3;12;0.8;0,416666667;0,333333333;0,25;;;18;3;1;10;14;0.777777777777778;0,214285714;0,071428571;0,714285714;;;;8/07/2016
okt/13;3;1;Oosterlingenplein kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Oosterlingenplein kant plein (oost);5;3;0;3;6;1.2;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Oosterlingenplein totaal;5;3;0;3;6;1.2;0,5;0;0,5;;;5;2;0;4;6;1.2;0,333333333;0;0,666666667;;;;8/07/2016
okt/13;3;1;Rode Haanstraat;5;2;0;2;4;0.8;0,5;0;0,5;;;7;0;0;7;7;1;0;0;1;;;;8/07/2016
okt/13;3;1;Sarepta;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
okt/13;3;1;Schotinnenstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
okt/13;3;1;Schrijversstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Schrijversstraat paar (zuid);19;13;0;4;17;0.894736842105263;0,764705882;0;0,235294118;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Schrijversstraat totaal;19;13;0;4;17;0.894736842105263;0,764705882;0;0,235294118;;;19;11;0;4;15;0.789473684210526;0,733333333;0;0,266666667;;;;8/07/2016
okt/13;3;1;Sint-Claradreef (Komvest - Sincfal) onpaar (zuid);17;6;0;4;10;0.588235294117647;0,6;0;0,4;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Claradreef (Komvest - Sincfal) paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Claradreef (Sincfal - Calvariebergstraat) onpaar (west);2;4;0;2;6;3;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Claradreef (Sincfal - Calvariebergstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Claradreef (Sincfal);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Claradreef totaal;19;10;0;6;16;0.842105263157895;0,625;0;0,375;;;27;10;0;8;18;0.666666666666667;0,555555556;0;0,444444444;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (Baliestraat - J.Wealestraat) paar (oost);7;4;0;3;7;1;0,571428571;0;0,428571429;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (Bidderstraat - Maagdendal) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (J.Wealestraat - Bidderstraat) paar (oost);30;10;0;19;29;0.966666666666667;0,344827586;0;0,655172414;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (J.Wealestraat - J.Wealestraat) onpaar (west);18;5;0;7;12;0.666666666666667;0,416666667;0;0,583333333;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (J.Wealestraat - J.Wealestraat) paar (oost);17;2;0;6;8;0.470588235294118;0,25;0;0,75;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (J.Wealestraat - Sint-Claradreef) onpaar (west);6;2;0;4;6;1;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (Kapelstraat - J.Wealestraat) onpaar (west);5;2;0;3;5;1;0,4;0;0,6;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (Maagdendal - Sint-Jorisstraat) paar (oost);7;4;0;2;6;0.857142857142857;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat (Sint-Jorisstraat - Kapelstraat) onpaar (west);9;3;0;5;8;0.888888888888889;0,375;0;0,625;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Clarastraat totaal;99;32;0;49;81;0.818181818181818;0,395061728;0;0,604938272;;;99;34;1;40;75;0.757575757575758;0,453333333;0,013333333;0,533333333;;;;8/07/2016
okt/13;3;1;Sint-Gillisdorpstraat onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gillisdorpstraat paar (oost);19;6;0;4;10;0.526315789473684;0,6;0;0,4;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gillisdorpstraat totaal;19;6;0;4;10;0.526315789473684;0,6;0;0,4;;;19;5;1;2;8;0.421052631578947;0,625;0,125;0,25;;;;8/07/2016
okt/13;3;1;Sint-Gilliskerkhof kant huizen (noord);7;3;0;4;7;1;0,428571429;0;0,571428571;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gilliskerkhof kant kerk (zuid);9;2;1;6;9;1;0,222222222;0,111111111;0,666666667;volledige inname door wegenwerken: verlies 9 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gilliskerkhof totaal;16;5;1;10;16;1;0,3125;0,0625;0,625;;;15;3;1;9;13;0.866666666666667;0,230769231;0,076923077;0,692307692;;;;8/07/2016
okt/13;3;1;Sint-Gilliskerkstraat onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gilliskerkstraat paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gilliskerkstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
okt/13;3;1;Sint-Gilliskoorstraat onpaar (noord);6;6;0;2;8;133.333.333.333.333;0,75;0;0,25;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gilliskoorstraat paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sint-Gilliskoorstraat totaal;6;6;0;2;8;133.333.333.333.333;0,75;0;0,25;;;5;1;0;0;1;0.2;1;0;0;;;;8/07/2016
okt/13;3;1;Spaanse Loskaai kant huizen (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Spaanse Loskaai kant water (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Spaanse Loskaai totaal;0;0;0;0;0;N;0;0;0;;;2;0;0;4;4;N;0;0;4;;;;8/07/2016
okt/13;3;1;Spanjaardstraat (Academiestraat - Kipstraat) paar (oost);14;2;0;11;13;0.928571428571429;0,153846154;0;0,846153846;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Spanjaardstraat (Kipstraat - Academiestraat) onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Spanjaardstraat (Kipstraat - Spaanse Loskaai) paar (oost);6;1;1;5;7;116.666.666.666.667;0,142857143;0,142857143;0,714285714;volledige inname door wegenwerken: verlies 6 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Spanjaardstraat (Kortewinkel - Kipstraat) onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Spanjaardstraat totaal;20;3;1;16;20;1;0,15;0,05;0,8;;;22;4;1;21;26;118.181.818.181.818;0,153846154;0,038461538;0,807692308;;;;8/07/2016
okt/13;3;1;Sterstraat onpaar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sterstraat paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Sterstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;1;1;N;0;0;1;;;;8/07/2016
okt/13;3;1;Torenbrug;0;0;0;0;0;N;0;0;0;;;0;0;0;1;1;N;0;0;1;;;;8/07/2016
okt/13;3;1;Walweinstraat onpaar (west);10;5;0;2;7;0.7;0,714285714;0;0,285714286;inname OD voor private werken: verlies 4 pp;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Walweinstraat paar (oost);9;0;1;3;4;0.444444444444444;0;0,25;0,75;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Walweinstraat totaal;19;5;1;5;11;0.578947368421053;0,454545455;0,090909091;0,454545455;;;19;3;0;12;15;0.789473684210526;0,2;0;0,8;;;;8/07/2016
okt/13;3;1;West-Gistelhof (Kleine Hoedenmakersstraat - Augustijnenrei) onpaar (west);9;4;1;6;11;122.222.222.222.222;0,363636364;0,090909091;0,545454545;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;West-Gistelhof (Kleine Hoedenmakersstraat - Noord-Gistelhof) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;West-Gistelhof (Noord-Gistelhof - Kleine Hoedenmakersstraat) onpaar (west);9;5;0;2;7;0.777777777777778;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;West-Gistelhof (Oost-Gistelhof - Kleine Hoedenmakersstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;West-Gistelhof totaal;18;9;1;8;18;1;0,5;0,055555556;0,444444444;;;11;11;0;14;25;227.272.727.272.727;0,44;0;0,56;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat oost onpaar;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat oost paar;9;5;0;2;7;0.777777777777778;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat west onpaar;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat west paar;5;1;0;4;5;1;0,2;0;0,8;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat zuid onpaar;12;3;0;2;5;0.416666666666667;0,6;0;0,4;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat zuid paar;7;7;0;1;8;114.285.714.285.714;0,875;0;0,125;;;;;;;;;;;;;;;8/07/2016
okt/13;3;1;Willem de Dekenstraat totaal;33;16;0;9;25;0.757575757575758;0,64;0;0,36;;;34;14;1;11;26;0.764705882352941;0,538461538;0,038461538;0,423076923;;;;8/07/2016
okt/13;3;1;Woensdagmarkt;23;12;1;10;23;1;0,52173913;0,043478261;0,434782609;;BV;23;9;3;11;23;1;0,391304348;0,130434783;0,47826087;;;;8/07/2016
okt/13;3;;Wijk 3: Sint-Gilliswijk;886;371;25;350;746;0.841986455981941;0,497319035;0,033512064;0,469168901;;;895;281;21;388;690;0.770949720670391;0,407246377;0,030434783;0,562318841;;;;8/07/2016
okt/13;4;1;´s Gravenhof totaal;10;6;0;3;9;0.9;0,666666667;0;0,333333333;;;8;2;0;4;6;0.75;0,333333333;0;0,666666667;;;;8/07/2016
okt/13;4;1;´s Gravenstraat (Calvariebergstraat - Stokersstraat) onpaar (noord);8;1;0;4;5;0.625;0,2;0;0,8;halfmaandelijks beurtelings parkeren;;;;;;;;;;;;;;8/07/2016
