blank;latWGS84;loWGS84;Aangemaakt op
;51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661,51.2182954999661;3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598,3.2202493994598;30/10/2017
;51.2035191003378;3.21391399877617;30/10/2017
;51.215352900667;3.23297259938433;30/10/2017
;51.2029778993128,51.2029778993128;3.23449190112774,3.23449190112774;30/10/2017
;51.2016289994725;3.22077000004956;30/10/2017
;51.2119227005176;3.22801980064049;30/10/2017
;51.213172299296;3.21747259974631;30/10/2017
;51.2069976998855,51.2069976998855,51.2069976998855,51.2069976998855,51.2069976998855,51.2069976998855,51.2069976998855,51.2069976998855;3.22713199973873,3.22713199973873,3.22713199973873,3.22713199973873,3.22713199973873,3.22713199973873,3.22713199973873,3.22713199973873;30/10/2017
;51.2152811997794;3.22891960050768;30/10/2017
;51.2078076000514;3.21369140066924;30/10/2017
;51.2211450001618;3.23275299993542;30/10/2017
;51.216627600183;3.21830619922974;30/10/2017
;51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617,51.203092099617;3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684,3.21822170056684;30/10/2017
;51.2068827001315;3.22860159897755;30/10/2017
;51.2159569006646;3.23696060007053;30/10/2017
;51.2085309994403;3.23668899986794;30/10/2017
;51.2122973994906;3.23643030067408;30/10/2017
;51.2144790006498;3.22861600067527;30/10/2017
;51.2090209004393;3.23645000083836;30/10/2017
;51.2112396000897;3.23655579897732;30/10/2017
;51.2145657001808;3.21900489949455;30/10/2017
;51.2189123998353;3.22167030016109;30/10/2017
;51.2136895000883;3.22689590092591;30/10/2017
;51.2122891001498;3.22327219883373;30/10/2017
;51.2037643994451,51.2037643994451,51.2037643994451;3.21707369998996,3.21707369998996,3.21707369998996;30/10/2017
;51.2097081006245;3.21986850033372;30/10/2017
;51.2107162996702;3.22441490029719;30/10/2017
;51.2105449002583;3.22215910005476;30/10/2017
;51.220632300723;3.22754500069663;30/10/2017
;51.2171244997394;3.22067320124186;30/10/2017
;51.2133088997109;3.23395010076064;30/10/2017
;51.2125817996154;3.21803449901826;30/10/2017
;51.2096940005554;3.23265899962416;30/10/2017
;51.2072939002526;3.23481890043497;30/10/2017
;51.2049256002266;3.21354660002256;30/10/2017
;51.2033529997201;3.22089700027674;30/10/2017
;51.2054986995669;3.22224499955124;30/10/2017
;51.2082041004845;3.21562260124253;30/10/2017
;51.2165192002447;3.2197277012574;30/10/2017
;51.2097735996911;3.22953250036785;30/10/2017
;51.2158299998923;3.23462099889351;30/10/2017
;51.2054331000033;3.2132140008075;30/10/2017
;51.2147572000645;3.2241868993543;30/10/2017
;51.2103246995867;3.22786679918073;30/10/2017
;51.2046785995717;3.21524980054285;30/10/2017
;51.221053900266;3.22675639957517;30/10/2017
;51.2203989993702;3.2333940004414;30/10/2017
;51.2107616993985;3.23152940109997;30/10/2017
;51.2158997000756;3.22504379876729;30/10/2017
;51.2152574995948;3.21807749968021;30/10/2017
;51.2059002005541;3.23299779996773;30/10/2017
;51.2036299998853;3.22880029985326;30/10/2017
;51.2096459005414;3.22713739967369;30/10/2017
