Id;Id_tritel;Id_techn;Aanbod;Segment;Bezet;Waarvbuit;Beschikbr;Regime;Deelgem;latWGS84;loWGS84;Aangemaakt op
0;7068;706802;40;Spoorwegstraat (doorsteek - bushalte) spoorberm (oost);30;0;40;blauwe zone ma-vr 6-12;14;51.1929846339091,51.1929846339091,51.1929846339091,51.1929846339091,51.1929846339091,51.1929846339091;3.21949481488718,3.21949481488718,3.21949481488718,3.21949481488718,3.21949481488718,3.21949481488718;12/08/2016
0;5013;501305;29;Graaf de Mûelenaerelaan (Koolkerkse Steenweg - Koetelwijk) paar (zuid);14;0;29;;17;51.2243543529091,51.2243543529091,51.2243543529091,51.2243543529091,51.2243543529091,51.2243543529091,51.2243543529091,51.2243543529091,51.2243543529091;3.23096135947407,3.23096135947407,3.23096135947407,3.23096135947407,3.23096135947407,3.23096135947407,3.23096135947407,3.23096135947407,3.23096135947407;12/08/2016
0;1042;104203;17;Hadewijchstraat (Weidestraat - Daverlostraat) paar (oost);11;0;17;;19;51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199,51.1985546363199;3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611,3.23660727146611;12/08/2016
0;4161;416101;24;Pieter de Conincklaan (Peter Benoitlaan - Bevrijdingslaan) onpaar (west);22;0;24;;15;51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098,51.2115883091098;3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708,3.20438727106708;12/08/2016
0;4116;411604;0;Legeweg (Hoge Lane - doorsteek) paar (noord);0;0;0;beurtelings;15;51.2049936382081,51.2049936382081,51.2049936382081,51.2049936382081;3.20701823633113,3.20701823633113,3.20701823633113,3.20701823633113;12/08/2016
0;4061;406102;21;Hans Memlinglaan onpaar (zuid);11;0;21;;15;51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909,51.2106654798909;3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048,3.20646928620048;12/08/2016
0;0;500907;3;Dudzeelse Steenweg (Krommestraat - Ronsaardbekestraat) paar (oost);0;0;3;;17;51.2251054730938,51.2251054730938;3.228453414975,3.228453414975;12/08/2016
0;4006;400602;13;Acht Zaligheden onpaar (zuid);3;0;13;;15;51.2063058710465,51.2063058710465,51.2063058710465,51.2063058710465,51.2063058710465,51.2063058710465;3.20588053482019,3.20588053482019,3.20588053482019,3.20588053482019,3.20588053482019,3.20588053482019;12/08/2016
0;6011;601102;14;R30 (Speelpleinlaan - einde vrachtwagenparkeren) kant buitenwijken (oost);5;0;14;;19;51.207476147045,51.207476147045,51.207476147045,51.207476147045,51.207476147045,51.207476147045;3.24068006367838,3.24068006367838,3.24068006367838,3.24068006367838,3.24068006367838,3.24068006367838;12/08/2016
0;5027;502701;21;Krommestraat (Havenstraat - Ronsaardbekestraat) onpaar (west);7;0;21;;17;51.2240582531293,51.2240582531293,51.2240582531293,51.2240582531293,51.2240582531293,51.2240582531293,51.2240582531293,51.2240582531293;3.22729051678319,3.22729051678319,3.22729051678319,3.22729051678319,3.22729051678319,3.22729051678319,3.22729051678319,3.22729051678319;12/08/2016
0;4181;418105;0;Ter Lindehof 3 (noord);0;0;0;;15;51.2059424366901,51.2059424366901;3.20204321544865,3.20204321544865;12/08/2016
0;4128;4128;0;;0;0;0;;15;51.2010146788397,51.2010146788397,51.2010146788397,51.2010146788397;3.20837344425137,3.20837344425137,3.20837344425137,3.20837344425137;12/08/2016
0;4201;420101;24;Vier Uitersten onpaar (west);2;0;24;;15;51.2048784794044,51.2048784794044,51.2048784794044,51.2048784794044,51.2048784794044,51.2048784794044,51.2048784794044,51.2048784794044,51.2048784794044;3.20308811309053,3.20308811309053,3.20308811309053,3.20308811309053,3.20308811309053,3.20308811309053,3.20308811309053,3.20308811309053,3.20308811309053;12/08/2016
0;6065;606501;9;Tuinierstraat (Dooghelaan- Delaplacestraat);6;0;9;;18;51.2167891354411,51.2167891354411;3.24134058758378,3.24134058758378;12/08/2016
0;7080;708006;8;Veldstraat (bocht - Koning Albert I-laan) paar (zuid);8;0;8;;14;51.1939694153881,51.1939694153881,51.1939694153881,51.1939694153881,51.1939694153881;3.21186464884467,3.21186464884467,3.21186464884467,3.21186464884467,3.21186464884467;12/08/2016
0;0; 399604;6;Hamiltonpark ( Forestpark- Bevrijdingslaan) paar onpaar (oost);0;0;6;;16;51.2122650118268,51.2122650118268;3.20461577400577,3.20461577400577;12/08/2016
0;4120;411601;0;Legeweg (Van Leeg tot Zand - Hogeweg) paar (noord);0;0;0;beurtelings;15;51.2048238805622,51.2048238805622,51.2048238805622;3.20189961901227,3.20189961901227,3.20189961901227;12/08/2016
0;0;419505;13;Albert Dyserynckstraat plein;5;1;13;;15;51.1947413845084,51.1947413845084,51.1947413845084,51.1947413845084,51.1947413845084;3.20150614280171,3.20150614280171,3.20150614280171,3.20150614280171,3.20150614280171;12/08/2016
0;0;699303;30;Sint Godelieverdreef ( Damse vaart zuid- bocht) paar ( oost);7;0;30;;18;51.2219319827374,51.2219319827374,51.2219319827374,51.2219319827374,51.2219319827374,51.2219319827374,51.2219319827374,51.2219319827374;3.24035818891183,3.24035818891183,3.24035818891183,3.24035818891183,3.24035818891183,3.24035818891183,3.24035818891183,3.24035818891183;12/08/2016
0;6065;606502;7;Tuinierstraat (Kloostermuur- Dooghelaan);0;0;7;;18;51.2172777610357,51.2172777610357;3.24166276480521,3.24166276480521;12/08/2016
0;4131;413104;28;Magdalenastraat parking (ten westen van 18 Oktoberstraat) (zuid);26;0;28;;15;51.2006801937217,51.2006801937217;3.20853486009248,3.20853486009248;12/08/2016
0;7012;701202;8;Dorotheastraat plein;1;0;8;;14;51.1930177259564,51.1930177259564,51.1930177259564,51.1930177259564,51.1930177259564;3.20604927137105,3.20604927137105,3.20604927137105,3.20604927137105,3.20604927137105;12/08/2016
0;3069;3069;0;;0;0;0;;16;51.2136783721333,51.2136783721333;3.2126048013666,3.2126048013666;12/08/2016
0;6039;603902;5;Moerkerkse Steenweg (Dampoortstraat- Brugse Mettenstraat) paar (noord);4;0;5;;18;51.2129312763767,51.2129312763767;3.24267182773704,3.24267182773704;12/08/2016
0;1081;108101;6;Vestingstraat (Baron de Ruzettelaan - Edward de Denestraat) paar (west);9;0;6;;19;51.1990607550048,51.1990607550048,51.1990607550048,51.1990607550048,51.1990607550048,51.1990607550048,51.1990607550048,51.1990607550048;3.23222721730545,3.23222721730545,3.23222721730545,3.23222721730545,3.23222721730545,3.23222721730545,3.23222721730545,3.23222721730545;12/08/2016
0;4157;4157;0;;0;0;0;;15;51.2101813861441,51.2101813861441;3.21016202050114,3.21016202050114;12/08/2016
0;0;610001;13;Gambrinusstraat;4;0;13;;18;51.209904670016,51.209904670016,51.209904670016,51.209904670016,51.209904670016,51.209904670016,51.209904670016,51.209904670016,51.209904670016;3.24575024985526,3.24575024985526,3.24575024985526,3.24575024985526,3.24575024985526,3.24575024985526,3.24575024985526,3.24575024985526,3.24575024985526;12/08/2016
0;6020;602005;17;Julius Delaplacestraat ( Dampoortstraat- Kartuizersstraat ) paar (west);10;1;17;;18;51.2164211025168,51.2164211025168,51.2164211025168;3.24005416086477,3.24005416086477,3.24005416086477;12/08/2016
0;4181;418102;6;Ter Lindehof 1 (zuid);0;0;6;;15;51.2064022564112,51.2064022564112;3.20190073827741,3.20190073827741;12/08/2016
0;6016;601603;15;Edestraat paar (zuid);5;0;15;;18;51.2196882689254,51.2196882689254,51.2196882689254;3.23997327220674,3.23997327220674,3.23997327220674;12/08/2016
0;3073;307302;17;Leopold II laan (Zwaluwenstraat - Fochstraat) onpaar (noord);11;0;17;;16;51.2189305453288,51.2189305453288,51.2189305453288;3.21453030219012,3.21453030219012,3.21453030219012;12/08/2016
0;4042;404502;10;Gistelsesteenweg (Zandstraat - Kardinaal Cardijnstraat) paar (noord);8;0;10;;15;51.2030373148889,51.2030373148889,51.2030373148889,51.2030373148889,51.2030373148889,51.2030373148889;3.20499721640321,3.20499721640321,3.20499721640321,3.20499721640321,3.20499721640321,3.20499721640321;12/08/2016
0;3060;306002;0;Kolenkaai ( Fochstraat- Gombertstraat) (noord);0;0;0;;16;51.2195275097186,51.2195275097186,51.2195275097186,51.2195275097186,51.2195275097186,51.2195275097186,51.2195275097186,51.2195275097186;3.21395271089998,3.21395271089998,3.21395271089998,3.21395271089998,3.21395271089998,3.21395271089998,3.21395271089998,3.21395271089998;12/08/2016
0;7080;708003;13;Veldstraat (bocht - Koning Albert I-laan) onpaar (noord);11;0;13;;14;51.1941365651572,51.1941365651572,51.1941365651572,51.1941365651572,51.1941365651572,51.1941365651572;3.21165578725434,3.21165578725434,3.21165578725434,3.21165578725434,3.21165578725434,3.21165578725434;12/08/2016
0;3039;303902;9;Karel de Floustraat ( Leopold I laan- Gerard Davidstraat) paar (noord);8;0;9;;16;51.2158449237084,51.2158449237084,51.2158449237084,51.2158449237084,51.2158449237084,51.2158449237084;3.20652293050294,3.20652293050294,3.20652293050294,3.20652293050294,3.20652293050294,3.20652293050294;12/08/2016
0;0; 399602;5;Hamiltonpark ( Forestpark- Bevrijdingslaan) paar onpaar (west);0;0;5;;16;51.2122217200797,51.2122217200797;3.20433825416862,3.20433825416862;12/08/2016
0;0;400403;4;De Klokke-Zuid westverbinding;3;0;4;;15;51.1951356343141,51.1951356343141;3.20235206601099,3.20235206601099;12/08/2016
0;4026;402602;35;Edgard De Smedtplantsoen (oost);34;1;35;;15;51.2010997804304,51.2010997804304,51.2010997804304,51.2010997804304;3.20807066000086,3.20807066000086,3.20807066000086,3.20807066000086;12/08/2016
0;0;419502;12;Albert Dyserynckstraat noord;12;0;12;;15;51.1959932578417,51.1959932578417,51.1959932578417,51.1959932578417,51.1959932578417;3.20106722627945,3.20106722627945,3.20106722627945,3.20106722627945,3.20106722627945;12/08/2016
0;0;419504;9;Albert Dyserynckstraat onpaar (oost);7;0;9;;15;51.1958892227015,51.1958892227015;3.201093805927,3.201093805927;12/08/2016
0;4184;419405;20;Torhoutse Steenweg (Sint-Baafskerkstraat - Gistelsesteenweg) paar (west);19;0;20;;15;51.2036460926504,51.2036460926504,51.2036460926504,51.2036460926504,51.2036460926504,51.2036460926504,51.2036460926504;3.20845559183318,3.20845559183318,3.20845559183318,3.20845559183318,3.20845559183318,3.20845559183318,3.20845559183318;12/08/2016
0;3120;312004;0;Zwaluwenstraat (Leopold II Laan- Mercierstraat) onpaar (west);0;0;0;;16;51.2186339400193,51.2186339400193;3.21441769689798,3.21441769689798;12/08/2016
0;5035;503501;3;Noorweegse Kaai (R30 - Christine D'haenstraat) kant bebouwing (noord);4;0;3;;17;51.2232765152129,51.2232765152129,51.2232765152129,51.2232765152129;3.23686912545465,3.23686912545465,3.23686912545465,3.23686912545465;12/08/2016
0;1086;108603;16;Vrijheidsstraat (Weidestraat - C. van de Walle de Ghelckestraat) paar (west);13;0;16;;19;51.1986519829337,51.1986519829337,51.1986519829337;3.23503525435212,3.23503525435212,3.23503525435212;12/08/2016
0;7074;707402;9;Ten Hove (Emiel Vanderveldestraat - Canadastraat) onpaar (zuid);1;0;9;;14;51.1931511234687,51.1931511234687,51.1931511234687;3.20794924312952,3.20794924312952,3.20794924312952;12/08/2016
0;6002;600203;10;Altebijstraat ( Beaupréstraat- doodlopend eind) paar (oost);2;0;10;;18;51.2093418556403,51.2093418556403,51.2093418556403,51.2093418556403;3.24262192355394,3.24262192355394,3.24262192355394,3.24262192355394;12/08/2016
0;4064;406404;42;Hoge Lane (Peter Benoitlaan - garages) paar (oost);13;0;42;;15;51.205650858405,51.205650858405,51.205650858405,51.205650858405,51.205650858405,51.205650858405,51.205650858405,51.205650858405,51.205650858405,51.205650858405;3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587,3.20715130182587;12/08/2016
0;6022;602206;25;Karel Van Manderstraat ( Damse Vaart Zuid- Sint Godelieve Dreef) onpaar (oost);0;0;25;;18;51.2217547799823,51.2217547799823,51.2217547799823;3.24170592328219,3.24170592328219,3.24170592328219;12/08/2016
0;1054;105402;14;Kruisboogstraat paar (oost);4;0;14;;19;51.202303853736,51.202303853736;3.24234534441947,3.24234534441947;12/08/2016
0;3060;306006;22;Kolenkaai ( Fochstraat- Gombertstraat) paar onpaar (zuid);12;0;22;;16;51.2198215801518,51.2198215801518,51.2198215801518;3.21618197083878,3.21618197083878,3.21618197083878;12/08/2016
0;4150;414706;1;Peter Benoitlaan (Jan Breydellaan - Pieter de Conincklaan) onpaar (zuid);4;0;1;;15;51.2089830778762,51.2089830778762;3.20578798890156,3.20578798890156;12/08/2016
0;5014;501402;0;Havenstraat (R30 - Krommestraat) (oost);0;0;0;;17;51.2228756553608,51.2228756553608,51.2228756553608,51.2228756553608,51.2228756553608,51.2228756553608,51.2228756553608,51.2228756553608,51.2228756553608;3.22735082604891,3.22735082604891,3.22735082604891,3.22735082604891,3.22735082604891,3.22735082604891,3.22735082604891,3.22735082604891,3.22735082604891;12/08/2016
0;4101;4101;0;;0;0;0;;15;51.2101169874881,51.2101169874881,51.2101169874881,51.2101169874881,51.2101169874881,51.2101169874881,51.2101169874881,51.2101169874881,51.2101169874881;3.21187019536131,3.21187019536131,3.21187019536131,3.21187019536131,3.21187019536131,3.21187019536131,3.21187019536131,3.21187019536131,3.21187019536131;12/08/2016
0;7010;701002;7;Canadastraat (Ten Hove - bocht) onpaar (zuid);0;0;7;;14;51.1932653861098,51.1932653861098,51.1932653861098,51.1932653861098;3.20872837707952,3.20872837707952,3.20872837707952,3.20872837707952;12/08/2016
0;7080;708004;34;Veldstraat (Oudekerkstraat - Canadastraat) paar (oost);9;0;34;;14;51.1909095702265,51.1909095702265,51.1909095702265,51.1909095702265,51.1909095702265,51.1909095702265,51.1909095702265;3.20945267014045,3.20945267014045,3.20945267014045,3.20945267014045,3.20945267014045,3.20945267014045,3.20945267014045;12/08/2016
0;3035;303502;9;Kanunnik Van Hoonackerstraat ( Karel de Stoutelaan- Davidstraat) paar ( noord);5;0;9;;16;51.2147609569289,51.2147609569289;3.20553510904869,3.20553510904869;12/08/2016
0;6004;600403;12;Beaupréstraat ( Altebijstraat - bocht) paar (zuid);6;0;12;;18;51.2085161008184,51.2085161008184;3.24218801250372,3.24218801250372;12/08/2016
0;3035;303501;13;Kanunnik Van Hoonackerstraat ( Maria van Bourgondielaan- Karel de Stoutelaan) paar ( noord);3;0;13;;16;51.2142522020263,51.2142522020263;3.20423776255136,3.20423776255136;12/08/2016
0;3034;303401;21;Joe Englishstraat (Davidstraat- Kroonstraat) paar (noord);12;0;21;;16;51.2168776482233,51.2168776482233,51.2168776482233,51.2168776482233;3.20701386479778,3.20701386479778,3.20701386479778,3.20701386479778;12/08/2016
0;3032;303204;27;Houtkaai ( Davidstraat- Kroonstraat) onpaar (zuid);15;0;27;;16;51.2176616354997,51.2176616354997,51.2176616354997,51.2176616354997,51.2176616354997,51.2176616354997;3.2068393420674,3.2068393420674,3.2068393420674,3.2068393420674,3.2068393420674,3.2068393420674;12/08/2016
0;1039;103806;7;Generaal Lemanlaan (Nijverheidsstraat - Wagnerstraat) onpaar (noord);7;0;7;;19;51.2020568660252,51.2020568660252,51.2020568660252;3.23577893367327,3.23577893367327,3.23577893367327;12/08/2016
0;0;699202;3; Damse Vaart Zuid (brug- Van Manderstraat) (noord);0;0;3;;18;51.2242885650386,51.2242885650386,51.2242885650386,51.2242885650386,51.2242885650386,51.2242885650386,51.2242885650386,51.2242885650386;3.23994131335885,3.23994131335885,3.23994131335885,3.23994131335885,3.23994131335885,3.23994131335885,3.23994131335885,3.23994131335885;12/08/2016
0;3104;3104;0;;0;0;0;;16;51.2186349449286,51.2186349449286;3.21916189125881,3.21916189125881;12/08/2016
0;1062;106203;41;Nijverheidsstraat onpaar (west);34;0;41;;19;51.2023824090217,51.2023824090217,51.2023824090217,51.2023824090217,51.2023824090217,51.2023824090217,51.2023824090217,51.2023824090217,51.2023824090217;3.23697926434619,3.23697926434619,3.23697926434619,3.23697926434619,3.23697926434619,3.23697926434619,3.23697926434619,3.23697926434619,3.23697926434619;12/08/2016
0;7077;707704;1;Titecastraat (Barrièrestraat - Titecastraat) onpaar (oost);3;0;1;;14;51.194124273791,51.194124273791,51.194124273791,51.194124273791;3.20332531722685,3.20332531722685,3.20332531722685,3.20332531722685;12/08/2016
0;4022;402201;16;Diksmuidse Heerweg paar (noord);13;0;16;;15;51.201709058169,51.201709058169,51.201709058169,51.201709058169,51.201709058169,51.201709058169;3.20238884528187,3.20238884528187,3.20238884528187,3.20238884528187,3.20238884528187,3.20238884528187;12/08/2016
0;7014;701403;9;Emiel Vanderveldestraat (Barrièrestraat - Ten Hove) paar (oost);3;0;9;;14;51.1937595217122,51.1937595217122;3.20759476212379,3.20759476212379;12/08/2016
0;1087;108704;14;Wagnerstraat (Generaal Lemanlaan - Jan van Ruusbroecstraat) onpaar (oost);13;1;14;;19;51.2017662385944,51.2017662385944,51.2017662385944,51.2017662385944,51.2017662385944,51.2017662385944,51.2017662385944,51.2017662385944,51.2017662385944;3.23580443486167,3.23580443486167,3.23580443486167,3.23580443486167,3.23580443486167,3.23580443486167,3.23580443486167,3.23580443486167,3.23580443486167;12/08/2016
0;5023;502302;17;Koolkerse Steenweg (Graaf de Mûelenaerelaan - R30) paar (oost);9;0;17;;17;51.2227074457687,51.2227074457687,51.2227074457687,51.2227074457687,51.2227074457687;3.23371616508398,3.23371616508398,3.23371616508398,3.23371616508398,3.23371616508398;12/08/2016
0;4066;406603;5;Hogeweg (Legeweg - bocht) paar (oost);5;0;5;;15;51.2046292944592,51.2046292944592;3.20226236260801,3.20226236260801;12/08/2016
0;3003;300301;7;Dirk Boutsstraat (Scheepsdalelaan- Houthulststraat) onpaar (noord);6;0;7;;16;51.2172762601684,51.2172762601684;3.21292528396852,3.21292528396852;12/08/2016
0;3080; 308004;11;Leopold I laan (Englishstraat- de Floustraat) paar (west);9;0;11;;16;51.2158469372596,51.2158469372596,51.2158469372596,51.2158469372596;3.20908951855378,3.20908951855378,3.20908951855378,3.20908951855378;12/08/2016
0;4104;4104;0;;0;0;0;;15;51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029,51.2091106693029;3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549,3.21087860037549;12/08/2016
0;0;419507;3;Albert Dyserynckstraat zuidoostuiteinde;1;0;3;;15;51.1944732077454,51.1944732077454;3.20216205374352,3.20216205374352;12/08/2016
0;6022;602204;8;Karel Van Manderstraat ( Sportstraat- Dooghelaan) paar (west);0;0;8;;18;51.2174787099058,51.2174787099058,51.2174787099058;3.24013190785251,3.24013190785251,3.24013190785251;12/08/2016
0;0;707705;0;Titecastraat (Albert Dyserynckstraat - Titecastraat) onpaar (oost);0;0;0;;14;51.194312394911,51.194312394911,51.194312394911,51.194312394911,51.194312394911,51.194312394911,51.194312394911,51.194312394911;3.20324684735465,3.20324684735465,3.20324684735465,3.20324684735465,3.20324684735465,3.20324684735465,3.20324684735465,3.20324684735465;12/08/2016
0;7030;703002;51;Koning Albert I-laan (Oudekerkstraat - Canadastraat) onpaar (oost);53;0;51;;14;51.1930976627087,51.1930976627087,51.1930976627087;3.21313851557227,3.21313851557227,3.21313851557227;12/08/2016
0;3107;3107;0;;0;0;0;;16;51.2183142797601,51.2183142797601;3.21871954723099,3.21871954723099;12/08/2016
0;0;413906;10;Ontmijnerslaan plein;6;0;10;;15;51.1982468948508,51.1982468948508,51.1982468948508;3.20338100310135,3.20338100310135,3.20338100310135;12/08/2016
0;4034;403402;26;Frederik Sanderpark (zuid);28;0;26;;15;51.1989292584437,51.1989292584437,51.1989292584437,51.1989292584437,51.1989292584437,51.1989292584437,51.1989292584437;3.2073647003414,3.2073647003414,3.2073647003414,3.2073647003414,3.2073647003414,3.2073647003414,3.2073647003414;12/08/2016
0;0;399701;5; Bevrijdingslaan ( Bevrijdingslaan- Bevrijdingslaan) paar onpaar (noord);5;0;5;;16;51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496,51.2120524127496;3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066,3.2062114903066;12/08/2016
0;4131;413103;5;Magdalenastraat parking (ten oosten van 18 Oktoberstraat) (oost);1;0;5;;15;51.2014442361991,51.2014442361991;3.21105404201726,3.21105404201726;12/08/2016
0;7008;700803;19;Barrièrestraat (Emiel Vanderveldestraat - Ten Hove) paar (noord);0;0;19;blauwe zone ma-vr 6-12u;14;51.1947788229142,51.1947788229142,51.1947788229142,51.1947788229142,51.1947788229142,51.1947788229142;3.20978814852207,3.20978814852207,3.20978814852207,3.20978814852207,3.20978814852207,3.20978814852207;12/08/2016
0;3060;306005;19;Kolenkaai (Zwaluwenstraat- Fochstraat) paar-onpaar (zuid);6;0;19;;16;51.2193634911143,51.2193634911143,51.2193634911143,51.2193634911143,51.2193634911143,51.2193634911143;3.21412653951434,3.21412653951434,3.21412653951434,3.21412653951434,3.21412653951434,3.21412653951434;12/08/2016
0;0;419501;5;Albert Dyserynckstraat aantakking;2;0;5;;15;51.1961926972845,51.1961926972845;3.200492317283,3.200492317283;12/08/2016
0;3095;309501;4;Fochstraat ( Kolenkaai- Leopold II laan) onpaar (oost);4;0;4;;16;51.2197582624335,51.2197582624335;3.21610603141804,3.21610603141804;12/08/2016
0;6021;602107;8;Julius Dooghelaan (Karel Van Manderstraat- Tuiniersstraat ) paar (zuid);4;0;8;;18;51.2171514342163,51.2171514342163;3.24032434613717,3.24032434613717;12/08/2016
0;4034;403401;6;Frederik Sanderpark (noord);6;0;6;;15;51.1990294937359,51.1990294937359,51.1990294937359,51.1990294937359;3.20742307498533,3.20742307498533,3.20742307498533,3.20742307498533;12/08/2016
0;1046;104601;15;Jan van Ruusbroecstraat onpaar (noord);9;0;15;;19;51.1996513304418,51.1996513304418;3.23580412508309,3.23580412508309;12/08/2016
0;4064;406406;0;Hoge Lane garages;1;0;0;;15;51.2055730173877,51.2055730173877,51.2055730173877,51.2055730173877,51.2055730173877;3.20724916736632,3.20724916736632,3.20724916736632,3.20724916736632,3.20724916736632;12/08/2016
0;1023;102303;0;Cesar Gezellestraat (Daverlostraat - Evert van Het Padstraat) paar (zuid);0;0;0;;19;51.1999841216015,51.1999841216015,51.1999841216015;3.23897418255023,3.23897418255023,3.23897418255023;12/08/2016
0;4147;414701;11;Peter Benoitlaan (Hogeweg - Hoge Lane) paar (noord);2;0;11;;15;51.2077890493043,51.2077890493043,51.2077890493043,51.2077890493043,51.2077890493043;3.2030393910581,3.2030393910581,3.2030393910581,3.2030393910581,3.2030393910581;12/08/2016
0;6030;603002;15;Korte Sportstraat paar ( west);6;0;15;;18;51.2197821911799,51.2197821911799;3.23961485332029,3.23961485332029;12/08/2016
0;3074;307401;26;Leopold II laan (Fochstraat - Gombertstraat) onpaar (noord);18;0;26;;16;51.2194609069885,51.2194609069885,51.2194609069885;3.21639202063362,3.21639202063362,3.21639202063362;12/08/2016
0;7008;700806;10;Barrièrestraat (Emiel Vanderveldestraat - Dorotheastraat) onpaar (zuid);3;0;10;;14;51.1937301932023,51.1937301932023,51.1937301932023;3.20720450001774,3.20720450001774,3.20720450001774;12/08/2016
0;4181;418107;12;Ter Lindehof 4 (noord);0;0;12;;15;51.2056550620677,51.2056550620677,51.2056550620677,51.2056550620677;3.20216293129894,3.20216293129894,3.20216293129894,3.20216293129894;12/08/2016
0;3019;301906;11;Gerard Davidstraat (Van Hoonackerstraat- Leopold I laan) onpaar (west);6;1;11;;16;51.2148481374227,51.2148481374227,51.2148481374227,51.2148481374227,51.2148481374227,51.2148481374227;3.20650532222716,3.20650532222716,3.20650532222716,3.20650532222716,3.20650532222716,3.20650532222716;12/08/2016
0;0;400101;16;De Klokke-Noord plein;5;0;16;;15;51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819,51.1962082646819;3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781,3.20171660972781;12/08/2016
0;3046;304603;28;Karel de Stoutelaan ( Van Hoonackerstraat- Leopold I laan) paar ( oost);13;0;28;;16;51.214540180504,51.214540180504,51.214540180504,51.214540180504,51.214540180504,51.214540180504,51.214540180504;3.20571036461457,3.20571036461457,3.20571036461457,3.20571036461457,3.20571036461457,3.20571036461457,3.20571036461457;12/08/2016
0;3084;308401;25; Maria Van Bourgondielaan ( Houtkaai- Drukkersstraat) paar-onpaar (oost);0;0;25;;16;51.2169471542802,51.2169471542802,51.2169471542802;3.20265372551759,3.20265372551759,3.20265372551759;12/08/2016
0;3083;308301;21;Maria Van Bourgondielaan (Leopold I laan- Van Malestraat) paar-onpaar ( noord);14;0;21;;16;51.2125799721648,51.2125799721648,51.2125799721648,51.2125799721648;3.20730168349056,3.20730168349056,3.20730168349056,3.20730168349056;12/08/2016
0;3039;303904;10;Karel de Floustraat ( Leopold I laan- Gerard Davidstraat) onpaar (zuid);11;0;10;;16;51.2156633169019,51.2156633169019,51.2156633169019,51.2156633169019,51.2156633169019,51.2156633169019;3.20643888632188,3.20643888632188,3.20643888632188,3.20643888632188,3.20643888632188,3.20643888632188;12/08/2016
0;6024;602402;26;Kartuizersstraat ( Dampoortstraat- Delaplacestraat) onpaar ( noord);14;0;26;;18;51.2149783566009,51.2149783566009,51.2149783566009,51.2149783566009,51.2149783566009;3.24078467525479,3.24078467525479,3.24078467525479,3.24078467525479,3.24078467525479;12/08/2016
0;7008;700805;13;Barrièrestraat (Titecastraat - Dorotheastraat) onpaar (zuid);2;0;13;;14;51.1934585984145,51.1934585984145,51.1934585984145,51.1934585984145,51.1934585984145,51.1934585984145;3.20586492665788,3.20586492665788,3.20586492665788,3.20586492665788,3.20586492665788,3.20586492665788;12/08/2016
0;6022;602208;15;Karel Van Manderstraat ( Geralaan- Kloostermuur) onpaar (oost);10;0;15;;18;51.2179658887986,51.2179658887986,51.2179658887986,51.2179658887986,51.2179658887986,51.2179658887986;3.24078810178418,3.24078810178418,3.24078810178418,3.24078810178418,3.24078810178418,3.24078810178418;12/08/2016
0;3057;3057;0;;0;0;0;;16;51.2126933413481,51.2126933413481;3.21189303445348,3.21189303445348;12/08/2016
