Functie;Objectnaam;HMpunt;KadeNR;Naam_locatie;Naam_waterweg;LatWGS84;LoWGS84;latWGS84;loWGS84;Aangemaakt op
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 18;1,8;;Brugge;Kanaal Brugge-Zeebrugge;51,2382040;3,220668;51.2382039997596;3.22066800042328;06/07/2016
Ligplaats met overslag;Ligplaats 942;-99,9;942;Brugge;Kanaal Brugge-Zeebrugge;51,2259300;3,222129;51.2259299997981;3.2221289994113;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.8;1,8;;Zeebrugge;Zuidelijk Insteekdok;51,3081530;3,228945;51.3081530006413;3.22894499894516;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: 1ste ZO;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2744130;3,212757;51.2744129994031;3.21275700087563;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 2.7;2,7;;Zeebrugge;Zuidelijk Insteekdok;51,3153880;3,223173;51.3153879999085;3.22317299875712;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 13;13,0;;Zeebrugge;Visartsluis - CDNB;51,3374790;3,196873;51.3374789995578;3.19687300052473;06/07/2016
Km-punt op as waterweg;Nijverheidsdok km 0;0,0;;Brugge;Nijverheidsdok;51,2256230;3,217982;51.2256229999542;3.21798200077363;06/07/2016
Ligplaats met overslag;Ligplaats 943;-99,9;943;Brugge;Kanaal Brugge-Zeebrugge;51,2269440;3,221874;51.2269439995752;3.221873999891;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.8;1,8;;Zeebrugge;Albert II dok;51,3545890;3,197560;51.3545890001713;3.19756000064351;06/07/2016
Radio-oproeppunt;Invaren/uitvaren Zeebrugge Brugge;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2288990;3,221850;51.2288989995044;3.22184999912038;06/07/2016
Ligplaats met overslag;Ligplaats 609;-99,9;609;Zeebrugge;Hermespier;51,3402670;3,216210;51.3402670002882;3.21621000064531;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 15.4;15,4;;Zeebrugge;Visartsluis - CDNB;51,3564850;3,200848;51.3564850001405;3.20084799954612;06/07/2016
Ligplaats zonder overslag;Ligplaats 127;-99,9;127;Zeebrugge;Albert II dok;51,3494500;3,184769;51.3494499994082;3.18476899908932;06/07/2016
Km-punt op as waterweg;LNG km 0.4;0,4;;Zeebrugge;LNG;51,3512870;3,214341;51.3512870004613;3.21434100032016;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 114;11,4;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3234040;3,199202;51.3234039995622;3.19920200089937;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 24;2,4;;Brugge;Kanaal Brugge-Zeebrugge;51,2435290;3,219318;51.2435289993987;3.21931800116689;06/07/2016
Km-punt op as waterweg;Wielingendok km 1.9;1,9;;Zeebrugge;Wielingendok;51,3576010;3,198585;51.357600999538;3.19858499951787;06/07/2016
Km-punt op as waterweg;Prins Filipsdok km 0.3;0,3;;Zeebrugge;Prins Filipsdok;51,3221930;3,195048;51.3221930001176;3.19504799994778;06/07/2016
Ligplaats met overslag;Ligplaats 140;-99,9;140;Zeebrugge;Wielingendok;51,3558980;3,182060;51.3558980003396;3.18205999896145;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 2.8;2,8;;Zeebrugge;Zuidelijk Insteekdok;51,3161920;3,222531;51.3161919993555;3.22253100032802;06/07/2016
Ligplaats met overslag;Ligplaats 902;-99,9;902;Brugge;Kanaal Brugge-Zeebrugge;51,2671970;3,214037;51.2671969998831;3.21403700035463;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 91;9,1;;Lissewege;Kanaal Brugge-Zeebrugge;51,3029990;3,204493;51.3029989999958;3.20449300125078;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 116;11,6;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3251770;3,198733;51.3251769998695;3.19873299991774;06/07/2016
Ligplaats met overslag;Ligplaats 531;-99,9;531;Zeebrugge;Zuidelijk Insteekdok;51,3139390;3,227223;51.3139390002981;3.22722300092545;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 105;10,5;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3154240;3,201312;51.3154240004663;3.20131200030522;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 107;10,7;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3172010;3,200876;51.3172010004512;3.20087600011411;06/07/2016
Seinlichten - Sluis;Ingangslichten Visartsluis ZO;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3257780;3,199292;51.3257780000507;3.19929199893354;06/07/2016
Sluiszone;Visartsluis-gebied;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3277990;3,198235;51.3277989997537;3.19823499927912;06/07/2016
Terminal;Brit European Transport;-99,9;;Zeebrugge;Oud Ferrydok;51,3209130;3,197238;51.3209129998191;3.19723800091878;06/07/2016
Ligplaats met overslag;Ligplaats 510;-99,9;510;Zeebrugge;Zuidelijk Insteekdok;51,3062160;3,227625;51.306216000184;3.22762500101064;06/07/2016
Ligplaats met overslag;Ligplaats 911;-99,9;911;Brugge;Kanaal Brugge-Zeebrugge;51,2471820;3,219188;51.2471819999169;3.21918799899212;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 16;16,0;;Zeebrugge;Visartsluis - CDNB;51,3603610;3,194860;51.36036099995;3.19486000059095;06/07/2016
Terminal;ICO RoRo Noordelijk Insteekdok;-99,9;;Zeebrugge;Noordelijk Insteekdok;51,3244620;3,213620;51.324462000029;3.21361999899874;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 113;11,3;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3225190;3,199449;51.3225190001792;3.1994489992722;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: midden N;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2744210;3,211703;51.2744209993405;3.21170300054883;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.1;1,1;;Zeebrugge;Zuidelijk Insteekdok;51,3025250;3,233434;51.3025250004462;3.23343399940096;06/07/2016
Waterstandmeter;Zeebrugge Vandammesluis EMT/Noordzee;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3341010;3,217479;51.3341010001672;3.21747900023851;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 54;5,4;;Dudzele;Kanaal Brugge-Zeebrugge;51,2701730;3,212853;51.2701730006997;3.21285299912252;06/07/2016
Km-punt op as waterweg;Nijverheidsdok km 0.8;0,8;;Brugge;Nijverheidsdok;51,2325600;3,217492;51.2325599994435;3.21749200004866;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.4;1,4;;Zeebrugge;Zuidelijk Insteekdok;51,3049370;3,231510;51.3049370000098;3.23151000100848;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1;1,0;;Zeebrugge;Zuidelijk Insteekdok;51,3017210;3,234075;51.3017210004286;3.23407500093602;06/07/2016
Ligplaats met overslag;Ligplaats 106;-99,9;106;Zeebrugge;Geul West - ZP1;51,3415610;3,190047;51.3415609999183;3.19004699942379;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 63;6,4;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2781500;3,210854;51.2781499998275;3.21085399880999;06/07/2016
Terminal;Borlix;-99,9;;Zeebrugge;Prins Filipsdok;51,3229710;3,194313;51.3229709999313;3.19431299909297;06/07/2016
Ligplaats zonder overslag;Ligplaats 307;-99,9;307;Zeebrugge;Prins Filipsdok;51,3209110;3,194653;51.3209109996742;3.19465300035305;06/07/2016
Ligplaats zonder overslag;Ligplaats 126;-99,9;126;Zeebrugge;Albert II dok;51,3477590;3,181420;51.3477589998893;3.1814200008927;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 1.3;1,3;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3420360;3,211393;51.3420359994051;3.21139299950174;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 74;7,4;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2879110;3,208350;51.2879110001215;3.20834999995147;06/07/2016
Ligplaats zonder overslag;Ligplaats 715;-99,9;715;Zeebrugge;Visartsluis - CDNB;51,3398470;3,204147;51.33984700007;3.20414700110514;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 10;1,0;;Brugge;Kanaal Brugge-Zeebrugge;51,2310420;3,221630;51.2310420006721;3.22163000105783;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 0.2;0,2;;Zeebrugge;Zuidelijk Insteekdok;51,2952900;3,239206;51.2952900006575;3.23920600095058;06/07/2016
Terminal;Total Fina;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2251450;3,220854;51.2251449997984;3.22085399990808;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 44;4,4;;Brugge;Kanaal Brugge-Zeebrugge;51,2612820;3,214803;51.2612820000058;3.21480300048725;06/07/2016
Ligplaats zonder overslag;Ligplaats 502;-99,9;502;Zeebrugge;Verbindingsdok;51,3101420;3,208050;51.3101419996545;3.20805000085117;06/07/2016
Brug;Pierre Vandammusluis: Brug ZW;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3315370;3,219306;51.3315369997723;3.21930599944099;06/07/2016
Km-punt op as waterweg;Klein Handelsdok km 0.3;0,3;;Brugge;Klein Handelsdok;51,2305700;3,224399;51.2305700005092;3.22439900053428;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 2.9;2,9;;Zeebrugge;Verbindingsdok;51,3290720;3,221250;51.3290720000457;3.22124999981316;06/07/2016
Ligplaats met overslag;Ligplaats 102;-99,9;102;Zeebrugge;Geul West - ZP1;51,3454050;3,197375;51.3454049997131;3.19737499924277;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 0.7;0,7;;Zeebrugge;Verbindingsdok;51,3134670;3,211672;51.3134669995194;3.21167199889048;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.2;14,2;;Zeebrugge;Visartsluis - CDNB;51,3469130;3,205222;51.3469130007187;3.20522199988788;06/07/2016
Km-punt op as waterweg;Wielingendok km 0;0,0;;Zeebrugge;Wielingendok;51,3533140;3,174234;51.3533139998196;3.17423399900959;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 102;10,2;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3127600;3,201982;51.3127600000227;3.20198199967439;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.6;1,6;;Zeebrugge;Albert II dok;51,3534670;3,195317;51.3534670000226;3.19531700120143;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 2.2;2,2;;Zeebrugge;Zuidelijk Insteekdok;51,3113680;3,226379;51.3113680003477;3.22637900098664;06/07/2016
Terminal;Tomar Coal;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2241330;3,221810;51.2241329997271;3.22181000033214;06/07/2016
Ligplaats zonder overslag;Ligplaats 920;-99,9;920;Brugge;Klein Handelsdok;51,2310830;3,224159;51.2310830002646;3.22415900119458;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 2;2,0;;Zeebrugge;Geul West - ZP1;51,3475990;3,204460;51.3475989995583;3.20446000124473;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 61;6,2;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2763890;3,211435;51.2763890002831;3.21143500062852;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 2.5;2,5;;Zeebrugge;Zuidelijk Insteekdok;51,3137800;3,224455;51.3137799998965;3.22445499895842;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 93;9,3;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3047740;3,204037;51.3047739997516;3.20403699927915;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 30;3,0;;Brugge;Kanaal Brugge-Zeebrugge;51,2488550;3,217964;51.2488549993067;3.21796399930081;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.2;1,2;;Zeebrugge;Verbindingsdok;51,3153100;3,218205;51.3153100006927;3.21820500075583;06/07/2016
Ligplaats zonder overslag;Ligplaats 112;-99,9;112;Zeebrugge;Geul West - ZP1;51,3348560;3,186696;51.3348559994103;3.18669600086187;06/07/2016
Ligplaats met overslag;Ligplaats 113;-99,9;113;Zeebrugge;Geul West - ZP1;51,3346580;3,188558;51.3346580001581;3.18855800000378;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.5;0,5;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3354250;3,215881;51.3354250005428;3.21588100076608;06/07/2016
Km-punt op as waterweg;Albert II dok km 0.6;0,6;;Zeebrugge;Albert II dok;51,3478570;3,184103;51.3478570000596;3.18410299987311;06/07/2016
Ligplaats zonder overslag;Ligplaats 506;-99,9;506;Zeebrugge;Verbindingsdok;51,3127580;3,220044;51.3127579999092;3.22004400124686;06/07/2016
Km-punt op as waterweg;LNG km 1.3;1,3;;Zeebrugge;LNG;51,3484030;3,209192;51.348403000258;3.20919200063855;06/07/2016
Km-punt op as waterweg;Hermespier km 0;0,0;;Zeebrugge;Hermespier;51,3410290;3,218194;51.3410290006765;3.21819400018776;06/07/2016
Ligplaats met overslag;Ligplaats 702;-99,9;702;Zeebrugge;Pierre Vandammesluis - CDNB;51,3406650;3,205328;51.3406650005069;3.20532799976732;06/07/2016
Brug;Visartsluis: wegbrug N;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3286400;3,197946;51.3286399997828;3.19794600014214;06/07/2016
Ligplaats zonder overslag;Ligplaats 971;-99,9;971;Brugge;Kanaal Brugge-Zeebrugge;51,2637600;3,213499;51.2637599995561;3.21349899979851;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.8;14,8;;Zeebrugge;Visartsluis - CDNB;51,3516920;3,204770;51.351691999698;3.20477000077265;06/07/2016
Km-punt op as waterweg;Brittaniadok km 0.7;0,7;;Zeebrugge;Brittaniadok;51,3432470;3,213819;51.3432470002577;3.21381899957974;06/07/2016
Seinlichten - Sluis;Uitgangslichten Visartsluis NO;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3284240;3,198189;51.3284239994372;3.19818899909753;06/07/2016
Km-punt op as waterweg;Wielingendok km 1.6;1,6;;Zeebrugge;Wielingendok;51,3577320;3,194283;51.357731999501;3.19428300125242;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 0;0,0;;Zeebrugge;Zuidelijk Insteekdok;51,2936830;3,240488;51.2936829993099;3.24048800016629;06/07/2016
Ligplaats met overslag;Ligplaats 144;-99,9;144;Zeebrugge;Wielingendok;51,3542910;3,175913;51.3542910003382;3.1759129995779;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.7;1,7;;Zeebrugge;Zuidelijk Insteekdok;51,3073490;3,229586;51.3073489994325;3.22958600092931;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.9;0,9;;Zeebrugge;Noordelijk Insteekdok;51,3171960;3,214782;51.3171960004673;3.21478199919872;06/07/2016
Ligplaats met overslag;Ligplaats 963;-99,9;963;Brugge;Kanaal Brugge-Zeebrugge;51,2479600;3,217533;51.2479600005663;3.21753300073155;06/07/2016
Ligplaats met overslag;Ligplaats 527;-99,9;527;Zeebrugge;Zuidelijk Insteekdok;51,3078970;3,230897;51.3078969994211;3.23089699979463;06/07/2016
Ligplaats met overslag;Ligplaats 917;-99,9;917;Brugge;Kanaal Brugge-Zeebrugge;51,2363000;3,221873;51.2363000001398;3.22187299900329;06/07/2016
Radio-oproeppunt;Radar controle Zeebrugge;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3624700;3,192123;51.3624700000396;3.19212299973084;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.4;1,4;;Zeebrugge;Verbindingsdok;51,3161440;3,220746;51.3161439998173;3.22074600058104;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 108;10,8;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3180890;3,200656;51.3180890000984;3.20065599999417;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 0.4;0,4;;Zeebrugge;Geul West - ZP1;51,3371010;3,189275;51.3371009995412;3.18927500071086;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 11.9;11,9;;Zeebrugge;Visartsluis - CDNB;51,3278490;3,198164;51.3278490003441;3.19816400116152;06/07/2016
Ligplaats met overslag;Ligplaats 940;-99,9;940;Brugge;Kanaal Brugge-Zeebrugge;51,2242170;3,222570;51.2242169998575;3.22257000074865;06/07/2016
Km-punt op as waterweg;Prins Filipsdok km 0.5;0,5;;Zeebrugge;Prins Filipsdok;51,3233960;3,197180;51.3233959999972;3.19717999909678;06/07/2016
Ligplaats met overslag;Ligplaats 406;-99,9;406;Zeebrugge;Noordelijk Insteekdok;51,3247900;3,210943;51.3247899994441;3.21094299942025;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 39;3,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2568440;3,215932;51.2568440001017;3.21593199906601;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 87;8,7;;Lissewege;Kanaal Brugge-Zeebrugge;51,2994500;3,205408;51.2994499997386;3.2054080011882;06/07/2016
Ligplaats met overslag;Ligplaats 123;-99,9;123;Zeebrugge;Albert II dok;51,3439120;3,180985;51.3439120002385;3.18098499930186;06/07/2016
Ligplaats met overslag;Ligplaats 206;-99,9;206;Zeebrugge;Visartsluis - CDNB;51,3353400;3,194034;51.3353399994009;3.19403400044369;06/07/2016
Terminal;LNG Terminal Fluxys;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,3055530;3,238285;51.3055530003203;3.23828500120219;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 12.4;12,4;;Zeebrugge;Visartsluis - CDNB;51,3322860;3,197027;51.3322860002382;3.19702699926033;06/07/2016
Ligplaats zonder overslag;Ligplaats 441;-99,9;441;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3222100;3,202981;51.3222100002346;3.2029809989579;06/07/2016
Ligplaats zonder overslag;Ligplaats 443;-99,9;443;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3226370;3,202718;51.322637000638;3.20271799983712;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 7;0,7;;Brugge;Kanaal Brugge-Zeebrugge;51,2283560;3,221980;51.2283560004217;3.22197999960557;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 12;12,0;;Zeebrugge;Visartsluis - CDNB;51,3287360;3,197935;51.328735999858;3.19793499981322;06/07/2016
Km-punt op as waterweg;Albert II dok km 0;0,0;;Zeebrugge;Albert II dok;51,3444910;3,177374;51.3444909993811;3.17737399943402;06/07/2016
Terminal;Bridgestone;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,3007730;3,251428;51.3007729994191;3.25142800064052;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 12.6;12,6;;Zeebrugge;Visartsluis - CDNB;51,3340610;3,196574;51.3340610004622;3.19657400012022;06/07/2016
Terminal;Tate & Lyle Molasses (Tameco);-99,9;;Zeebrugge;Verbindingsdok;51,3134960;3,207090;51.3134959994877;3.20708999983429;06/07/2016
Km-punt op as waterweg;Wielingendok km 0.8;0,8;;Zeebrugge;Wielingendok;51,3580800;3,182808;51.3580800005898;3.1828079993365;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 15.1;15,1;;Zeebrugge;Visartsluis - CDNB;51,3541040;3,202845;51.3541039997376;3.2028450008168;06/07/2016
Ligplaats met overslag;Ligplaats 404;-99,9;404;Zeebrugge;Noordelijk Insteekdok;51,3223570;3,213865;51.3223570007243;3.21386500073947;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.7;14,7;;Zeebrugge;Visartsluis - CDNB;51,3508880;3,205412;51.3508880001843;3.20541199909994;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 29;2,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2479680;3,218194;51.2479679994559;3.21819399977889;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.7;0,7;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3370300;3,214599;51.3370299993062;3.21459899952036;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 8;0,8;;Brugge;Kanaal Brugge-Zeebrugge;51,2292480;3,221821;51.2292480002785;3.22182100024878;06/07/2016
Terminal;NV Demaecker & Van Haecke;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2319320;3,219576;51.2319320000343;3.21957599907699;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 12.2;12,2;;Zeebrugge;Visartsluis - CDNB;51,3305110;3,197481;51.3305109999868;3.19748100034577;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.1;0,1;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3322770;3,218651;51.3322769998646;3.21865100104278;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 22;2,2;;Brugge;Kanaal Brugge-Zeebrugge;51,2417540;3,219771;51.2417539996185;3.21977099929401;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 0.5;0,5;;Zeebrugge;Verbindingsdok;51,3127790;3,209022;51.3127789993217;3.20902200012679;06/07/2016
Ligplaats zonder overslag;Ligplaats 907;-99,9;907;Brugge;Kanaal Brugge-Zeebrugge;51,2560660;3,216935;51.2560659996555;3.21693499979502;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 0.6;0,6;;Zeebrugge;Verbindingsdok;51,3131230;3,210347;51.313123000471;3.21034699878341;06/07/2016
Km-punt op as waterweg;Albert II dok km 0.3;0,3;;Zeebrugge;Albert II dok;51,3461740;3,180739;51.3461739996528;3.18073900077587;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.4;1,4;;Zeebrugge;Albert II dok;51,3523450;3,193074;51.3523450003931;3.19307399934993;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 0.5;0,5;;Zeebrugge;Geul West - ZP1;51,3379150;3,189883;51.3379150000418;3.18988300042011;06/07/2016
Terminal;Marpos;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2269090;3,214483;51.2269089996743;3.21448299949011;06/07/2016
Ligplaats met overslag;Ligplaats 103;-99,9;103;Zeebrugge;Geul West - ZP1;51,3446630;3,195446;51.3446629995681;3.19544599976891;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.6;14,6;;Zeebrugge;Visartsluis - CDNB;51,3500840;3,206053;51.3500840002946;3.20605299926455;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 15.7;15,7;;Zeebrugge;Visartsluis - CDNB;51,3584400;3,197883;51.3584400007079;3.19788300111759;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.2;1,2;;Zeebrugge;Zuidelijk Insteekdok;51,3033290;3,232793;51.3033289998452;3.23279300109878;06/07/2016
Ligplaats met overslag;Ligplaats 929;-99,9;929;Brugge;Kanaal Brugge-Zeebrugge;51,2260440;3,223137;51.2260440003343;3.22313699902005;06/07/2016
Terminal;C.ro Ports Minerva plein Verbindingsdok;-99,9;;Zeebrugge;Verbindingsdok;51,3326320;3,224678;51.3326320000826;3.22467800000604;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 26;2,6;;Brugge;Kanaal Brugge-Zeebrugge;51,2453050;3,218870;51.2453050001024;3.21887000029701;06/07/2016
Ligplaats zonder overslag;Ligplaats 109;-99,9;109;Zeebrugge;Geul West - ZP1;51,3381610;3,186819;51.3381610006582;3.18681900036499;06/07/2016
Ligplaats zonder overslag;Ligplaats 524;-99,9;524;Zeebrugge;Zuidelijk Insteekdok;51,3029610;3,235169;51.3029610002048;3.23516899942288;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 0.4;0,4;;Zeebrugge;Verbindingsdok;51,3124360;3,207697;51.3124359999592;3.20769700079877;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.9;1,9;;Zeebrugge;Zuidelijk Insteekdok;51,3089570;3,228303;51.3089570002351;3.22830299975222;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 85;8,5;;Lissewege;Kanaal Brugge-Zeebrugge;51,2976750;3,205865;51.2976750001424;3.2058650005288;06/07/2016
Seinlichten - Doorgang brug;Seinlichten Herdersbrug NO;-99,9;;Dudzele;Kanaal Brugge-Zeebrugge;51,2699320;3,213145;51.2699320001835;3.21314500108548;06/07/2016
Ligplaats zonder overslag;Ligplaats 202;-99,9;202;Zeebrugge;Geul West - ZP1;51,3367680;3,190421;51.3367679995885;3.1904210009633;06/07/2016
Waterstandmeter;Waterstandmeter Zeebrugge MVB/Noordzee;-99,9;;Zeebrugge;Geul West - ZP1;51,3463610;3,200290;51.3463609999106;3.20029000026739;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: midden O;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2744740;3,211986;51.2744740001586;3.21198599919792;06/07/2016
Seinlichten - Sluis;Ingangslichten Visartsluis NO;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3289260;3,198094;51.3289260001475;3.19809400118885;06/07/2016
Brugzone;Visartsluis: wegbrug N-gebied;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3286400;3,197946;51.3286399997828;3.19794600014214;06/07/2016
Km-punt op as waterweg;LNG km 1.4;1,4;;Zeebrugge;LNG;51,3487130;3,207845;51.3487130006027;3.20784499943501;06/07/2016
Ligplaats met overslag;Ligplaats 926;-99,9;926;Brugge;Klein Handelsdok;51,2293520;3,222944;51.2293519996299;3.22294400106725;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.1;0,1;;Zeebrugge;Noordelijk Insteekdok;51,3240760;3,211445;51.3240759995636;3.21144499928054;06/07/2016
Km-punt op as waterweg;Brittaniadok km 0.4;0,4;;Zeebrugge;Brittaniadok;51,3435390;3,218036;51.3435390001265;3.21803599984994;06/07/2016
Km-punt op as waterweg;Albert II dok km 1;1,0;;Zeebrugge;Albert II dok;51,3501010;3,188588;51.3501009999317;3.18858800122027;06/07/2016
Ligplaats zonder overslag;Ligplaats 955;-99,9;955;Brugge;Nijverheidsdok;51,2325720;3,216510;51.2325719999815;3.21650999974338;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.6;0,6;;Zeebrugge;Noordelijk Insteekdok;51,3197760;3,213530;51.3197759998076;3.21353000051364;06/07/2016
Terminal;Marpos;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2654050;3,214996;51.2654050001639;3.21499600027407;06/07/2016
Ligplaats zonder overslag;Ligplaats 952;-99,9;952;Brugge;Nijverheidsdok;51,2264270;3,217151;51.2264269996772;3.21715100000523;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 45;4,5;;Brugge;Kanaal Brugge-Zeebrugge;51,2621690;3,214575;51.2621690006518;3.21457500058776;06/07/2016
Ligplaats zonder overslag;Ligplaats 930;-99,9;930;Brugge;Kanaal Brugge-Zeebrugge;51,2251060;3,223396;51.2251059994863;3.22339600055426;06/07/2016
