AARD;DO_DOSSIERJ;DO_DOSSIERN;EL_ELEMENT_;EL_ELEMENT1;EL_ELEMENT2;EL_ELEMENT3;AF_PV_NUMME;FE_VOLGNUMM;FE_TYPE;FEITCODEGRO;FE_AARD;AVOC;AVOC_BET;AVOC_SUM_OB;AVOC_SUM_CA;NUMBER_DEAD;NUMBER_SERV;NUMBER_LIGH;NUMBER_NOT_;FE_DATUM_VA;FE_UUR_VAN;FE_DATUM_TO;FE_UUR_TOT;DATUM;YEAR;MONTH;WEEK_OF_YEA;DAY_OF_WEEK;WEEKEND;HOUR;HOUR_GROUP;DAY_NIGHT_S;DAY_NIGHT_P;FE_STRAAT;FE_HUISNUMM;FE_BUSNUMME;FE_POSTCODE;FE_GEMEENTE;FE_LAND;FE_KRUISPUN;FE_HM_PAAL;FE_LOKALE_P;FE_POGING;FE_ZWARE_OV;FE_MINDERJA;GEOCODETYPE;LOCATION;LOCATION_VA;EL_DATUM_CR;latWGS84;loWGS84;Aangemaakt op
PV;2013;2034;VO;2013;300075;Verzonden;BG.85.L1.300075/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130109;0820;20130109;0820;20130109;2013;january;2;wednesday;0;0820;08;night;day;Oostmeers;91;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130109;51.2011295686326;3.22080315641402;28/06/2016
PV;2014;55027;VO;2014;301222;Verzonden;BG.81.L1.301222/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140604;1206;20140604;1206;20140604;2014;june;23;wednesday;0;1206;12;day;day;Rijselstraat;87;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140604;51.1872430674554;3.21083273493748;28/06/2016
PV;2014;35328;VO;2014;300759;Verzonden;BG.81.L1.300759/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140406;1715;20140406;1715;20140406;2014;april;14;sunday;1;1715;17;day;day;Boogschutterslaan;;;8310;BRUGGE;België;Blauwkasteelweg;;;;;;AnchorPoints;politiezone;;20140406;51.2160144662723;3.24573423018546;28/06/2016
PV;2014;76530;VO;2014;301765;Verzonden;BG.81.L1.301765/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140808;1650;20140808;1650;20140808;2014;august;32;friday;0;1650;16;day;day;Gistelse Steenweg;344;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140808;51.2006770730449;3.19128447766836;28/06/2016
PV;2013;14797;VO;2013;300405;Verzonden;BG.81.L1.300405/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130218;0800;20130218;0804;20130218;2013;february;8;monday;0;0800;08;day;day;Stationslaan;;;8200;BRUGGE;België;Magdalenastraat;;T.h.v. Xpunt Magdalenastraat;;;;MultiNetCrossroadMatching;politiezone;;20130218;51.2018000452805;3.21159678849006;28/06/2016
PV;2014;74961;VO;2014;301740;Verzonden;BG.81.L1.301740/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140805;1138;20140805;1138;20140805;2014;august;32;tuesday;0;1138;11;day;day;Oude Burg;4;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140805;51.2073886368098;3.22511921966574;28/06/2016
PV;2014;61970;VO;2014;301410;Verzonden;BG.81.L1.301410/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140625;0900;20140625;0900;20140625;2014;june;26;wednesday;0;0900;09;day;day;Baron Ruzettelaan;27;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140625;51.1980588423455;3.23101954410628;28/06/2016
PV;2014;43183;VO;2014;300949;Verzonden;BG.81.L1.300949/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140428;2345;20140428;2345;20140428;2014;april;18;monday;0;2345;23;night;night;Michel Van Hammestraat;;;8310;BRUGGE;België;Molenstraat;;;;;;AnchorPoints;politiezone;;20140429;51.1937462837091;3.26024962417912;28/06/2016
PV;2015;111992;VO;2015;302595;Verzonden;BG.81.L1.302595/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20151211;1105;20151211;1105;20151211;2015;december;50;friday;0;1105;11;day;day;Blankenbergse Steenweg;67;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151211;51.2220514663139;3.20750511312647;28/06/2016
PV;2015;50525;VO;2015;301226;Verzonden;BG.81.L1.301226/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;7;0;7;0;0;7;1;20150611;0809;20150611;0809;20150611;2015;june;24;thursday;0;0809;08;day;day;Maalse Steenweg;351;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150611;51.2071770466664;3.27327963836708;28/06/2016
PV;2015;71197;VO;2015;301650;Verzonden;BG.81.L1.301650/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150811;0920;20150811;0920;20150811;2015;august;33;tuesday;0;0920;09;day;day;Gistelse Steenweg;185;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150811;51.2012112394341;3.20003838780486;28/06/2016
PV;2015;82963;VO;2015;301909;Verzonden;BG.81.L1.301909/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150916;1218;20150916;1218;20150916;2015;september;38;wednesday;0;1218;12;day;day;Pastoriestraat;;;8200;BRUGGE;België;Legeweg;;;;;;AnchorPoints;politiezone;;20150916;51.205246188805;3.17495924087864;28/06/2016
PV;2014;94293;VO;2014;302167;Verzonden;BG.81.L1.302167/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;3;20140930;1633;20140930;1633;20140930;2014;september;40;tuesday;0;1633;16;day;day;Baron de Maerelaan;;;8380;BRUGGE;België;;16.7;;;;;AnchorPoints;politiezone;;20140930;51.3070434878688;3.18896453618706;28/06/2016
PV;2015;71669;VO;2015;301663;Verzonden;BG.81.L1.301663/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150812;1812;20150812;1812;20150812;2015;august;33;wednesday;0;1812;18;day;day;Langerei;;;8000;BRUGGE;België;Genthof;;;;;;AnchorPoints;politiezone;;20150812;51.2132282009311;3.22873264112103;28/06/2016
PV;2013;52606;VO;2013;301296;Verzonden;BG.85.L1.301296/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130607;1610;20130607;1610;20130607;2013;june;23;friday;0;1610;16;day;day;Moerkerkse Steenweg;;;8310;BRUGGE;België;Prins Albertstraat;;;;;;AnchorPoints;politiezone;;20130607;51.2128252797317;3.24304711519216;28/06/2016
PV;2013;89951;VO;2013;302224;Verzonden;BG.87.L1.302224/2013;1;Verkeersongeval;VO;Verkeersongeval met doden;5;10;0;2;2;0;0;0;20130921;2230;20130921;2230;20130921;2013;september;38;saturday;1;2230;22;night;night;Diksmuidse Heerweg;;;8200;BRUGGE;België;Zeeweg;;;;;;AnchorPoints;politiezone;;20130922;51.1718411023012;3.1626896537471;28/06/2016
PV;2013;25765;VO;2013;300688;Verzonden;BG.81.L1.300688/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130323;2205;20130323;2205;20130323;2013;march;12;saturday;1;2205;22;night;night;Isabellalaan;;;8380;BRUGGE;België;;6.4;;;;;AnchorPoints;politiezone;;20130324;51.329064860528;3.21314191732126;28/06/2016
PV;2014;5982;VO;2014;300189;Verzonden;BG.81.L1.300189/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140120;1159;20140120;1159;20140120;2014;january;4;monday;0;1159;11;day;day;Baron Ruzettelaan;306;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140120;51.1812176257304;3.23492758931886;28/06/2016
PV;2013;2302;VO;2013;300093;Verzonden;BG.81.L1.300093/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20130110;0913;20130110;0913;20130110;2013;january;2;thursday;0;0913;09;day;day;Buiten Kruisvest;;;8000;BRUGGE;België;Moerkerkse Steenweg;;;;;;AnchorPoints;politiezone;;20130110;51.2126653361407;3.24073360884284;28/06/2016
PV;2015;107064;VO;2015;302451;Verzonden;BG.81.L1.302451/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151125;1738;20151125;1740;20151125;2015;november;48;wednesday;0;1738;17;night;day;Blankenbergse Steenweg;350;;8000;BRUGGE;België;Kolvestraat;;;;;;AnchorPoints;politiezone;;20151125;51.2417992841086;3.19855771033163;28/06/2016
PV;2013;45055;VO;2013;301105;Verzonden;BG.85.L1.301105/2013;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20130519;1637;20130519;1637;20130519;2013;may;20;sunday;1;1637;16;day;day;Astridlaan;356;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130519;51.1938698202162;3.26490719841901;28/06/2016
PV;2013;26684;VO;2013;300718;Verzonden;BG.81.L1.300718/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130327;0755;20130327;0800;20130327;2013;march;13;wednesday;0;0755;07;day;day;Torhoutse Steenweg;212;;8200;BRUGGE;België;Jonkheer Paul Coppietersdreef;;;;;;AnchorPoints;politiezone;;20130327;51.1964582234369;3.2004543485152;28/06/2016
PV;2015;107109;VO;2015;302455;Verzonden;BG.85.L1.302455/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20151126;0331;20151126;0331;20151126;2015;november;48;thursday;0;0331;03;night;night;Koning Albert I-laan;;;8200;BRUGGE;België;Tillegemstraat;;;;;;AnchorPoints;politiezone;;20151126;51.1816112132959;3.20519202308459;28/06/2016
PV;2014;57741;VO;2014;301294;Verzonden;BG.81.L1.301294/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140613;0800;20140613;0800;20140613;2014;june;24;friday;0;0800;08;day;day;Boeveriestraat;65;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140613;51.2017524996033;3.21586456178972;28/06/2016
PV;2014;16488;VO;2014;300388;Verzonden;BG.85.L1.300388/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140215;1719;20140215;1722;20140215;2014;february;7;saturday;1;1719;17;day;day;Noordzandstraat;42-46;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140215;51.2072721574158;3.22003587827557;28/06/2016
PV;2013;18125;VO;2013;300491;Niet verzonden;BG.81.L1.300491/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130227;1230;20130227;1230;20130227;2013;february;9;wednesday;0;1230;12;day;day;Brieversweg;;;8310;BRUGGE;België;Hofdamesstraat;;;;;;AnchorPoints;politiezone;;20130227;51.2127250916745;3.27473057469381;28/06/2016
PV;2014;51240;VO;2014;301132;Verzonden;BG.81.L1.301132/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20140521;1712;20140521;1712;20140521;2014;may;21;wednesday;0;1712;17;day;day;Koning Albert I-laan;;;8000;BRUGGE;België;;3.7;;;;;AnchorPoints;politiezone;;20140521;51.1703803152139;3.19800614468109;28/06/2016
PV;2013;34105;VO;2013;300875;Verzonden;BG.85.L1.300875/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20130417;2300;20130417;2300;20130417;2013;april;16;wednesday;0;2300;23;night;night;Koning Albert I-laan (8200);;;8200;BRUGGE;België;N31 Richting Oostkamp (A10) Oprit N397;;;;;;MultiNetStreetMatching;politiezone;;20130418;51.1713045968422;3.19865766498856;28/06/2016
PV;2014;108473;VO;2014;302468;Verzonden;BG.81.L1.302468/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20141108;1425;20141108;1425;20141108;2014;november;45;saturday;1;1425;14;day;day;Koning Albert I-laan (8200);0;;8200;BRUGGE;België;;;onder Boeverietunnel;;;;AnchorPoints;politiezone;;20141108;51.1988578014485;3.21492712208751;28/06/2016
PV;2013;34499;VO;2013;300882;Verzonden;BG.81.L1.300882/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130419;0814;20130419;0814;20130419;2013;april;16;friday;0;0814;08;day;day;Koningin Astridlaan;29;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130419;51.1885418126468;3.20242832835186;28/06/2016
PV;2015;28915;VO;2015;300749;Verzonden;BG.81.L1.300749/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20150408;1900;20150408;1900;20150408;2015;april;15;wednesday;0;1900;19;day;day;Paalstraat;15;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150408;51.206114853249;3.21567008572569;28/06/2016
PV;2014;97046;VO;2014;302232;Verzonden;BG.81.L1.302232/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20141008;1500;20141008;1500;20141008;2014;october;41;wednesday;0;1500;15;day;day;Havenrandweg-Zuid;;;8380;BRUGGE;België;;1.9;;;;;AnchorPoints;politiezone;;20141008;51.2739965057348;3.21510990203136;28/06/2016
PV;2013;17685;VO;2013;300484;Verzonden;BG.81.L1.300484/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130226;1525;20130226;1525;20130226;2013;february;9;tuesday;0;1525;15;day;day;Dudzeelse Steenweg;600;;8000;BRUGGE;België;Kruisabelestraat;;;;;;AnchorPoints;politiezone;;20130226;51.2489221271095;3.23071082852957;28/06/2016
PV;2014;106230;VO;2014;302407;Verzonden;BG.85.L1.302407/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20141102;0310;20141102;0310;20141102;2014;november;44;sunday;1;0310;03;night;night;Dirk Martensstraat;1;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141102;51.2086951721769;3.20215337668299;28/06/2016
PV;2015;3978;VO;2015;300095;Verzonden;BG.81.L1.300095/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20150114;1827;20150114;1827;20150114;2015;january;3;wednesday;0;1827;18;night;day;Koning Albert I-laan (8200);;;8200;BRUGGE;België;Stationslaan;;;;;;AnchorPoints;politiezone;;20150114;51.1986651423434;3.21477879192074;28/06/2016
PV;2015;9053;VO;2015;300209;Verzonden;BG.81.L1.300209/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150130;0745;20150130;0800;20150130;2015;january;5;friday;0;0745;07;night;day;Hauwerstraat;3;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150130;51.2041428615594;3.21606561480817;28/06/2016
PV;2014;117440;VO;2014;302705;Verzonden;BG.81.L1.302705/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141208;1805;20141208;1805;20141208;2014;december;50;monday;0;1805;18;night;day;Legeweg;;;8200;BRUGGE;België;Refugestraat;;;;;;AnchorPoints;politiezone;;20141208;51.2059273325086;3.19088082016173;28/06/2016
PV;2013;41734;VO;2013;301034;Verzonden;BG.81.L1.301034/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130508;1220;20130508;1220;20130508;2013;may;19;wednesday;0;1220;12;day;day;Baron Ruzettelaan;;;8310;BRUGGE;België;Oude Kortrijkstraat;;;;;;AnchorPoints;politiezone;;20130508;51.1889297743038;3.23335167771402;28/06/2016
PV;2013;60151;VO;2013;301488;Verzonden;BG.85.L1.301488/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;6;20130629;0048;20130629;0048;20130629;2013;june;26;saturday;1;0048;00;night;night;Schaarstraat;;;8000;BRUGGE;België;Gapaardstraat;;;;;;AnchorPoints;politiezone;;20130629;51.2051200276849;3.23249659625327;28/06/2016
PV;2014;100579;VO;2014;302315;Verzonden;BG.81.L1.302315/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;3;20141016;1700;20141016;1700;20141016;2014;october;42;thursday;0;1700;17;day;day;;;;8000;;België;;6.4;;;;;AnchorPoints;politiezone;;20141016;51.2056067397692;3.21704223338919;28/06/2016
PV;2015;81516;VO;2015;301874;Verzonden;BG.85.L1.301874/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20150912;0225;20150912;0225;20150912;2015;september;37;saturday;1;0225;02;night;night;Moerkerkse Steenweg;450;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150912;51.2178439394924;3.27138139449555;28/06/2016
PV;2015;29819;VO;2015;300775;Verzonden;BG.85.L1.300775/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150412;2116;20150412;2116;20150412;2015;april;15;sunday;1;2116;21;night;day;Polderstraat;0;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150412;51.2354502864218;3.26120401281964;28/06/2016
PV;2013;77448;VO;2013;301942;Verzonden;BG.81.L1.301942/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130820;1351;20130820;1351;20130820;2013;august;34;tuesday;0;1351;13;day;day;Buiten Boninvest;;;8000;BRUGGE;België;;3.9;;;;;AnchorPoints;politiezone;;20130820;51.2048003328161;3.23771020053036;28/06/2016
PV;2013;63492;VO;2013;301575;Verzonden;BG.86.L1.301575/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;3;0;3;0;0;3;0;20130710;0505;20130710;0505;20130710;2013;july;28;wednesday;0;0505;05;night;night;Isabellalaan;;;8380;BRUGGE;België;Jozef Verschaveweg;7.1;;;;;KmHmMatching;politiezone;;20130710;51.3278597245595;3.20355197955105;28/06/2016
PV;2013;94588;VO;2013;302338;Verzonden;BG.81.L1.302338/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131003;1545;20131003;1545;20131003;2013;october;40;thursday;0;1545;15;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Sint-Sebastiaansstraat;;;;;;AnchorPoints;politiezone;;20131003;51.2000630131472;3.20381711618437;28/06/2016
PV;2013;25049;VO;2013;300661;Niet verzonden;BG.81.L1.300661/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130319;1445;20130319;1445;20130319;2013;march;12;tuesday;0;1445;14;day;day;Langestraat;69;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130319;51.2105401404079;3.23553424622461;28/06/2016
PV;2015;32968;VO;2015;300834;Verzonden;BG.85.L1.300834/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150421;1620;20150421;1620;20150421;2015;april;17;tuesday;0;1620;16;day;day;Baron Ruzettelaan;292;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150421;51.182299864832;3.23479252242396;28/06/2016
PV;2015;46609;VO;2015;301140;Verzonden;BG.81.L1.301140/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150602;0822;20150602;0822;20150602;2015;june;23;tuesday;0;0822;08;day;day;Koning Albert I-laan (8200);170;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150602;51.1838045292268;3.20668071371103;28/06/2016
PV;2013;101761;VO;2013;302508;Verzonden;BG.81.L1.302508/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131022;1412;20131022;1413;20131022;2013;october;43;tuesday;0;1412;14;day;day;Dijver;16;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20131022;51.205630166425;3.22530804928382;28/06/2016
PV;2013;68408;VO;2013;301721;Verzonden;BG.85.L1.301721/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130724;1844;20130724;1844;20130724;2013;july;30;wednesday;0;1844;18;day;day;Sint-Amandsstraat;2;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130724;51.2085280668474;3.22347149124951;28/06/2016
PV;2013;91759;VO;2013;302263;Verzonden;BG.81.L1.302263/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130926;1315;20130926;1315;20130926;2013;september;39;thursday;0;1315;13;day;day;Sint-Pieterszuidstraat;51;;8000;BRUGGE;België;Rond den Heerdstraat;;;;;;AnchorPoints;politiezone;;20130926;51.2229079096092;3.2118870455432;28/06/2016
PV;2015;79821;VO;2015;301840;Verzonden;BG.85.L1.301840/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150907;1145;20150907;1145;20150907;2015;september;37;monday;0;1145;11;day;day;Zeebruggelaan;;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150907;51.2942316995924;3.19223708463789;28/06/2016
PV;2015;60432;VO;2015;301431;Verzonden;BG.81.L1.301431/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150707;1230;20150707;1230;20150707;2015;july;28;tuesday;0;1230;12;day;day;Veltemweg;;;8310;BRUGGE;België;Vossensteert;;;;;;AnchorPoints;politiezone;;20150708;51.2072205992729;3.26748775779821;28/06/2016
PV;2014;29378;VO;2014;300629;Verzonden;BG.81.L1.300629/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20140319;1656;20140319;1656;20140319;2014;march;12;wednesday;0;1656;16;day;day;Betferkerklaan;;;8200;BRUGGE;België;Diksmuidse Heerweg;;;;;;AnchorPoints;politiezone;;20140319;51.1854647991001;3.1845725015986;28/06/2016
PV;2014;121718;VO;2014;302795;Verzonden;BG.81.L1.302795/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141222;0817;20141222;0817;20141222;2014;december;52;monday;0;0817;08;night;day;Koning Albert I-laan;;;8000;BRUGGE;België;Koningin Astridlaan;;;;;;AnchorPoints;politiezone;;20141222;51.188807129909;3.21020013929932;28/06/2016
PV;2013;44015;VO;2013;301076;Verzonden;BG.85.L1.301076/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130516;0823;20130516;0823;20130516;2013;may;20;thursday;0;0823;08;day;day;Langestraat;112;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130516;51.2112953407854;3.23670592019477;28/06/2016
PV;2014;83316;VO;2014;301937;Verzonden;BG.85.L1.301937/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140901;1020;20140901;1020;20140901;2014;september;36;monday;0;1020;10;day;day;Dijver;;;8000;BRUGGE;België;Wollestraat;;;;;;AnchorPoints;politiezone;;20140901;51.2069261099444;3.22714324768546;28/06/2016
PV;2014;110750;VO;2014;302523;Verzonden;BG.85.L1.302523/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141118;1730;20141118;1730;20141118;2014;november;47;tuesday;0;1730;17;night;day;Gistelse Steenweg;;;8200;BRUGGE;België;;0.2;;;;;AnchorPoints;politiezone;;20141118;51.2035121602596;3.20680058004735;28/06/2016
PV;2014;64224;VO;2014;301461;Verzonden;BG.81.L1.301461/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20140701;1626;20140701;1626;20140701;2014;july;27;tuesday;0;1626;16;day;day;Torhoutse Steenweg;463;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140701;51.1877907453568;3.19235818853804;28/06/2016
PV;2015;12669;VO;2015;300330;Verzonden;BG.81.L1.300330/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150212;1023;20150212;1023;20150212;2015;february;7;thursday;0;1023;10;day;day;Astridlaan;;;8310;BRUGGE;België;Michel Van Hammestraat;;;;;;AnchorPoints;politiezone;;20150212;51.1946400073829;3.26015278390033;28/06/2016
PV;2015;4888;VO;2015;300132;Verzonden;BG.81.L1.300132/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150117;0630;20150117;0700;20150117;2015;january;3;saturday;1;0630;06;night;day;Annuntiatenstraat;;;8000;BRUGGE;België;Langerei;;;;;;AnchorPoints;politiezone;;20150117;51.2161355682435;3.22847339374121;28/06/2016
PV;2015;115438;VO;2015;302692;Verzonden;BG.87.L1.302692/2015;1;Verkeersongeval;VO;Verkeersongeval met doden;5;6;0;2;1;0;1;1;20151222;1045;20151222;1046;20151222;2015;december;52;tuesday;0;1045;10;day;day;Koningin Elisabethlaan;53;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151222;51.2173720971988;3.21901958794827;28/06/2016
PV;2013;78740;VO;2013;301965;Verzonden;BG.81.L1.301965/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130823;1420;20130823;1420;20130823;2013;august;34;friday;0;1420;14;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Expresweg;2.5;;;;;AnchorPoints;politiezone;;20130823;51.1930048906648;3.1973003880474;28/06/2016
PV;2014;80551;VO;2014;301872;Verzonden;BG.81.L1.301872/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140822;1145;20140822;1145;20140822;2014;august;34;friday;0;1145;11;day;day;Moerkerkse Steenweg;561;;8310;BRUGGE;België;Malehoeklaan;;;;;;AnchorPoints;politiezone;;20140822;51.2208999709516;3.277037476369;28/06/2016
PV;2015;111177;VO;2015;302581;Verzonden;BG.81.L1.302581/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;3;0;3;0;0;3;0;20151209;1137;20151209;1137;20151209;2015;december;50;wednesday;0;1137;11;day;day;Maalse Steenweg;185;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151209;51.2097248763896;3.25167310125222;28/06/2016
PV;2013;73551;VO;2013;301835;Verzonden;BG.81.L1.301835/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130807;1750;20130807;1750;20130807;2013;august;32;wednesday;0;1750;17;day;day;'t Zand;15;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130807;51.2054495119852;3.2177950861106;28/06/2016
