Aard;Do_dossier;Do_dossier_2;El_element;El_element_2;El_element_3;El_element_4;Af_pv_numm;Fe_volgnum;Fe_type;Feitcodegr;Fe_aard;Avoc;Avoc_bet;Avoc_sum_o;Avoc_sum_c;Number_dea;Number_ser;Number_lig;Number_not;Fe_datum_v;Fe_uur_van;Fe_datum_t;Fe_uur_tot;Datum;Year;Month;Week_of_ye;Day_of_wee;Weekend;Hour;Hour_group;Day_night_;Day_night__2;Fe_straat;Fe_huisnum;Fe_busnumm;Fe_postcod;Fe_gemeent;Fe_land;Fe_kruispu;Fe_hm_paal;Fe_lokale_;Fe_poging;Fe_zware_o;Fe_minderj;Geocodetyp;Location;Location_v;El_datum_c;latWGS84;loWGS84;Aangemaakt op
PV;2015;101338;VO;2015;302304;Verzonden;BG.81.L1.302304/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151106;1944;20151106;1945;20151106;2015;november;45;friday;0;1945;19;night;day;Vlamingstraat;;;8000;BRUGGE;België;Grauwwerkersstraat;;;;;;AnchorPoints;politiezone;;20151106;51.2111480596105;3.22410640214968;31/10/2017
PV;2014;61292;VO;2014;301389;Verzonden;BG.90.L1.301389/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140623;1730;20140623;1730;20140623;2014;june;26;monday;0;1730;17;day;day;Sint-Kruisstraat;6;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140623;51.2024880098917;3.25493603914395;31/10/2017
PV;2014;70288;VO;2014;301629;Verzonden;BG.91.L1.301629/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;3;20140722;1010;20140722;1010;20140722;2014;july;30;tuesday;0;1010;10;day;day;Gaston Roelandtsplein;18;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140723;51.2005436491453;3.24674282073474;31/10/2017
PV;2014;60941;VO;2014;301380;Verzonden;BG.81.L1.301380/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20140623;1025;20140623;1025;20140623;2014;june;26;monday;0;1025;10;day;day;Generaal Lemanlaan;;;8310;BRUGGE;België;Daverlostraat;;;;;;AnchorPoints;politiezone;;20140623;51.202139789736;3.23729873348329;31/10/2017
PV;2014;57997;VO;2014;301347;Verzonden;BG.91.L1.301347/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140613;1630;20140613;1645;20140613;2014;june;24;friday;0;1645;16;day;day;Veemarktstraat;7;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140619;51.2220037085057;3.21499497282189;31/10/2017
PV;2015;57461;VO;2015;301379;Verzonden;BG.91.L1.301379/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150630;1240;20150630;1240;20150630;2015;june;27;tuesday;0;1240;12;day;day;Heiststraat;66;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150630;51.3306290438621;3.20712657803958;31/10/2017
PV;2014;61291;VO;2014;301392;Verzonden;BG.90.L1.301392/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140623;1810;20140623;1810;20140623;2014;june;26;monday;0;1810;18;day;day;Kartuizersstraat;108;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140623;51.2176967295958;3.24440757868946;31/10/2017
PV;2016;97247;VO;2016;302286;Verzonden;BG.81.L1.302286/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161108;1345;20161108;1345;20161108;2016;november;45;tuesday;0;1345;13;day;day;Boeveriestraat;0;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20161108;51.2024637678203;3.21600928826814;31/10/2017
PV;2014;121420;VO;2014;302790;Verzonden;BG.91.L1.302790/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141219;1830;20141219;1840;20141219;2014;december;51;friday;0;1840;18;night;day;Vossensteert;138;;8310;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20141219;51.2031658882403;3.26283342618437;31/10/2017
PV;2015;58376;VO;2015;301397;Verzonden;BG.91.L1.301397/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150702;0900;20150702;1300;20150702;2015;july;27;thursday;0;1300;13;day;day;Bapaumestraat;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150702;51.2128484528964;3.23896897907938;31/10/2017
PV;2015;32987;VO;2015;300837;Verzonden;BG.86.L1.300837/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20150421;1920;20150421;1921;20150421;2015;april;17;tuesday;0;1921;19;day;day;Baliestraat;;;8000;BRUGGE;België;Annuntiatenstraat;;;;;;AnchorPoints;politiezone;;20150421;51.2159781332312;3.22626300306942;31/10/2017
PV;2016;58989;VO;2016;301332;Verzonden;BG.81.L1.301332/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20160705;1818;20160705;1818;20160705;2016;july;27;tuesday;0;1818;18;day;day;Bevrijdingslaan;37;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160705;51.2116836716518;3.20713211265905;31/10/2017
PV;2014;118671;VO;2014;302723;Verzonden;BG.81.L1.302723/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20141211;1555;20141211;1555;20141211;2014;december;50;thursday;0;1555;15;day;day;Hoefijzerlaan;94;;8000;BRUGGE;België;Pater Damiaanstraat;;;;;;AnchorPoints;politiezone;;20141211;51.2093560575254;3.21440552591549;31/10/2017
PV;2015;66565;VO;2015;301543;Verzonden;BG.81.L1.301543/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150728;1146;20150728;1146;20150728;2015;july;31;tuesday;0;1146;11;day;day;Markt;0;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150728;51.2087578981998;3.22404326901416;31/10/2017
PV;2016;71576;VO;2016;301617;Verzonden;BG.91.L1.301617/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160816;0610;20160816;0610;20160816;2016;august;33;tuesday;0;0610;06;night;day;Pannenhuisstraat;;;8310;BRUGGE;België;Astridlaan;;;;;;MultiNetCrossroadMatching;politiezone;;20160816;51.1918281168046;3.27508380016757;31/10/2017
PV;2014;121645;VO;2014;302794;Verzonden;BG.91.L1.302794/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20141221;0130;20141221;0130;20141221;2014;december;51;sunday;1;0130;01;night;night;Torhoutse Steenweg;366A-B;;8200;BRUGGE;België;Koning Leopold III-laan;;;;;;AnchorPoints;politiezone;;20141221;51.1878006739176;3.19212739701416;31/10/2017
PV;2014;19517;VO;2014;300735;Verzonden;BG.91.L1.300735/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140225;0900;20140225;0900;20140225;2014;february;9;tuesday;0;0900;09;day;day;Gistelse Steenweg;;;8200;BRUGGE;België;Koning Leopold III-laan;;;;;;AnchorPoints;politiezone;;20140403;51.1972516972023;3.18127803918771;31/10/2017
PV;2014;119286;VO;2014;302741;Verzonden;BG.91.L1.302741/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141214;0630;20141214;1450;20141214;2014;december;50;sunday;1;1450;14;day;day;Kortewinkel;13;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20141214;51.2127008158679;3.22397605835074;31/10/2017
PV;2014;81082;VO;2014;301893;Verzonden;BG.91.L1.301893/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140825;1010;20140825;1010;20140825;2014;august;35;monday;0;1010;10;day;day;Koningin Astridlaan;97;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140825;51.1884513227753;3.20024161741766;31/10/2017
PV;2015;17665;VO;2015;300479;Verzonden;BG.91.L1.300479/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150303;0615;20150303;0820;20150303;2015;march;10;tuesday;0;0820;08;day;day;Jan Britostraat;;;8200;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150303;51.1998839676689;3.18861878872981;31/10/2017
PV;2014;72822;VO;2014;301677;Verzonden;BG.91.L1.301677/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20140725;1430;20140725;1530;20140725;2014;july;30;friday;0;1530;15;day;day;Em. de Neckerestraat;5;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140729;51.2161755921306;3.21223846416637;31/10/2017
PV;2015;22790;VO;2015;300598;Verzonden;BG.81.L1.300598/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150319;1132;20150319;1132;20150319;2015;march;12;thursday;0;1132;11;day;day;Zandstraat;;;8200;BRUGGE;België;Noordveldstraat;;;;;;AnchorPoints;politiezone;;20150319;51.2026115018786;3.19918979725772;31/10/2017
PV;2014;89076;VO;2014;302060;Verzonden;BG.81.L1.302060/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140916;1105;20140916;1105;20140916;2014;september;38;tuesday;0;1105;11;day;day;Pathoekeweg;150;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140916;51.2466466768628;3.21323302799446;31/10/2017
PV;2015;12808;VO;2015;300328;Verzonden;BG.91.L1.300328/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150209;0815;20150209;1745;20150209;2015;february;7;monday;0;1745;17;day;day;Koggenstraat;21;;8380;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150212;51.3105894127277;3.18691847431039;31/10/2017
PV;2015;86875;VO;2015;301980;Verzonden;BG.91.L1.301980/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150925;0830;20150925;1800;20150925;2015;september;39;friday;0;1800;18;day;day;Bossuytlaan;26;;8310;BRUGGE;België;;;;;;;MultiNetAddressMatching;politiezone;;20150926;51.2012746857231;3.24953454650764;31/10/2017
PV;2016;90350;VO;2016;302094;Verzonden;BG.91.L1.302094/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20161015;0350;20161015;0350;20161015;2016;october;41;saturday;1;0350;03;night;night;Koning Leopold III-laan;;;8200;BRUGGE;België;Doornstraat;;;;;;AnchorPoints;politiezone;;20161015;51.1917934103988;3.1859002209488;31/10/2017
PV;2014;57122;VO;2014;301268;Verzonden;BG.81.L1.301268/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140611;1300;20140611;1300;20140611;2014;june;24;wednesday;0;1300;13;day;day;Blankenbergse Steenweg;80;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140611;51.2226408176791;3.20738891102802;31/10/2017
PV;2015;54651;VO;2015;301312;Verzonden;BG.85.L1.301312/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20150623;0835;20150623;0835;20150623;2015;june;26;tuesday;0;0835;08;day;day;Koning Albert I-laan;;;8000;BRUGGE;België;Expresweg;;;;;;AnchorPoints;politiezone;;20150623;51.1766302921779;3.20217825264957;31/10/2017
PV;2015;83039;VO;2015;301910;Verzonden;BG.81.L1.301910/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;0;20150916;1517;20150916;1517;20150916;2015;september;38;wednesday;0;1517;15;day;day;Canadezenstraat;60;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150916;51.2904738407901;3.18486363475033;31/10/2017
PV;2014;17238;VO;2014;300398;Verzonden;BG.85.L1.300398/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140217;2349;20140217;2349;20140217;2014;february;8;monday;0;2349;23;night;night;Buiten Boninvest;;;8000;BRUGGE;België;;3.7;;;;;AnchorPoints;politiezone;;20140218;51.2065986156061;3.23955750228999;31/10/2017
PV;2014;44866;VO;2014;300989;Verzonden;BG.91.L1.300989/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140504;0715;20140504;0719;20140504;2014;may;18;sunday;1;0719;07;day;day;Baron de Maerelaan;46;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140504;51.3279966957504;3.18444555441635;31/10/2017
PV;2016;37021;VO;2016;300815;Verzonden;BG.81.L1.300815/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20160423;1058;20160423;1058;20160423;2016;april;16;saturday;1;1058;10;day;day;Oude Burg;19;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160424;51.2067778633568;3.22480762501542;31/10/2017
PV;2014;86538;VO;2014;302011;Verzonden;BG.91.L1.302011/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140910;0930;20140910;0930;20140910;2014;september;37;wednesday;0;0930;09;day;day;Torhoutse Steenweg;231;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140910;51.1958529483597;3.20000283632252;31/10/2017
PV;2014;92805;VO;2014;302141;Verzonden;BG.85.L1.302141/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140927;0431;20140927;0431;20140927;2014;september;39;saturday;1;0431;04;night;night;Rodestraat;36;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140927;51.2116823778681;3.23494374988722;31/10/2017
PV;2016;78918;VO;2016;301818;Verzonden;BG.91.L1.301818/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160909;0132;20160909;0132;20160909;2016;september;36;friday;0;0132;01;night;night;Zeebruggelaan;94;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160909;51.2986883448948;3.19133886853171;31/10/2017
PV;2015;98920;VO;2015;302262;Verzonden;BG.85.L1.302262/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151030;1903;20151030;1903;20151030;2015;october;44;friday;0;1903;19;night;day;Moerkerkse Steenweg;;;8310;BRUGGE;België;Oude Hoogweg;;;;;;AnchorPoints;politiezone;;20151030;51.2141217077113;3.25494247389335;31/10/2017
PV;2014;118169;VO;2014;302712;Verzonden;BG.91.L1.302712/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141210;1045;20141210;1100;20141210;2014;december;50;wednesday;0;1100;11;day;day;Rijselstraat;;;8200;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20141210;51.1805565189676;3.20865139201564;31/10/2017
PV;2015;25685;VO;2015;300665;Verzonden;BG.91.L1.300665/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150327;1615;20150327;1615;20150327;2015;march;13;friday;0;1615;16;day;day;Vrijdagmarkt;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150327;51.2048440725141;3.21708131560742;31/10/2017
PV;2014;8522;VO;2014;300233;Verzonden;BG.91.L1.300233/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140124;1900;20140125;1700;20140125;2014;january;4;saturday;1;1700;17;day;day;Hertsvelde;36;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20140125;51.2058901565391;3.19780889836925;31/10/2017
PV;2015;4567;VO;2015;300318;Verzonden;BG.81.L1.300318/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150116;0653;20150116;0653;20150116;2015;january;3;friday;0;0653;06;night;day;Buiten Begijnenvest;;;8000;BRUGGE;België;Stationsplein;;;;;;AnchorPoints;politiezone;;20150211;51.197948008785;3.21997020965751;31/10/2017
PV;2015;36414;VO;2015;300913;Verzonden;BG.91.L1.300913/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150501;2130;20150502;0930;20150502;2015;may;18;saturday;1;0930;09;day;day;Oude Hoogweg;22;;8310;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150502;51.214608904605;3.25548622135115;31/10/2017
PV;2014;35138;VO;2014;300752;Verzonden;BG.91.L1.300752/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140405;0930;20140405;1000;20140405;2014;april;14;saturday;1;1000;10;day;day;Veemarktstraat;;;8000;BRUGGE;België;;;parking LIDL;;;;MultiNetStreetMatching;politiezone;;20140405;51.2219066011168;3.21537568389709;31/10/2017
PV;2015;117668;VO;2015;302738;Verzonden;BG.91.L1.302738/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151229;1800;20151229;2000;20151229;2015;december;53;tuesday;0;2000;20;night;day;Sint-Arnolduslaan;81;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20151230;51.1778429776818;3.22511455465991;31/10/2017
PV;2015;81272;VO;2015;301864;Verzonden;BG.91.L1.301864/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150911;0940;20150911;0940;20150911;2015;september;37;friday;0;0940;09;day;day;Baron Ruzettelaan;244;;8310;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150911;51.184386235949;3.23392496186896;31/10/2017
PV;2015;81432;VO;2015;301868;Verzonden;BG.91.L1.301868/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150909;1000;20150911;1700;20150911;2015;september;37;friday;0;1700;17;day;day;Schuttersstraat;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150911;51.2141337092375;3.2205662114718;31/10/2017
PV;2015;41375;VO;2015;301033;Verzonden;BG.91.L1.301033/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150518;0610;20150518;0610;20150518;2015;may;21;monday;0;0610;06;day;day;Oostendse Steenweg;117;;8000;BRUGGE;België;Waggelwaterstraat;;;;;;AnchorPoints;politiezone;;20150520;51.2241998926396;3.19954913712678;31/10/2017
PV;2014;29110;VO;2014;300627;Verzonden;BG.81.L1.300627/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140319;1030;20140319;1030;20140319;2014;march;12;wednesday;0;1030;10;day;day;Katelijnestraat;;;8000;BRUGGE;België;Gentpoortvest;;;;;;AnchorPoints;politiezone;;20140319;51.1998788518814;3.22933166699494;31/10/2017
PV;2015;53517;VO;2015;301283;Verzonden;BG.91.L1.301283/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150618;1930;20150618;2300;20150618;2015;june;25;thursday;0;2300;23;night;night;Rijselstraat;60;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150618;51.189923546675;3.21183582264979;31/10/2017
PV;2014;48299;VO;2014;301059;Verzonden;BG.81.L1.301059/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140513;1054;20140513;1054;20140513;2014;may;20;tuesday;0;1054;10;day;day;Krakeleweg;;;8000;BRUGGE;België;Sint-Pieterskaai;;;;;;AnchorPoints;politiezone;;20140513;51.2221785233091;3.22117281107289;31/10/2017
PV;2015;74242;VO;2015;301708;Verzonden;BG.85.L1.301708/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150818;2055;20150818;2056;20150818;2015;august;34;tuesday;0;2056;20;day;day;Hoefijzerlaan;5;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150819;51.2060109202112;3.21683114549488;31/10/2017
PV;2014;492;VO;2014;300010;Verzonden;BG.91.L1.300010/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140103;0740;20140103;0740;20140103;2014;january;1;friday;0;0740;07;night;day;Maalse Steenweg;360;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140103;51.2074367266723;3.26810433142975;31/10/2017
PV;2016;12138;VO;2016;300219;Verzonden;BG.91.L1.300219/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160204;0100;20160204;1600;20160204;2016;february;5;thursday;0;1600;16;day;day;Leopold Debruynestraat;;;8310;BRUGGE;België;Akkerstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20160204;51.2100794941597;3.25627874902867;31/10/2017
PV;2015;72711;VO;2015;301677;Verzonden;BG.91.L1.301677/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150802;2000;20150814;0900;20150814;2015;august;33;friday;0;0900;09;day;day;Leliestraat;;;8310;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150814;51.1978404424978;3.24020836281308;31/10/2017
PV;2015;65988;VO;2015;301526;Verzonden;BG.90.L1.301526/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;3;20150726;0240;20150726;0240;20150726;2015;july;30;sunday;1;0240;02;night;night;Astridlaan;370;;8310;BRUGGE;België;;2.5;;;;;AnchorPoints;politiezone;;20150726;51.1932930341771;3.26623945370493;31/10/2017
PV;2016;95042;VO;2016;302227;Verzonden;BG.91.L1.302227/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20161029;0900;20161030;1500;20161030;2016;october;43;sunday;1;1500;15;day;day;Akkerstraat;10;;8310;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20161031;51.2128171827157;3.25719503739317;31/10/2017
PV;2015;60148;VO;2015;301427;Verzonden;BG.91.L1.301427/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20150707;1348;20150707;1348;20150707;2015;july;28;tuesday;0;1348;13;day;day;Katelijnestraat;70;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150707;51.2023438271113;3.22597881702083;31/10/2017
PV;2016;105291;VO;2016;302463;Verzonden;BG.91.L1.302463/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20161203;1449;20161203;1449;20161203;2016;december;48;saturday;1;1449;14;day;day;Ezelstraat;143;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161203;51.2145296893229;3.21671677531328;31/10/2017
PV;2015;94217;VO;2015;302176;Verzonden;BG.85.L1.302176/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20151019;0051;20151019;0051;20151019;2015;october;43;monday;1;0051;00;night;night;Koning Albert I-laan;;;8200;BRUGGE;België;Jagersstraat;;;;;;AnchorPoints;politiezone;;20151019;51.1817876040331;3.20574074408318;31/10/2017
PV;2015;41309;VO;2015;301015;Verzonden;BG.91.L1.301015/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150517;1345;20150517;1345;20150517;2015;may;20;sunday;1;1345;13;day;day;Gentpoortstraat;;;8000;BRUGGE;België;Oude Gentweg;;;;;;AnchorPoints;politiezone;;20150517;51.2030782455777;3.23425258582004;31/10/2017
PV;2015;15642;VO;2015;300420;Verzonden;BG.91.L1.300420/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150223;0800;20150223;0800;20150223;2015;february;9;monday;0;0800;08;day;day;Baron de Serretstraat;125;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150224;51.1839326552662;3.21674524912681;31/10/2017
PV;2016;70259;VO;2016;301575;Verzonden;BG.91.L1.301575/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20160810;1310;20160810;1310;20160810;2016;august;32;wednesday;0;1310;13;day;day;Spanjaardstraat;5;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160810;51.2119656127769;3.22488339299731;31/10/2017
PV;2016;81020;VO;2016;301865;Verzonden;BG.81.L1.301865/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20160915;1050;20160915;1050;20160915;2016;september;37;thursday;0;1050;10;day;day;Smedenstraat;52;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160915;51.205112259681;3.21404193284552;31/10/2017
PV;2016;40332;VO;2016;300887;Verzonden;BG.91.L1.300887/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160504;0810;20160504;0810;20160504;2016;may;18;wednesday;0;0810;08;day;day;Komvest;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20160504;51.2211942917456;3.22652278969569;31/10/2017
PV;2016;111043;VO;2016;302619;Verzonden;BG.81.L1.302619/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161221;2034;20161221;2034;20161221;2016;december;51;wednesday;0;2034;20;night;day;Katelijnestraat;;;8000;BRUGGE;België;Bargeweg;;;;;;AnchorPoints;politiezone;;20161221;51.1996459696503;3.22957714059321;31/10/2017
PV;2015;49022;VO;2015;301191;Verzonden;BG.85.L1.301191/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;7;0;3;0;2;1;0;20150607;2030;20150607;2030;20150607;2015;june;23;sunday;1;2030;20;day;day;Isabellalaan;;;8380;BRUGGE;België;;7.0;;;;;AnchorPoints;politiezone;;20150608;51.3279717264092;3.20462562443553;31/10/2017
PV;2014;11341;VO;2014;300278;Verzonden;BG.85.L1.300278/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;3;20140202;0455;20140202;0455;20140202;2014;february;5;sunday;1;0455;04;night;night;Astridlaan;334;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140202;51.1942550993788;3.26427652851025;31/10/2017
PV;2016;42472;VO;2016;300939;Verzonden;BG.91.L1.300939/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160511;1814;20160511;1814;20160511;2016;may;19;wednesday;0;1814;18;day;day;Torhoutse Steenweg;190;;8200;BRUGGE;België;;;LIDL - SUPERMARKT - BRUGGE;;;;GrabAddressMatching;politiezone;;20160511;51.1978070302555;3.20108271735064;31/10/2017
PV;2015;57012;VO;2016;300581;Verzonden;BG.81.L1.300581/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20150619;1030;20150619;1045;20150619;2015;june;25;friday;0;1045;10;day;day;Maalse Steenweg;130;;8310;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160326;51.2104592546744;3.24814086870662;31/10/2017
