SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
VES01;27/4/2012;Lic 40-50;13:0;14:0;1;;;08/07/2016
VES01;27/4/2012;Lic 40-50;14:0;15:0;4;;;08/07/2016
VES01;27/4/2012;Lic 30-40;0:0;1:0;1;;;08/07/2016
VES01;27/4/2012;Lic 30-40;2:0;3:0;2;;;08/07/2016
VES01;27/4/2012;Lic 30-40;3:0;4:0;1;;;08/07/2016
VES01;27/4/2012;Lic 30-40;4:0;5:0;3;;;08/07/2016
VES01;27/4/2012;Lic 30-40;5:0;6:0;18;;;08/07/2016
VES01;27/4/2012;Lic 30-40;6:0;7:0;44;;;08/07/2016
VES01;27/4/2012;Lic 30-40;7:0;8:0;98;;;08/07/2016
VES01;27/4/2012;Lic 30-40;8:0;9:0;73;;;08/07/2016
VES01;27/4/2012;Lic 30-40;9:0;10:0;63;;;08/07/2016
VES01;27/4/2012;Lic 30-40;10:0;11:0;60;;;08/07/2016
VES01;27/4/2012;Lic 30-40;11:0;12:0;68;;;08/07/2016
VES01;27/4/2012;Lic 30-40;12:0;13:0;49;;;08/07/2016
VES01;27/4/2012;Lic 30-40;13:0;14:0;73;;;08/07/2016
VES01;27/4/2012;Lic 30-40;14:0;15:0;16;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;0:0;1:0;5;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;1:0;2:0;3;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;3:0;4:0;1;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;4:0;5:0;4;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;5:0;6:0;8;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;6:0;7:0;32;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;7:0;8:0;148;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;8:0;9:0;219;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;9:0;10:0;70;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;10:0;11:0;76;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;11:0;12:0;55;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;12:0;13:0;63;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;13:0;14:0;75;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;14:0;15:0;11;;;08/07/2016
VES01;27/4/2012;Med 40-50;9:0;10:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;7:0;8:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;8:0;9:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;9:0;10:0;3;;;08/07/2016
VES01;27/4/2012;Med 30-40;10:0;11:0;3;;;08/07/2016
VES01;27/4/2012;Med 30-40;11:0;12:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;12:0;13:0;1;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;0:0;1:0;1;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;6:0;7:0;3;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;7:0;8:0;5;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;8:0;9:0;14;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;9:0;10:0;4;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;10:0;11:0;6;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;11:0;12:0;3;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;12:0;13:0;5;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;13:0;14:0;1;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;14:0;15:0;2;;;08/07/2016
VES01;27/4/2012;Zwa <=30kmu ;8:0;9:0;2;;;08/07/2016
VES01;27/4/2012;Zwa <=30kmu ;10:0;11:0;1;;;08/07/2016
VES01;27/4/2012;Zwa <=30kmu ;11:0;12:0;1;;;08/07/2016
VES01;27/4/2012;V85;0:0;1:0;38;;;08/07/2016
VES01;27/4/2012;V85;1:0;2:0;29;;;08/07/2016
VES01;27/4/2012;V85;2:0;3:0;37;;;08/07/2016
VES01;27/4/2012;V85;3:0;4:0;34;;;08/07/2016
VES01;27/4/2012;V85;4:0;5:0;34;;;08/07/2016
VES01;27/4/2012;V85;5:0;6:0;38;;;08/07/2016
VES01;27/4/2012;V85;6:0;7:0;38;;;08/07/2016
VES01;27/4/2012;V85;7:0;8:0;36;;;08/07/2016
VES01;27/4/2012;V85;8:0;9:0;33;;;08/07/2016
VES01;27/4/2012;V85;9:0;10:0;35;;;08/07/2016
VES01;27/4/2012;V85;10:0;11:0;36;;;08/07/2016
VES01;27/4/2012;V85;11:0;12:0;37;;;08/07/2016
VES01;27/4/2012;V85;12:0;13:0;36;;;08/07/2016
VES01;27/4/2012;V85;13:0;14:0;35;;;08/07/2016
VES01;27/4/2012;V85;14:0;15:0;36;;;08/07/2016
VES01;27/4/2012;V50;0:0;1:0;29;;;08/07/2016
VES01;27/4/2012;V50;1:0;2:0;26;;;08/07/2016
VES01;27/4/2012;V50;2:0;3:0;37;;;08/07/2016
VES01;27/4/2012;V50;3:0;4:0;28;;;08/07/2016
VES01;27/4/2012;V50;4:0;5:0;28;;;08/07/2016
VES01;27/4/2012;V50;5:0;6:0;33;;;08/07/2016
VES01;27/4/2012;V50;6:0;7:0;32;;;08/07/2016
VES01;27/4/2012;V50;7:0;8:0;29;;;08/07/2016
VES01;27/4/2012;V50;8:0;9:0;27;;;08/07/2016
VES01;27/4/2012;V50;9:0;10:0;30;;;08/07/2016
VES01;27/4/2012;V50;10:0;11:0;30;;;08/07/2016
VES01;27/4/2012;V50;11:0;12:0;32;;;08/07/2016
VES01;27/4/2012;V50;12:0;13:0;30;;;08/07/2016
VES01;27/4/2012;V50;13:0;14:0;30;;;08/07/2016
VES01;27/4/2012;V50;14:0;15:0;32;;;08/07/2016
