Id;Type;Indeling;Materiaal;Kleur;Markering;Beheerder;Breedte;Rijrichtng;Lengte;Opp;latWGS84;loWGS84;Aangemaakt op
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Gewest;140;Mee;21;0;51.2418406306408,51.2418406306408;3.25010616980182,3.25010616980182;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Nee;Gewest;110;;4;0;51.2207721962149,51.2207721962149;3.20792260714472,3.20792260714472;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;260;Mee;383;0;51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905,51.1998984197905;3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038,3.22943817236038;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;260;Mee;1099;0;51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159,51.2022064189159;3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305,3.19351476904305;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;140;Mee;24;0;51.1855708625686,51.1855708625686,51.1855708625686,51.1855708625686,51.1855708625686,51.1855708625686;3.18237359000256,3.18237359000256,3.18237359000256,3.18237359000256,3.18237359000256,3.18237359000256;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;220;Mee;13;0;51.2218804126349,51.2218804126349;3.24151281185714,3.24151281185714;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;90;Mee;12;0;51.1955715682246,51.1955715682246,51.1955715682246;3.24582396171211,3.24582396171211,3.24582396171211;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Slemlaag;Rood;Ja;Gewest;260;Mee;25;0;51.2198253426253,51.2198253426253,51.2198253426253;3.21146336921932,3.21146336921932,3.21146336921932;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Niet van toepassing;Ja;Stad;100;Mee;25;0;51.1848017911783,51.1848017911783,51.1848017911783,51.1848017911783;3.2099860281512,3.2099860281512,3.2099860281512,3.2099860281512;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;200;Mee;31;0;51.200285492876,51.200285492876;3.19484511213531,3.19484511213531;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;130;Mee;204;0;51.201244542837,51.201244542837,51.201244542837,51.201244542837,51.201244542837,51.201244542837;3.2001777113184,3.2001777113184,3.2001777113184,3.2001777113184,3.2001777113184,3.2001777113184;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Betonstraatstenen;Niet van toepassing;Nee;Stad;270;Mee;139;0;51.2005293881135,51.2005293881135,51.2005293881135,51.2005293881135,51.2005293881135,51.2005293881135,51.2005293881135,51.2005293881135,51.2005293881135;3.21562728112471,3.21562728112471,3.21562728112471,3.21562728112471,3.21562728112471,3.21562728112471,3.21562728112471,3.21562728112471,3.21562728112471;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Kasseien;Niet van toepassing;Ja;Stad;0;Tegen;303;0;51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773,51.2126706923773;3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755,3.21907820591755;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;240;Mee;27;0;51.1951890413981,51.1951890413981;3.20283210936221,3.20283210936221;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Slemlaag;Oker;Nee;Stad;100;Mee;16;0;51.2002945198069,51.2002945198069,51.2002945198069;3.204549130182,3.204549130182,3.204549130182;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;125;Mee;18;0;51.1950004657757,51.1950004657757;3.2571287115273,3.2571287115273;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Gewest;140;;9;0;51.2020196906644,51.2020196906644;3.23867588420785,3.23867588420785;19/10/2017
0;Vrijliggend;Eenrichting;Betontegels;Niet van toepassing;Ja;Gewest;130;Mee;43;0;51.328626756242,51.328626756242;3.19747883629084,3.19747883629084;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;130;Mee;25;0;51.1883472536326,51.1883472536326,51.1883472536326;3.21299608978724,3.21299608978724,3.21299608978724;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;120;Mee;334;0;51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447,51.2683836375447;3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593,3.22333054049593;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;60;;20;0;51.2028546750028,51.2028546750028,51.2028546750028,51.2028546750028,51.2028546750028,51.2028546750028;3.23474500832192,3.23474500832192,3.23474500832192,3.23474500832192,3.23474500832192,3.23474500832192;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;210;Mee;10;0;51.2184849769476,51.2184849769476;3.21364083052625,3.21364083052625;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;130;Mee;0;0;51.1922861357044,51.1922861357044;3.15980072209841,3.15980072209841;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;160;Mee;185;0;51.2943531854215,51.2943531854215,51.2943531854215;3.19472363293358,3.19472363293358,3.19472363293358;19/10/2017
0;Vrijliggend;Tweerichting;Betontegels;Niet van toepassing;Nee;Stad;200;Mee;33;0;51.2200504518155,51.2200504518155,51.2200504518155;3.22017331676049,3.22017331676049,3.22017331676049;19/10/2017
0;Vrijliggend;Tweerichting;Slemlaag;Rood;Ja;Gewest;110;Mee;51;0;51.2240822053065,51.2240822053065,51.2240822053065;3.2395679817069,3.2395679817069,3.2395679817069;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;160;Mee;42;0;51.209791373285,51.209791373285;3.20643571063873,3.20643571063873;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Ja;Stad;135;;237;0;51.2336668861392,51.2336668861392,51.2336668861392,51.2336668861392,51.2336668861392,51.2336668861392,51.2336668861392,51.2336668861392,51.2336668861392;3.20334505595693,3.20334505595693,3.20334505595693,3.20334505595693,3.20334505595693,3.20334505595693,3.20334505595693,3.20334505595693,3.20334505595693;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Ja;Gewest;170;Mee;11;0;51.2082535604226,51.2082535604226;3.264234859017,3.264234859017;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;140;;12;0;51.2244470413628,51.2244470413628,51.2244470413628;3.22795092254173,3.22795092254173,3.22795092254173;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;150;Mee;233;0;51.207592286045,51.207592286045,51.207592286045,51.207592286045,51.207592286045,51.207592286045;3.26788481792483,3.26788481792483,3.26788481792483,3.26788481792483,3.26788481792483,3.26788481792483;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;135;Mee;78;0;51.2093409240564,51.2093409240564,51.2093409240564,51.2093409240564,51.2093409240564,51.2093409240564;3.21439852062542,3.21439852062542,3.21439852062542,3.21439852062542,3.21439852062542,3.21439852062542;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;315;Mee;31;0;51.1963212917026,51.1963212917026,51.1963212917026,51.1963212917026;3.22598240224361,3.22598240224361,3.22598240224361,3.22598240224361;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Gewest;150;Mee;16;0;51.1943274047916,51.1943274047916,51.1943274047916;3.23168404321239,3.23168404321239,3.23168404321239;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;170;Mee;4;0;51.2184717562986,51.2184717562986;3.22001842900882,3.22001842900882;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Stad;200;;8;0;51.1924267195714,51.1924267195714;3.26430687766279,3.26430687766279;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;130;Mee;12;0;51.2243865011597,51.2243865011597;3.23939636631249,3.23939636631249;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;185;Mee;13;0;51.2049186621593,51.2049186621593;3.21344164828181,3.21344164828181;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Ja;Stad;125;Mee;17;0;51.1832767040219,51.1832767040219;3.17435929743557,3.17435929743557;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Beton;Rood;Ja;Gewest;240;Mee;43;0;51.2471590355974,51.2471590355974,51.2471590355974;3.19522700571239,3.19522700571239,3.19522700571239;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Gewest;165;Mee;100;0;51.2920601174305,51.2920601174305,51.2920601174305,51.2920601174305;3.19217731557503,3.19217731557503,3.19217731557503,3.19217731557503;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;140;Mee;327;0;51.2417064951995,51.2417064951995,51.2417064951995,51.2417064951995,51.2417064951995,51.2417064951995,51.2417064951995,51.2417064951995,51.2417064951995;3.24989153806181,3.24989153806181,3.24989153806181,3.24989153806181,3.24989153806181,3.24989153806181,3.24989153806181,3.24989153806181,3.24989153806181;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;160;Mee;16;0;51.2939762009813,51.2939762009813,51.2939762009813;3.19270003070197,3.19270003070197,3.19270003070197;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Rood;Ja;Stad;180;Mee;20;0;51.1861123438414,51.1861123438414,51.1861123438414;3.22592434220707,3.22592434220707,3.22592434220707;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;110;Mee;160;0;51.1942396173628,51.1942396173628,51.1942396173628,51.1942396173628;3.2494450209927,3.2494450209927,3.2494450209927,3.2494450209927;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;215;;9;0;51.2117806972095,51.2117806972095,51.2117806972095;3.20662785329489,3.20662785329489,3.20662785329489;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;150;Mee;485;0;51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645,51.3271878021645;3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362,3.1850210174362;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;290;Mee;27;0;51.229671443842,51.229671443842;3.20608057944774,3.20608057944774;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;140;Mee;21;0;51.2071961195356,51.2071961195356;3.28648427825566,3.28648427825566;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;420;Mee;119;0;51.1990675930579,51.1990675930579,51.1990675930579,51.1990675930579,51.1990675930579,51.1990675930579,51.1990675930579,51.1990675930579;3.21688630513755,3.21688630513755,3.21688630513755,3.21688630513755,3.21688630513755,3.21688630513755,3.21688630513755,3.21688630513755;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Slemlaag;Rood;Nee;Stad;380;Mee;106;0;51.1787530234145,51.1787530234145,51.1787530234145,51.1787530234145,51.1787530234145;3.21145807300765,3.21145807300765,3.21145807300765,3.21145807300765,3.21145807300765;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;110;Mee;39;0;51.2216444184787,51.2216444184787,51.2216444184787,51.2216444184787,51.2216444184787;3.23464442653738,3.23464442653738,3.23464442653738,3.23464442653738,3.23464442653738;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Rood;Ja;Gewest;140;Mee;154;0;51.2003960614683,51.2003960614683,51.2003960614683,51.2003960614683;3.21289140183335,3.21289140183335,3.21289140183335,3.21289140183335;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Betonstraatstenen;Niet van toepassing;Nee;Stad;330;;63;0;51.2156866102958,51.2156866102958,51.2156866102958;3.27285839954102,3.27285839954102,3.27285839954102;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Betontegels;Niet van toepassing;Nee;Stad;140;Mee;12;0;51.2162372053793,51.2162372053793;3.27050026108221,3.27050026108221;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Stad;165;Mee;42;0;51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534,51.1868732320534;3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213,3.23200389401213;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;240;Mee;319;0;51.2210197835034,51.2210197835034,51.2210197835034;3.19379558134006,3.19379558134006,3.19379558134006;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;130;Mee;302;0;51.200075739354,51.200075739354,51.200075739354,51.200075739354,51.200075739354,51.200075739354;3.2316067147142,3.2316067147142,3.2316067147142,3.2316067147142,3.2316067147142,3.2316067147142;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Gewest;130;;5;0;51.1974823414545,51.1974823414545;3.22058664825277,3.22058664825277;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;130;;24;0;51.1980799430572,51.1980799430572;3.22031003335696,3.22031003335696;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Stad;255;;9;0;51.2188650368395,51.2188650368395,51.2188650368395,51.2188650368395;3.20972678097147,3.20972678097147,3.20972678097147,3.20972678097147;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;135;Mee;21;0;51.2928364479277,51.2928364479277,51.2928364479277,51.2928364479277;3.1962607790559,3.1962607790559,3.1962607790559,3.1962607790559;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Ja;Stad;180;;28;0;51.2206166708269,51.2206166708269,51.2206166708269,51.2206166708269;3.23562714912783,3.23562714912783,3.23562714912783,3.23562714912783;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Ja;Gewest;150;Mee;28;0;51.2021257828525,51.2021257828525;3.21118655078861,3.21118655078861;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;210;Mee;32;0;51.3361993401961,51.3361993401961,51.3361993401961,51.3361993401961,51.3361993401961;3.21460006310791,3.21460006310791,3.21460006310791,3.21460006310791,3.21460006310791;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;130;Mee;54;0;51.198587477011,51.198587477011,51.198587477011,51.198587477011;3.24064957585054,3.24064957585054,3.24064957585054,3.24064957585054;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;185;Mee;86;0;51.2040189859778,51.2040189859778,51.2040189859778,51.2040189859778,51.2040189859778;3.21732119646279,3.21732119646279,3.21732119646279,3.21732119646279,3.21732119646279;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;210;;145;0;51.2297912792829,51.2297912792829,51.2297912792829,51.2297912792829;3.24621092162074,3.24621092162074,3.24621092162074,3.24621092162074;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;140;;27;0;51.2062911344067,51.2062911344067;3.25356130354459,3.25356130354459;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;175;Mee;18;0;51.215670208179,51.215670208179,51.215670208179;3.21650040720117,3.21650040720117,3.21650040720117;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;125;Mee;503;0;51.1933978199961,51.1933978199961,51.1933978199961,51.1933978199961,51.1933978199961,51.1933978199961,51.1933978199961,51.1933978199961,51.1933978199961;3.21325834041448,3.21325834041448,3.21325834041448,3.21325834041448,3.21325834041448,3.21325834041448,3.21325834041448,3.21325834041448,3.21325834041448;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Asfalt;Rood;Nee;Stad;100;Mee;8;0;51.2019163332573,51.2019163332573;3.2551433656915,3.2551433656915;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;120;;47;0;51.2131157127412,51.2131157127412,51.2131157127412,51.2131157127412,51.2131157127412,51.2131157127412;3.24074483055158,3.24074483055158,3.24074483055158,3.24074483055158,3.24074483055158,3.24074483055158;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Stad;230;Mee;79;0;51.2239386987853,51.2239386987853,51.2239386987853,51.2239386987853;3.21460938944698,3.21460938944698,3.21460938944698,3.21460938944698;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;250;Mee;45;0;51.2046849260522,51.2046849260522;3.21288479163375,3.21288479163375;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Asfalt;Niet van toepassing;Nee;Gewest;315;Mee;58;0;51.1965474259668,51.1965474259668,51.1965474259668,51.1965474259668,51.1965474259668,51.1965474259668;3.22671831641827,3.22671831641827,3.22671831641827,3.22671831641827,3.22671831641827,3.22671831641827;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;130;Mee;511;0;51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833,51.2036032206833;3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173,3.23630955504173;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Ja;Stad;135;Mee;20;0;51.2179695491513,51.2179695491513;3.21212571927572,3.21212571927572;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;165;Mee;22;0;51.2108335600571,51.2108335600571;3.2062381673356,3.2062381673356;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;140;Mee;10;0;51.2436736730621,51.2436736730621;3.25069546205632,3.25069546205632;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Slemlaag;Rood;Nee;Stad;100;Mee;520;0;51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751,51.2002471123751;3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052,3.20467758730052;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;150;Mee;346;0;51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037,51.2939442324037;3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895,3.25857294510895;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;290;;22;0;51.2725588389365,51.2725588389365,51.2725588389365;3.22524529002402,3.22524529002402,3.22524529002402;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Ja;Stad;130;Mee;14;0;51.1889070653531,51.1889070653531;3.17912613943305,3.17912613943305;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Niet van toepassing;Nee;MBZ;280;Mee;104;0;51.2698554172345,51.2698554172345,51.2698554172345,51.2698554172345;3.21224929637682,3.21224929637682,3.21224929637682,3.21224929637682;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;140;;29;0;51.2226756842983,51.2226756842983;3.23342535910706,3.23342535910706;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;245;Mee;774;0;51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843,51.1981018816843;3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372,3.20195515570372;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;310;Mee;554;0;51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179,51.2048525409179;3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479,3.21284190064479;19/10/2017
0;Vrijliggend;Eenrichting;Slemlaag;Rood;Nee;Gewest;150;Mee;92;0;51.1708760449963,51.1708760449963,51.1708760449963,51.1708760449963,51.1708760449963,51.1708760449963,51.1708760449963,51.1708760449963;3.21404968074286,3.21404968074286,3.21404968074286,3.21404968074286,3.21404968074286,3.21404968074286,3.21404968074286,3.21404968074286;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;265;Mee;66;0;51.226436443646,51.226436443646,51.226436443646,51.226436443646;3.19767147140047,3.19767147140047,3.19767147140047,3.19767147140047;19/10/2017
0;Vrijliggend;Tweerichting;Slemlaag;Rood;Ja;Gewest;245;Mee;16;0;51.3321632565669,51.3321632565669;3.22116700692478,3.22116700692478;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;250;Mee;3;0;51.1808753803708,51.1808753803708;3.235063089731,3.235063089731;19/10/2017
0;Aanliggend gelijkgronds;;;;;;0;;350;0;51.3389294055107,51.3389294055107,51.3389294055107,51.3389294055107,51.3389294055107;3.22656509180327,3.22656509180327,3.22656509180327,3.22656509180327,3.22656509180327;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Ja;Stad;150;Mee;109;0;51.2105381223518,51.2105381223518,51.2105381223518,51.2105381223518,51.2105381223518,51.2105381223518,51.2105381223518;3.25415719601432,3.25415719601432,3.25415719601432,3.25415719601432,3.25415719601432,3.25415719601432,3.25415719601432;19/10/2017
0;Vrijliggend;Tweerichting;Slemlaag;Rood;Ja;Gewest;255;Mee;31;0;51.3307240462144,51.3307240462144;3.21770096188542,3.21770096188542;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Asfalt;Rood;Nee;Gewest;285;;336;0;51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536,51.221583340536;3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286,3.22169862700286;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;115;Mee;28;0;51.2121832162463,51.2121832162463,51.2121832162463,51.2121832162463,51.2121832162463;3.21388539708183,3.21388539708183,3.21388539708183,3.21388539708183,3.21388539708183;19/10/2017
