SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
MAA02;12/11/2012;A;23:0;23:15;12;;;08/07/2016
MAA02;12/11/2012;A;23:15;23:30;9;;;08/07/2016
MAA02;12/11/2012;A;23:30;23:45;9;;;08/07/2016
MAA02;12/11/2012;A;23:45;0:0;4;;;08/07/2016
MAA02;12/11/2012;Lic >60kmu;9:15;9:30;1;;;08/07/2016
MAA02;12/11/2012;Lic >60kmu;16:0;16:15;1;;;08/07/2016
MAA02;12/11/2012;Lic >60kmu;21:0;21:15;1;;;08/07/2016
MAA02;12/11/2012;Lic >60kmu;22:15;22:30;1;;;08/07/2016
MAA02;12/11/2012;Lic >60kmu;23:30;23:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;0:0;0:15;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;0:45;1:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;1:0;1:15;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;1:30;1:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;2:15;2:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;3:30;3:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;4:30;4:45;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;5:45;6:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;6:15;6:30;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;6:45;7:0;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;7:0;7:15;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;7:15;7:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;7:30;7:45;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;8:15;8:30;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;8:30;8:45;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;9:15;9:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;9:45;10:0;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;10:15;10:30;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;11:0;11:15;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;11:15;11:30;6;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;11:30;11:45;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;11:45;12:0;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;12:0;12:15;9;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;12:15;12:30;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;12:30;12:45;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;12:45;13:0;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;13:0;13:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;13:15;13:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;13:30;13:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;14:0;14:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;14:15;14:30;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;14:30;14:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;14:45;15:0;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;15:0;15:15;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;15:15;15:30;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;15:30;15:45;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;16:0;16:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;16:45;17:0;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;17:0;17:15;6;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;17:15;17:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;17:30;17:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;17:45;18:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;18:0;18:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;18:15;18:30;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;18:30;18:45;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;18:45;19:0;6;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;19:0;19:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;19:15;19:30;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;19:30;19:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;19:45;20:0;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;20:0;20:15;7;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;20:15;20:30;5;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;20:30;20:45;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;20:45;21:0;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;21:0;21:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;21:15;21:30;4;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;21:30;21:45;6;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;21:45;22:0;9;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;22:0;22:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;22:15;22:30;9;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;22:30;22:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;22:45;23:0;6;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;23:0;23:15;1;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;23:15;23:30;3;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;23:30;23:45;2;;;08/07/2016
MAA02;12/11/2012;Lic 50-60;23:45;0:0;2;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;0:0;0:15;3;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;0:15;0:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;0:45;1:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;1:0;1:15;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;1:30;1:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;2:0;2:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;2:30;2:45;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;2:45;3:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;4:45;5:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;5:15;5:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;5:30;5:45;4;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;5:45;6:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;6:15;6:30;2;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;6:30;6:45;6;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;6:45;7:0;3;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;7:0;7:15;6;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;7:15;7:30;5;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;7:30;7:45;5;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;7:45;8:0;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;8:0;8:15;3;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;8:15;8:30;4;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;8:30;8:45;8;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;8:45;9:0;5;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;9:0;9:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;9:15;9:30;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;9:30;9:45;5;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;9:45;10:0;8;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;10:0;10:15;19;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;10:15;10:30;8;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;10:30;10:45;7;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;10:45;11:0;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;11:0;11:15;16;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;11:15;11:30;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;11:30;11:45;14;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;11:45;12:0;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;12:0;12:15;17;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;12:15;12:30;16;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;12:30;12:45;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;12:45;13:0;12;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;13:0;13:15;3;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;13:15;13:30;4;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;13:30;13:45;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;13:45;14:0;9;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;14:0;14:15;6;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;14:15;14:30;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;14:30;14:45;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;14:45;15:0;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;15:0;15:15;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;15:15;15:30;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;15:30;15:45;12;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;15:45;16:0;17;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;16:0;16:15;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;16:15;16:30;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;16:30;16:45;11;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;16:45;17:0;24;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;17:0;17:15;16;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;17:15;17:30;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;17:30;17:45;16;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;17:45;18:0;24;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;18:0;18:15;20;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;18:15;18:30;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;18:30;18:45;19;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;18:45;19:0;24;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;19:0;19:15;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;19:15;19:30;17;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;19:30;19:45;16;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;19:45;20:0;22;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;20:0;20:15;10;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;20:15;20:30;18;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;20:30;20:45;8;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;20:45;21:0;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;21:0;21:15;19;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;21:15;21:30;9;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;21:30;21:45;14;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;21:45;22:0;11;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;22:0;22:15;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;22:15;22:30;13;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;22:30;22:45;8;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;22:45;23:0;15;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;23:0;23:15;8;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;23:15;23:30;5;;;08/07/2016
MAA02;12/11/2012;Lic 40-50;23:30;23:45;5;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;0:30;0:45;2;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;0:45;1:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;1:0;1:15;1;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;5:30;5:45;2;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;6:0;6:15;1;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;6:30;6:45;3;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;6:45;7:0;7;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;7:0;7:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;7:15;7:30;5;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;7:30;7:45;5;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;7:45;8:0;7;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;8:0;8:15;7;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;8:15;8:30;19;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;8:30;8:45;16;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;8:45;9:0;19;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;9:0;9:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;9:15;9:30;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;9:30;9:45;11;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;9:45;10:0;10;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;10:0;10:15;11;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;10:15;10:30;4;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;10:30;10:45;17;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;10:45;11:0;15;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;11:0;11:15;8;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;11:15;11:30;20;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;11:30;11:45;14;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;11:45;12:0;7;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;12:0;12:15;13;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;12:15;12:30;10;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;12:30;12:45;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;12:45;13:0;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;13:0;13:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;13:15;13:30;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;13:30;13:45;14;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;13:45;14:0;14;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;14:0;14:15;19;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;14:15;14:30;12;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;14:30;14:45;18;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;14:45;15:0;8;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;15:0;15:15;10;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;15:15;15:30;13;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;15:30;15:45;11;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;15:45;16:0;29;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;16:0;16:15;17;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;16:15;16:30;29;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;16:30;16:45;30;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;16:45;17:0;22;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;17:0;17:15;24;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;17:15;17:30;23;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;17:30;17:45;27;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;17:45;18:0;28;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;18:0;18:15;19;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;18:15;18:30;33;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;18:30;18:45;13;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;18:45;19:0;22;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;19:0;19:15;15;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;19:15;19:30;15;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;19:30;19:45;15;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;19:45;20:0;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;20:0;20:15;5;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;20:15;20:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;20:30;20:45;6;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;20:45;21:0;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;21:0;21:15;7;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;21:15;21:30;9;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;21:30;21:45;4;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;21:45;22:0;6;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;22:0;22:15;6;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;22:15;22:30;1;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;22:30;22:45;3;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;22:45;23:0;1;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;23:0;23:15;2;;;08/07/2016
MAA02;12/11/2012;Lic 30-40;23:45;0:0;2;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;0:30;0:45;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;1:15;1:30;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;1:30;1:45;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;2:30;2:45;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;5:45;6:0;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;6:15;6:30;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;6:45;7:0;3;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;7:0;7:15;4;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;7:15;7:30;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;7:30;7:45;3;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;7:45;8:0;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;8:0;8:15;13;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;8:15;8:30;14;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;8:30;8:45;7;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;8:45;9:0;13;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;9:0;9:15;9;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;9:15;9:30;7;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;9:30;9:45;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;9:45;10:0;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;10:0;10:15;3;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;10:15;10:30;11;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;10:30;10:45;14;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;10:45;11:0;16;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;11:0;11:15;11;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;11:15;11:30;9;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;11:30;11:45;10;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;11:45;12:0;5;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;12:0;12:15;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;12:15;12:30;7;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;12:30;12:45;10;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;12:45;13:0;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;13:0;13:15;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;13:15;13:30;9;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;13:30;13:45;14;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;13:45;14:0;13;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;14:0;14:15;16;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;14:15;14:30;7;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;14:30;14:45;10;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;14:45;15:0;13;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;15:0;15:15;13;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;15:15;15:30;15;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;15:30;15:45;4;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;15:45;16:0;7;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;16:0;16:15;15;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;16:15;16:30;14;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;16:30;16:45;20;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;16:45;17:0;19;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;17:0;17:15;18;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;17:15;17:30;23;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;17:30;17:45;21;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;17:45;18:0;16;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;18:0;18:15;22;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;18:15;18:30;16;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;18:30;18:45;15;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;18:45;19:0;10;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;19:0;19:15;9;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;19:15;19:30;8;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;19:30;19:45;9;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;19:45;20:0;4;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;20:0;20:15;3;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;20:15;20:30;2;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;20:30;20:45;4;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;21:0;21:15;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;21:15;21:30;2;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;21:30;21:45;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;22:0;22:15;2;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;22:15;22:30;2;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;22:30;22:45;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;22:45;23:0;3;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;23:0;23:15;2;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;23:15;23:30;1;;;08/07/2016
MAA02;12/11/2012;Lic <=30kmu ;23:30;23:45;1;;;08/07/2016
MAA02;12/11/2012;Med >60kmu;17:45;18:0;1;;;08/07/2016
MAA02;12/11/2012;Med >60kmu;20:15;20:30;1;;;08/07/2016
MAA02;12/11/2012;Med 50-60;13:0;13:15;1;;;08/07/2016
MAA02;12/11/2012;Med 50-60;14:45;15:0;1;;;08/07/2016
MAA02;12/11/2012;Med 50-60;16:0;16:15;1;;;08/07/2016
MAA02;12/11/2012;Med 50-60;21:0;21:15;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;0:30;0:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;4:0;4:15;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;4:15;4:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;5:15;5:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;5:30;5:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;6:0;6:15;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;6:15;6:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;6:30;6:45;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;7:15;7:30;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;7:45;8:0;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;8:15;8:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;8:30;8:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;9:15;9:30;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;10:30;10:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;11:45;12:0;3;;;08/07/2016
MAA02;12/11/2012;Med 40-50;12:0;12:15;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;12:30;12:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;13:0;13:15;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;13:15;13:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;14:15;14:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;15:15;15:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;15:30;15:45;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;15:45;16:0;3;;;08/07/2016
MAA02;12/11/2012;Med 40-50;16:30;16:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;17:30;17:45;2;;;08/07/2016
MAA02;12/11/2012;Med 40-50;17:45;18:0;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;18:15;18:30;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;18:30;18:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;19:30;19:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;19:45;20:0;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;20:0;20:15;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;21:30;21:45;1;;;08/07/2016
MAA02;12/11/2012;Med 40-50;21:45;22:0;1;;;08/07/2016
MAA02;12/11/2012;Med 30-40;5:0;5:15;1;;;08/07/2016
MAA02;12/11/2012;Med 30-40;5:15;5:30;1;;;08/07/2016
MAA02;12/11/2012;Med 30-40;5:30;5:45;3;;;08/07/2016
MAA02;12/11/2012;Med 30-40;5:45;6:0;2;;;08/07/2016
MAA02;12/11/2012;Med 30-40;6:15;6:30;2;;;08/07/2016
MAA02;12/11/2012;Med 30-40;7:0;7:15;2;;;08/07/2016
MAA02;12/11/2012;Med 30-40;7:15;7:30;1;;;08/07/2016
MAA02;12/11/2012;Med 30-40;7:30;7:45;1;;;08/07/2016
MAA02;12/11/2012;Med 30-40;7:45;8:0;2;;;08/07/2016
MAA02;12/11/2012;Med 30-40;8:0;8:15;1;;;08/07/2016
MAA02;12/11/2012;Med 30-40;8:15;8:30;4;;;08/07/2016
MAA02;12/11/2012;Med 30-40;8:30;8:45;7;;;08/07/2016
MAA02;12/11/2012;Med 30-40;8:45;9:0;3;;;08/07/2016
