Naam;Formule;Straat;HuisNr;HuisNrToev;Postcode;Deelgemeente;Gemeente;Branche;Wvo;Check_dat;Winkelgebied;Subcentrum;StrnmEnHuisnr;latWGS84;loWGS84;Aangemaakt op
Santa Fe;(Zelfst/nvt);Stationsplein;5;;8000;Brugge;Brugge;59.210.123-Café;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Stationsplein 5;51.1975912546949;3.21784311879849;05/07/2016
Mon Manège à Toi;(Zelfst/nvt);Vismijnstraat;44;;8380;Zeebrugge;Brugge;59.210.434-Restaurant;;20090113;Kustlaan;Kustlaan;Vismijnstraat 44;51.3328389045233;3.20547502565;05/07/2016
Brasserie Nelson;(Zelfst/nvt);Vismijnstraat;22;;8380;Zeebrugge;Brugge;59.210.434-Restaurant;;20090113;Kustlaan;Kustlaan;Vismijnstraat 22;51.3323794225914;3.20399742320848;05/07/2016
Jan Brito;(Zelfst/nvt);Freren Fonteinstraat;1;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Freren Fonteinstraat 1;51.2081390947672;3.23028854908829;05/07/2016
Maritime;(Zelfst/nvt);Zeedijk;6;;8380;Zeebrugge;Brugge;59.210.234-Hotel;;20090113;Zeebrugge-bad;Zeebrugge-bad;Zeedijk 6;51.3292920477776;3.18106651222949;05/07/2016
De Tijger;(Zelfst/nvt);Rijselstraat;63;;8200;Sint-Michiels;Brugge;59.210.430-Café-Restaurant;;20090113;Centrum Sint-Michiels;Centrum Sint-Michiels;Rijselstraat 63;51.1887419193292;3.21187801424935;05/07/2016
l'Estaminet;(Zelfst/nvt);Park;5;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Park 5;51.207243287411;3.23016650688932;05/07/2016
Montovani;(Zelfst/nvt);Schouwvegersstraat;11;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Schouwvegersstraat 11;51.207927936624;3.21471942717957;05/07/2016
De Goedendag;(Zelfst/nvt);Lisseweegs Vaartje;2;;8380;Lissewege;Brugge;59.210.434-Restaurant;;20080109;Verspreide bewinkeling Lissewege;Overig_Lissewege;Lisseweegs Vaartje 2;51.2948078447093;3.19710573270208;05/07/2016
Cathedraak;(Zelfst/nvt);Eiermarkt;13;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;Eiermarkt 13;51.2094377463212;3.22376276866129;05/07/2016
Chez Olivier;(Zelfst/nvt);Meestraat;9;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Meestraat 9;51.2089603097161;3.22928334052616;05/07/2016
Hotel Imperial;(Zelfst/nvt);Dweersstraat;24;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Dweersstraat 24;51.205930843306;3.21908190728113;05/07/2016
Tanuki;(Zelfst/nvt);Oude Gentweg;1;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Oude Gentweg 1;51.2029061660025;3.22588941657724;05/07/2016
De drie zintuigen;(Zelfst/nvt);Westmeers;29;;8000;Brugge;Brugge;59.210.434-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Westmeers 29;51.2034886615334;3.21998693313344;05/07/2016
Hollandse Vismijn;(Zelfst/nvt);Vismarkt;4;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;Vismarkt 4;51.2079913963155;3.22879043986938;05/07/2016
Café Des Arts;(Zelfst/nvt);Markt;32;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 32;51.2094164369398;3.22431492087324;05/07/2016
De Pompe;(Zelfst/nvt);Torhoutse Steenweg;10;;8200;Sint-Andries;Brugge;59.210.123-Café;;20090114;Gistelse Steenweg_1;Gistelse Steenweg_1;Torhoutse Steenweg 10;51.2033826082809;3.20794009773708;05/07/2016
Vivaldi;(Zelfst/nvt);Wijngaardstraat;24;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Wijngaardstraat 24;51.2019098345378;3.22460044716872;05/07/2016
Sacre Coeur;(Zelfst/nvt);Langestraat;137;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090115;Langestraat;Langestraat;Langestraat 137;51.2120061885057;3.23741557780539;05/07/2016
De Zilverberk;(Zelfst/nvt);Westkapelse Steenweg;92;;8380;Dudzele;Brugge;59.210.434-Restaurant;;20080110;Verspreide bewinkeling Dudzele;Overig_Dudzele;Westkapelse Steenweg 92;51.2803069069721;3.23406276410026;05/07/2016
On the Rock;(Zelfst/nvt);Grauwwerkersstraat;5;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Grauwwerkersstraat 5;51.2110901334149;3.2232702019664;05/07/2016
't Crêperietje;(Zelfst/nvt);Walplein;20;;8000;Brugge;Brugge;59.210.392-Pannenkoeken;;20090119;Centrum Brugge;Centrum Brugge;Walplein 20;51.2021605159363;3.22463857266894;05/07/2016
Sea & Sand;(Zelfst/nvt);Zeedijk;8;;8380;Zeebrugge;Brugge;59.210.434-Restaurant;;20090113;Zeebrugge-bad;Zeebrugge-bad;Zeedijk 8;51.3291954014746;3.18090435696457;05/07/2016
In De Trutselaar;(Zelfst/nvt);Tillegemstraat;85;;8200;Sint-Michiels;Brugge;59.210.430-Café-Restaurant;;20080204;Verspreide bewinkeling Sint-Michiels;Overig_Sint-Michiels;Tillegemstraat 85;51.1793197744723;3.19372944218561;05/07/2016
Guillaume;(Zelfst/nvt);Korte Lane;20;;8000;Brugge;Brugge;59.210.434-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Korte Lane 20;51.20775318333;3.21652616890928;05/07/2016
Taveerne Curiosa;(Zelfst/nvt);Vlamingstraat;22;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Vlamingstraat 22;51.2099508300613;3.22469109584436;05/07/2016
Happy House;(Zelfst/nvt);Geldmuntstraat;30;;8000;Brugge;Brugge;59.210.180-Bezorg/Halen;;20090119;Centrum Brugge;Centrum Brugge;Geldmuntstraat 30;51.2085995107635;3.2213314875151;05/07/2016
Calis;(Zelfst/nvt);Hoogstraat;10;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Hoogstraat 10;51.2093351683732;3.22873916330721;05/07/2016
't Kleine Genoegen;(Zelfst/nvt);Sint-Salvatorskoorstraat;3;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Sint-Salvatorskoorstraat 3;51.2059956065321;3.22264996126044;05/07/2016
Karel de Stoute;(Zelfst/nvt);Moerstraat;23;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Moerstraat 23;51.2093930352455;3.21986925207249;05/07/2016
Café Vespa;(Zelfst/nvt);Koolkerkse Steenweg;61;;8000;Brugge;Brugge;59.210.123-Café;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Koolkerkse Steenweg 61;51.2247788327955;3.2351015773895;05/07/2016
Den Optimist;(Zelfst/nvt);Langestraat;138;;8000;Brugge;Brugge;59.210.123-Café;;20090115;Langestraat;Langestraat;Langestraat 138;51.2123417178189;3.23857165308786;05/07/2016
Sint Joris;(Zelfst/nvt);Markt;29;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 29;51.2094610289339;3.22401310594611;05/07/2016
Gauthierz;(Zelfst/nvt);Goezeputstraat;6;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Goezeputstraat 6;51.2045294887123;3.22107921425989;05/07/2016
Studio;(Zelfst/nvt);Boogschutterslaan;41;;8310;Sint-Kruis;Brugge;59.210.430-Café-Restaurant;;20080123;Verspreide bewinkeling Sint-Kruis;Overig_Sint-Kruis;Boogschutterslaan 41;51.2158057183308;3.24748289844458;05/07/2016
The Corner;(Zelfst/nvt);Gistelse Steenweg;636;;8200;Sint-Andries;Brugge;59.210.123-Café;;20090114;Centrum Sint-Andries;Centrum Sint-Andries;Gistelse Steenweg 636;51.1959417100571;3.17352615597753;05/07/2016
Ter Brughe;(Zelfst/nvt);Oost Gistelhof;2;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Oost Gistelhof 2;51.2133352477434;3.22546975912921;05/07/2016
Zilveren Pauw;(Zelfst/nvt);Zilverstraat;41;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Zilverstraat 41;51.206586919596;3.22088841030442;05/07/2016
Jan Breydel;(Zelfst/nvt);Gistelse Steenweg;532;;8200;Sint-Andries;Brugge;59.210.123-Café;;20090114;Centrum Sint-Andries;Centrum Sint-Andries;Gistelse Steenweg 532;51.1974868459597;3.18022993709451;05/07/2016
Nieuw St-Katharina;(Zelfst/nvt);Wantestraat;129;;8310;Assebroek;Brugge;59.210.123-Café;;20080124;Verspreide bewinkeling Assebroek;Overig_Assebroek;Wantestraat 129;51.1974163045117;3.23512060094889;05/07/2016
Hotel Hans Memling;(Zelfst/nvt);Kuipersstraat;18;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Kuipersstraat 18;51.2107500071772;3.22309036489394;05/07/2016
Channel 16 (Ch 16);(Zelfst/nvt);Werfkaai;13;;8380;Zeebrugge;Brugge;59.210.430-Café-Restaurant;;20090113;Verspreide bewinkeling Zeebrugge;Overig_Zeebrugge;Werfkaai 13;51.3300347734271;3.20159969307461;05/07/2016
Frituur Carlos;(Zelfst/nvt);Gistelse Steenweg;532;;8200;Sint-Andries;Brugge;59.210.171-Fastfood;;20090114;Centrum Sint-Andries;Centrum Sint-Andries;Gistelse Steenweg 532;51.1974868459597;3.18022993709451;05/07/2016
Bodega Lorena;(Zelfst/nvt);Loppemstraat;13;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Loppemstraat 13;51.2069043233811;3.22338586246814;05/07/2016
't Ezeltje;(Zelfst/nvt);Ezelstraat;118;;8000;Brugge;Brugge;59.210.123-Café;;20090115;Ezelstraat;Ezelstraat;Ezelstraat 118;51.2150557434576;3.21659123277312;05/07/2016
City I;(Zelfst/nvt);Scheepsdalelaan;37;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090114;Blankenbergse Steenweg;Blankenbergse Steenweg;Scheepsdalelaan 37;51.2178276552318;3.21112542006991;05/07/2016
St Amand;(Zelfst/nvt);Poermolen;1;;8380;Lissewege;Brugge;59.210.123-Café;;20080109;Verspreide bewinkeling Lissewege;Overig_Lissewege;Poermolen 1;51.2927442525533;3.19760121609622;05/07/2016
Café Crea;(Zelfst/nvt);Koning Albert I Laan;200;;8200;Sint-Michiels;Brugge;59.210.123-Café;;20080204;Verspreide bewinkeling Sint-Michiels;Overig_Sint-Michiels;Koning Albert I Laan 200;51.1797109625625;3.20198328553854;05/07/2016
De Gouden Aap;(Zelfst/nvt);'t Zand;18;;8000;Brugge;Brugge;59.210.235-Hotel-Rest;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 18;51.2052948492086;3.21838919001982;05/07/2016
Gruuthuse Hof;(Zelfst/nvt);Mariastraat;36;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Mariastraat 36;51.2048779560064;3.22355365839045;05/07/2016
Houtzagerij;(Zelfst/nvt);Dudzeelse Steenweg;28;;8000;Brugge;Brugge;59.210.123-Café;;20090115;Fort Lapin;Fort Lapin;Dudzeelse Steenweg 28;51.2244785506197;3.22893565350506;05/07/2016
't Fonteintje;(Zelfst/nvt);Simon Stevinplein;6;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Simon Stevinplein 6;51.2064429417727;3.22336951453244;05/07/2016
Ensor;(Zelfst/nvt);Speelmansrei;10;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Speelmansrei 10;51.2071355738596;3.21700815958845;05/07/2016
Novotel;Novotel;Katelijnestraat;65;B;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Katelijnestraat 65;51.2022780352285;3.22660575789757;05/07/2016
Dreupelhuisje;(Zelfst/nvt);Kemelstraat;9;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kemelstraat 9;51.2068802241063;3.22149736394105;05/07/2016
Frituur 't Scheumspoantje;(Zelfst/nvt);Biddersstraat;32;;8000;Brugge;Brugge;59.210.171-Fastfood;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Biddersstraat 32;51.2151439447505;3.22388474708386;05/07/2016
Nadine Vandamme;(Zelfst/nvt);Heiststraat;76;;8380;Zeebrugge;Brugge;59.210.333-Lunchroom;;20090113;Kustlaan;Kustlaan;Heiststraat 76;51.3307655338388;3.20757450618948;05/07/2016
Golden Tulip;(Zelfst/nvt);Potterierei;15;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Potterierei 15;51.2150315892207;3.2296517066241;05/07/2016
Efes 2;(Zelfst/nvt);'t Zand;4;;8000;Brugge;Brugge;59.210.215-Grillroom/Sh;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 4;51.2061725340996;3.21783810026508;05/07/2016
't Hauwerke;(Zelfst/nvt);Hauwerstraat;8;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090115;Smedenstraat;Smedenstraat;Hauwerstraat 8;51.2043238604939;3.21626034183573;05/07/2016
Hotel Brasserie Boterhuis;(Zelfst/nvt);Boterhuis;6;;8000;Brugge;Brugge;59.210.235-Hotel-Rest;;20090119;Centrum Brugge;Centrum Brugge;Boterhuis 6;51.2104948458791;3.22163357838908;05/07/2016
In 't Molenhuis;(Zelfst/nvt);Potterierei;109;;8000;Brugge;Brugge;59.210.123-Café;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Potterierei 109;51.2203980871921;3.23325565423134;05/07/2016
Azucar Danscentrum;(Zelfst/nvt);Ter Looigemweg;29;;8000;Brugge;Brugge;59.210.950-Horeca Ov;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Ter Looigemweg 29;51.2260479825705;3.23101970976108;05/07/2016
Suffolk Ferry;(Zelfst/nvt);Azorenstraat;24;;8380;Zeebrugge;Brugge;59.210.123-Café;;20080109;Verspreide bewinkeling Zeebrugge;Overig_Zeebrugge;Azorenstraat 24;51.3267867512675;3.19468418645663;05/07/2016
Silversant;(Zelfst/nvt);Zilversteeg;3;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Zilversteeg 3;51.2059552302134;3.22016050218864;05/07/2016
The Old Barrel;(Zelfst/nvt);Zeedijk;12;;8380;Zeebrugge;Brugge;59.210.430-Café-Restaurant;;20090113;Zeebrugge-bad;Zeebrugge-bad;Zeedijk 12;51.3292001396693;3.1803363837412;05/07/2016
Abri;(Zelfst/nvt);Kustlaan;104;;8380;Zeebrugge;Brugge;59.210.123-Café;;20090113;Kustlaan;Kustlaan;Kustlaan 104;51.3316243517932;3.20569776066951;05/07/2016
Zeno;(Zelfst/nvt);Vlamingstraat;53;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Vlamingstraat 53;51.21175405298;3.22337936385611;05/07/2016
Druid's Cellar;(Zelfst/nvt);Sint-Amandsstraat;11;#1;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Sint-Amandsstraat 11;51.2083274761925;3.22303545857995;05/07/2016
De Hanze;(Zelfst/nvt);'t Zand;17;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 17;51.2053623619793;3.21830082227862;05/07/2016
La Maison du Pain;(Zelfst/nvt);Wijngaardstraat;13;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Wijngaardstraat 13;51.2020540917064;3.22525728556908;05/07/2016
Pier 27;(Zelfst/nvt);Rederskaai;27;;8380;Zeebrugge;Brugge;59.210.430-Café-Restaurant;;20080109;Verspreide bewinkeling Zeebrugge;Overig_Zeebrugge;Rederskaai 27;51.3345468332332;3.20439824574795;05/07/2016
Frituur de Ring;(Zelfst/nvt);Dudzeelse Steenweg;95;;8000;Brugge;Brugge;59.210.171-Fastfood;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Dudzeelse Steenweg 95;51.2278876935633;3.2275954640574;05/07/2016
Tom's Dinner;(Zelfst/nvt);West Gistelhof;23;;8000;Brugge;Brugge;59.210.434-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;West Gistelhof 23;51.2141817644385;3.22432903966137;05/07/2016
Bistro 't Zwarte Huis;(Zelfst/nvt);Kuipersstraat;23;#1;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kuipersstraat 23;51.2102867615976;3.22264234623451;05/07/2016
Martin's;(Zelfst/nvt);Oude Burg;5;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Oude Burg 5;51.2074557422033;3.2255215627907;05/07/2016
Carlito's;(Zelfst/nvt);Hoogstraat;21;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Hoogstraat 21;51.209762901648;3.22923237829028;05/07/2016
Belfort;(Zelfst/nvt);Markt;25;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 25;51.2091605587622;3.22362013279586;05/07/2016
Ter Burg;(Zelfst/nvt);Burgstraat;1;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Burgstraat 1;51.209498133344;3.22653235224062;05/07/2016
De Kuppe;(Zelfst/nvt);Kuipersstraat;19;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;Kuipersstraat 19;51.2101715028982;3.22306582452432;05/07/2016
Frituur Patriek;(Zelfst/nvt);Torhoutse Steenweg;317;;8200;Sint-Andries;Brugge;59.210.171-Fastfood;;20090114;Torhoutse Steenweg;Torhoutse Steenweg;Torhoutse Steenweg 317;51.1938676545359;3.198346558917;05/07/2016
Uilenspiegel;(Zelfst/nvt);Langestraat;2;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090115;Langestraat;Langestraat;Langestraat 2;51.2096047986178;3.23158851114125;05/07/2016
Lion Belge;(Zelfst/nvt);Langestraat;123;;8000;Brugge;Brugge;59.210.123-Café;;20090115;Langestraat;Langestraat;Langestraat 123;51.2116604134113;3.2368852219314;05/07/2016
Kohinoor Tondori;(Zelfst/nvt);Philipstockstraat;6;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Philipstockstraat 6;51.2093547208739;3.22548241848995;05/07/2016
Maraboe;(Zelfst/nvt);Hoefijzerlaan;9;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Hoefijzerlaan 9;51.2061330722719;3.21640382923384;05/07/2016
Bloemenhof;(Zelfst/nvt);Damse Steenweg;96;;8380;Dudzele;Brugge;59.210.234-Hotel;;20080225;Verspreide bewinkeling Dudzele;Overig_Dudzele;Damse Steenweg 96;51.2783834203795;3.24758629262872;05/07/2016
Ratatouille;(Zelfst/nvt);Langestraat;104;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090115;Langestraat;Langestraat;Langestraat 104;51.2109548302162;3.23641710981938;05/07/2016
Parkhotel;(Zelfst/nvt);Vrijdagmarkt;6;;8000;Brugge;Brugge;59.210.234-Hotel;;20090115;Smedenstraat;Smedenstraat;Vrijdagmarkt 6;51.2046374765105;3.21645367228345;05/07/2016
Kok au Vin;(Zelfst/nvt);Ezelstraat;19;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090115;Ezelstraat;Ezelstraat;Ezelstraat 19;51.2119101990858;3.21964491307413;05/07/2016
Isola Bella;(Zelfst/nvt);Moerkerkse Steenweg;134;;8310;Sint-Kruis;Brugge;59.210.434-Restaurant;;20090115;Sint-Kruis;Sint-Kruis;Moerkerkse Steenweg 134;51.2137302264206;3.2476047321128;05/07/2016
Sale & Pepe;(Zelfst/nvt);Kleine Sint-Amandsstraat;1;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kleine Sint-Amandsstraat 1;51.2082489730178;3.22282707100475;05/07/2016
Oud Huis Amsterdam;(Zelfst/nvt);Spiegelrei;3;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Spiegelrei 3;51.2120379252905;3.22685025361845;05/07/2016
Charles Quint;(Zelfst/nvt);Katelijnestraat;80;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Katelijnestraat 80;51.2020469441189;3.22643617416423;05/07/2016
Apollo Hotel;(Zelfst/nvt);Handboogstraat;1;;8000;Brugge;Brugge;59.210.235-Hotel-Rest;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Handboogstraat 1;51.2263484579324;3.21276323624381;05/07/2016
't Schrijverke;(Zelfst/nvt);Gruuthusestraat;4;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Gruuthusestraat 4;51.2053531825743;3.2244016516822;05/07/2016
De Zwaan;(Zelfst/nvt);Meulestee;11;;8310;Assebroek;Brugge;59.210.123-Café;;20090113;Verspreide bewinkeling Assebroek;Overig_Assebroek;Meulestee 11;51.1810607260516;3.23626442742831;05/07/2016
Gildenhuis;(Zelfst/nvt);Moerkerkse Steenweg;188;;8310;Sint-Kruis;Brugge;59.210.430-Café-Restaurant;;20090115;Sint-Kruis;Sint-Kruis;Moerkerkse Steenweg 188;51.2142832934187;3.24837007397132;05/07/2016
Justy's Frietshop;(Zelfst/nvt);Zeebruggelaan;30;;8380;Lissewege;Brugge;59.210.171-Fastfood;;20080109;Verspreide bewinkeling Lissewege;Overig_Lissewege;Zeebruggelaan 30;51.2949749444881;3.19268405346015;05/07/2016
De Marmot;(Zelfst/nvt);Koolkerkse Steenweg;101;;8000;Brugge;Brugge;59.210.123-Café;;20090113;Pannebekestraat;Pannebekestraat;Koolkerkse Steenweg 101;51.2261470693902;3.23615352148213;05/07/2016
Flanders;(Zelfst/nvt);Langestraat;38;;8000;Brugge;Brugge;59.210.234-Hotel;;20090115;Langestraat;Langestraat;Langestraat 38;51.2095187248316;3.23348533639596;05/07/2016
De Frisse Lane;(Zelfst/nvt);Hoefijzerlaan;27;;8000;Brugge;Brugge;59.210.123-Café;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Hoefijzerlaan 27;51.2074873073318;3.21576159025561;05/07/2016
't Pandreitje;(Zelfst/nvt);Pandreitje;6;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Pandreitje 6;51.2067609979252;3.22906216577417;05/07/2016
Saspoort;(Zelfst/nvt);Sasplein;13;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Sasplein 13;51.2209252067848;3.23287744178875;05/07/2016
't Zwaantje;(Zelfst/nvt);Gentpoortvest;70;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Gentpoortvest 70;51.200072548226;3.22934907283442;05/07/2016
De Groene Jager;(Zelfst/nvt);Sint-Pieterszuidstraat;49;;8000;Brugge;Brugge;59.210.123-Café;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Sint-Pieterszuidstraat 49;51.2230795454005;3.21124238280733;05/07/2016
De Markies;(Zelfst/nvt);'t Zand;5;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 5;51.2060502894539;3.21801821432411;05/07/2016
Charlie Rockets;(Zelfst/nvt);Hoogstraat;19;;8000;Brugge;Brugge;59.210.235-Hotel-Rest;;20090119;Centrum Brugge;Centrum Brugge;Hoogstraat 19;51.209815918419;3.22896172411909;05/07/2016
't Werftje;(Zelfst/nvt);Werfkaai;29;;8380;Zeebrugge;Brugge;59.210.430-Café-Restaurant;;20080109;Verspreide bewinkeling Zeebrugge;Overig_Zeebrugge;Werfkaai 29;51.3298074598522;3.19969835515514;05/07/2016
Quick;Quick;Maalse Steenweg;356;B;8310;Sint-Kruis;Brugge;59.210.171-Fastfood;;20090115;Baanconcentratie Maalse Steenweg;Baanconcentratie Maalse Steenweg;Maalse Steenweg 356;51.2083482576711;3.26457207129506;05/07/2016
Chagall;(Zelfst/nvt);Sint-Amandsstraat;40;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Sint-Amandsstraat 40;51.2084094996203;3.22169406547588;05/07/2016
De Zwarte Orchidee;(Zelfst/nvt);Zeebruggelaan;28;;8380;Lissewege;Brugge;59.210.155-Seks/Nachtclubs;;20080109;Verspreide bewinkeling Lissewege;Overig_Lissewege;Zeebruggelaan 28;51.2947691849143;3.19273545677394;05/07/2016
Juliette's;(Zelfst/nvt);Dweersstraat;15;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Dweersstraat 15;51.2057131353676;3.21969419980968;05/07/2016
Au petit Grand;(Zelfst/nvt);Philipstockstraat;18;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Philipstockstraat 18;51.2094061084094;3.22612318923497;05/07/2016
De Vlaamsche Pot;(Zelfst/nvt);Helmstraat;3;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Helmstraat 3;51.207591516102;3.21980106955645;05/07/2016
De Bekoring;(Zelfst/nvt);Arsenaalstraat;55;;8000;Brugge;Brugge;59.210.434-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Arsenaalstraat 55;51.2006431553857;3.22531398899055;05/07/2016
't Petatje;(Zelfst/nvt);Maalse Steenweg;205;;8310;Sint-Kruis;Brugge;59.210.171-Fastfood;;20090115;Baanconcentratie Maalse Steenweg;Baanconcentratie Maalse Steenweg;Maalse Steenweg 205;51.209321192742;3.25315865393157;05/07/2016
Concertgebouwcafé;(Zelfst/nvt);'t Zand;34;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 34;51.2037956508148;3.21842614442565;05/07/2016
Hotel Lijbeer;(Zelfst/nvt);Korte Vuldersstraat;31;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Korte Vuldersstraat 31;51.2046583810467;3.21931617451657;05/07/2016
Tuinbos;(Zelfst/nvt);Gistelse Steenweg;678;;8200;Sint-Andries;Brugge;59.210.123-Café;;20080204;Verspreide bewinkeling Sint-Andries;Overig_Sint-Andries;Gistelse Steenweg 678;51.1954219948244;3.171411048585;05/07/2016
