SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
MAA01;13/11/2012;Zwa 40-50;21:0;21:15;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;7:0;7:15;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;7:30;7:45;2;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;9:30;9:45;2;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;9:45;10:0;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;10:0;10:15;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;10:45;11:0;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;11:30;11:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;11:45;12:0;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;13:30;13:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;14:15;14:30;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;15:45;16:0;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;16:45;17:0;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;17:15;17:30;1;;;08/07/2016
MAA01;13/11/2012;Zwa 30-40;17:30;17:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;6:30;6:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;7:30;7:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;7:45;8:0;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;8:30;8:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;9:30;9:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;14:30;14:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;15:30;15:45;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;16:0;16:15;1;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;17:0;17:15;2;;;08/07/2016
MAA01;13/11/2012;Zwa <=30kmu ;17:45;18:0;1;;;08/07/2016
MAA01;13/11/2012;V;0:0;0:15;89;;;08/07/2016
MAA01;13/11/2012;V;0:15;0:30;89;;;08/07/2016
MAA01;13/11/2012;V;0:30;0:45;87;;;08/07/2016
MAA01;13/11/2012;V;0:45;1:0;92;;;08/07/2016
MAA01;13/11/2012;V;1:0;1:15;76;;;08/07/2016
MAA01;13/11/2012;V;1:15;1:30;5;;;08/07/2016
MAA01;13/11/2012;V;1:45;2:0;76;;;08/07/2016
MAA01;13/11/2012;V;2:0;2:15;81;;;08/07/2016
MAA01;13/11/2012;V;2:15;2:30;81;;;08/07/2016
MAA01;13/11/2012;V;2:30;2:45;89;;;08/07/2016
MAA01;13/11/2012;V;2:45;3:0;5;;;08/07/2016
MAA01;13/11/2012;V;3:0;3:15;65;;;08/07/2016
MAA01;13/11/2012;V;3:15;3:30;83;;;08/07/2016
MAA01;13/11/2012;V;3:30;3:45;85;;;08/07/2016
MAA01;13/11/2012;V;3:45;4:0;94;;;08/07/2016
MAA01;13/11/2012;V;4:0;4:15;97;;;08/07/2016
MAA01;13/11/2012;V;4:15;4:30;80;;;08/07/2016
MAA01;13/11/2012;V;4:30;4:45;87;;;08/07/2016
MAA01;13/11/2012;V;4:45;5:0;81;;;08/07/2016
MAA01;13/11/2012;V;5:0;5:15;85;;;08/07/2016
MAA01;13/11/2012;V;5:15;5:30;92;;;08/07/2016
MAA01;13/11/2012;V;5:30;5:45;81;;;08/07/2016
MAA01;13/11/2012;V;5:45;6:0;94;;;08/07/2016
MAA01;13/11/2012;V;6:0;6:15;83;;;08/07/2016
MAA01;13/11/2012;V;6:15;6:30;92;;;08/07/2016
MAA01;13/11/2012;V;6:30;6:45;76;;;08/07/2016
MAA01;13/11/2012;V;6:45;7:0;78;;;08/07/2016
MAA01;13/11/2012;V;7:0;7:15;76;;;08/07/2016
MAA01;13/11/2012;V;7:15;7:30;72;;;08/07/2016
MAA01;13/11/2012;V;7:30;7:45;68;;;08/07/2016
MAA01;13/11/2012;V;7:45;8:0;68;;;08/07/2016
MAA01;13/11/2012;V;8:0;8:15;68;;;08/07/2016
MAA01;13/11/2012;V;8:15;8:30;68;;;08/07/2016
MAA01;13/11/2012;V;8:30;8:45;65;;;08/07/2016
MAA01;13/11/2012;V;8:45;9:0;69;;;08/07/2016
MAA01;13/11/2012;V;9:0;9:15;69;;;08/07/2016
MAA01;13/11/2012;V;9:15;9:30;68;;;08/07/2016
MAA01;13/11/2012;V;9:30;9:45;64;;;08/07/2016
MAA01;13/11/2012;V;9:45;10:0;67;;;08/07/2016
MAA01;13/11/2012;V;10:0;10:15;67;;;08/07/2016
MAA01;13/11/2012;V;10:15;10:30;67;;;08/07/2016
MAA01;13/11/2012;V;10:30;10:45;65;;;08/07/2016
MAA01;13/11/2012;V;10:45;11:0;68;;;08/07/2016
MAA01;13/11/2012;V;11:0;11:15;69;;;08/07/2016
MAA01;13/11/2012;V;11:15;11:30;70;;;08/07/2016
MAA01;13/11/2012;V;11:30;11:45;68;;;08/07/2016
MAA01;13/11/2012;V;11:45;12:0;68;;;08/07/2016
MAA01;13/11/2012;V;12:0;12:15;70;;;08/07/2016
MAA01;13/11/2012;V;12:15;12:30;72;;;08/07/2016
MAA01;13/11/2012;V;12:30;12:45;70;;;08/07/2016
MAA01;13/11/2012;V;12:45;13:0;69;;;08/07/2016
MAA01;13/11/2012;V;13:0;13:15;70;;;08/07/2016
MAA01;13/11/2012;V;13:15;13:30;67;;;08/07/2016
MAA01;13/11/2012;V;13:30;13:45;64;;;08/07/2016
MAA01;13/11/2012;V;13:45;14:0;65;;;08/07/2016
MAA01;13/11/2012;V;14:0;14:15;67;;;08/07/2016
MAA01;13/11/2012;V;14:15;14:30;67;;;08/07/2016
MAA01;13/11/2012;V;14:30;14:45;68;;;08/07/2016
MAA01;13/11/2012;V;14:45;15:0;69;;;08/07/2016
MAA01;13/11/2012;V;15:0;15:15;70;;;08/07/2016
MAA01;13/11/2012;V;15:15;15:30;72;;;08/07/2016
MAA01;13/11/2012;V;15:30;15:45;65;;;08/07/2016
MAA01;13/11/2012;V;15:45;16:0;68;;;08/07/2016
MAA01;13/11/2012;V;16:0;16:15;67;;;08/07/2016
MAA01;13/11/2012;V;16:15;16:30;69;;;08/07/2016
MAA01;13/11/2012;V;16:30;16:45;68;;;08/07/2016
MAA01;13/11/2012;V;16:45;17:0;69;;;08/07/2016
MAA01;13/11/2012;V;17:0;17:15;69;;;08/07/2016
MAA01;13/11/2012;V;17:15;17:30;70;;;08/07/2016
MAA01;13/11/2012;V;17:30;17:45;68;;;08/07/2016
MAA01;13/11/2012;V;17:45;18:0;72;;;08/07/2016
MAA01;13/11/2012;V;18:0;18:15;73;;;08/07/2016
MAA01;13/11/2012;V;18:15;18:30;75;;;08/07/2016
MAA01;13/11/2012;V;18:30;18:45;73;;;08/07/2016
MAA01;13/11/2012;V;18:45;19:0;76;;;08/07/2016
MAA01;13/11/2012;V;19:0;19:15;76;;;08/07/2016
MAA01;13/11/2012;V;19:15;19:30;78;;;08/07/2016
MAA01;13/11/2012;V;19:30;19:45;72;;;08/07/2016
MAA01;13/11/2012;V;19:45;20:0;73;;;08/07/2016
MAA01;13/11/2012;V;20:0;20:15;76;;;08/07/2016
MAA01;13/11/2012;V;20:15;20:30;80;;;08/07/2016
MAA01;13/11/2012;V;20:30;20:45;81;;;08/07/2016
MAA01;13/11/2012;V;20:45;21:0;83;;;08/07/2016
MAA01;13/11/2012;V;21:0;21:15;81;;;08/07/2016
MAA01;13/11/2012;V;21:15;21:30;85;;;08/07/2016
MAA01;13/11/2012;V;21:30;21:45;87;;;08/07/2016
MAA01;13/11/2012;V;21:45;22:0;87;;;08/07/2016
MAA01;13/11/2012;V;22:0;22:15;89;;;08/07/2016
MAA01;13/11/2012;V;22:15;22:30;81;;;08/07/2016
MAA01;13/11/2012;V;22:30;22:45;85;;;08/07/2016
MAA01;13/11/2012;V;22:45;23:0;87;;;08/07/2016
MAA01;13/11/2012;V;23:0;23:15;89;;;08/07/2016
MAA01;13/11/2012;V;23:15;23:30;92;;;08/07/2016
MAA01;13/11/2012;V;23:30;23:45;94;;;08/07/2016
MAA01;13/11/2012;V;23:45;0:0;94;;;08/07/2016
MAA01;13/11/2012;M;0:0;0:15;70;;;08/07/2016
MAA01;13/11/2012;M;0:15;0:30;80;;;08/07/2016
MAA01;13/11/2012;M;0:30;0:45;73;;;08/07/2016
MAA01;13/11/2012;M;0:45;1:0;81;;;08/07/2016
MAA01;13/11/2012;M;1:0;1:15;76;;;08/07/2016
MAA01;13/11/2012;M;1:15;1:30;5;;;08/07/2016
MAA01;13/11/2012;M;1:45;2:0;76;;;08/07/2016
MAA01;13/11/2012;M;2:0;2:15;62;;;08/07/2016
MAA01;13/11/2012;M;2:15;2:30;81;;;08/07/2016
MAA01;13/11/2012;M;2:30;2:45;83;;;08/07/2016
MAA01;13/11/2012;M;2:45;3:0;5;;;08/07/2016
MAA01;13/11/2012;M;3:0;3:15;64;;;08/07/2016
MAA01;13/11/2012;M;3:15;3:30;80;;;08/07/2016
MAA01;13/11/2012;M;3:30;3:45;62;;;08/07/2016
MAA01;13/11/2012;M;3:45;4:0;87;;;08/07/2016
MAA01;13/11/2012;M;4:0;4:15;78;;;08/07/2016
MAA01;13/11/2012;M;4:15;4:30;73;;;08/07/2016
MAA01;13/11/2012;M;4:30;4:45;80;;;08/07/2016
MAA01;13/11/2012;M;4:45;5:0;78;;;08/07/2016
MAA01;13/11/2012;M;5:0;5:15;78;;;08/07/2016
MAA01;13/11/2012;M;5:15;5:30;73;;;08/07/2016
MAA01;13/11/2012;M;5:30;5:45;69;;;08/07/2016
MAA01;13/11/2012;M;5:45;6:0;81;;;08/07/2016
MAA01;13/11/2012;M;6:0;6:15;70;;;08/07/2016
MAA01;13/11/2012;M;6:15;6:30;72;;;08/07/2016
MAA01;13/11/2012;M;6:30;6:45;69;;;08/07/2016
MAA01;13/11/2012;M;6:45;7:0;70;;;08/07/2016
MAA01;13/11/2012;M;7:0;7:15;65;;;08/07/2016
MAA01;13/11/2012;M;7:15;7:30;63;;;08/07/2016
MAA01;13/11/2012;M;7:30;7:45;59;;;08/07/2016
MAA01;13/11/2012;M;7:45;8:0;59;;;08/07/2016
MAA01;13/11/2012;M;8:0;8:15;58;;;08/07/2016
MAA01;13/11/2012;M;8:15;8:30;57;;;08/07/2016
MAA01;13/11/2012;M;8:30;8:45;56;;;08/07/2016
MAA01;13/11/2012;M;8:45;9:0;62;;;08/07/2016
MAA01;13/11/2012;M;9:0;9:15;61;;;08/07/2016
MAA01;13/11/2012;M;9:15;9:30;58;;;08/07/2016
MAA01;13/11/2012;M;9:30;9:45;58;;;08/07/2016
MAA01;13/11/2012;M;9:45;10:0;59;;;08/07/2016
MAA01;13/11/2012;M;10:0;10:15;59;;;08/07/2016
MAA01;13/11/2012;M;10:15;10:30;59;;;08/07/2016
MAA01;13/11/2012;M;10:30;10:45;55;;;08/07/2016
MAA01;13/11/2012;M;10:45;11:0;60;;;08/07/2016
MAA01;13/11/2012;M;11:0;11:15;59;;;08/07/2016
MAA01;13/11/2012;M;11:15;11:30;62;;;08/07/2016
MAA01;13/11/2012;M;11:30;11:45;57;;;08/07/2016
MAA01;13/11/2012;M;11:45;12:0;58;;;08/07/2016
MAA01;13/11/2012;M;12:0;12:15;62;;;08/07/2016
MAA01;13/11/2012;M;12:15;12:30;63;;;08/07/2016
MAA01;13/11/2012;M;12:30;12:45;61;;;08/07/2016
MAA01;13/11/2012;M;12:45;13:0;61;;;08/07/2016
MAA01;13/11/2012;M;13:0;13:15;62;;;08/07/2016
MAA01;13/11/2012;M;13:15;13:30;60;;;08/07/2016
MAA01;13/11/2012;M;13:30;13:45;53;;;08/07/2016
MAA01;13/11/2012;M;13:45;14:0;56;;;08/07/2016
MAA01;13/11/2012;M;14:0;14:15;58;;;08/07/2016
MAA01;13/11/2012;M;14:15;14:30;58;;;08/07/2016
MAA01;13/11/2012;M;14:30;14:45;57;;;08/07/2016
MAA01;13/11/2012;M;14:45;15:0;60;;;08/07/2016
MAA01;13/11/2012;M;15:0;15:15;60;;;08/07/2016
MAA01;13/11/2012;M;15:15;15:30;63;;;08/07/2016
MAA01;13/11/2012;M;15:30;15:45;58;;;08/07/2016
MAA01;13/11/2012;M;15:45;16:0;60;;;08/07/2016
MAA01;13/11/2012;M;16:0;16:15;59;;;08/07/2016
MAA01;13/11/2012;M;16:15;16:30;59;;;08/07/2016
MAA01;13/11/2012;M;16:30;16:45;60;;;08/07/2016
MAA01;13/11/2012;M;16:45;17:0;56;;;08/07/2016
MAA01;13/11/2012;M;17:0;17:15;56;;;08/07/2016
MAA01;13/11/2012;M;17:15;17:30;62;;;08/07/2016
MAA01;13/11/2012;M;17:30;17:45;59;;;08/07/2016
MAA01;13/11/2012;M;17:45;18:0;63;;;08/07/2016
MAA01;13/11/2012;M;18:0;18:15;62;;;08/07/2016
MAA01;13/11/2012;M;18:15;18:30;63;;;08/07/2016
MAA01;13/11/2012;M;18:30;18:45;61;;;08/07/2016
MAA01;13/11/2012;M;18:45;19:0;69;;;08/07/2016
MAA01;13/11/2012;M;19:0;19:15;67;;;08/07/2016
MAA01;13/11/2012;M;19:15;19:30;67;;;08/07/2016
MAA01;13/11/2012;M;19:30;19:45;65;;;08/07/2016
MAA01;13/11/2012;M;19:45;20:0;64;;;08/07/2016
MAA01;13/11/2012;M;20:0;20:15;68;;;08/07/2016
MAA01;13/11/2012;M;20:15;20:30;72;;;08/07/2016
MAA01;13/11/2012;M;20:30;20:45;73;;;08/07/2016
MAA01;13/11/2012;M;20:45;21:0;75;;;08/07/2016
MAA01;13/11/2012;M;21:0;21:15;72;;;08/07/2016
MAA01;13/11/2012;M;21:15;21:30;80;;;08/07/2016
MAA01;13/11/2012;M;21:30;21:45;70;;;08/07/2016
MAA01;13/11/2012;M;21:45;22:0;70;;;08/07/2016
MAA01;13/11/2012;M;22:0;22:15;75;;;08/07/2016
MAA01;13/11/2012;M;22:15;22:30;70;;;08/07/2016
MAA01;13/11/2012;M;22:30;22:45;78;;;08/07/2016
MAA01;13/11/2012;M;22:45;23:0;70;;;08/07/2016
MAA01;13/11/2012;M;23:0;23:15;69;;;08/07/2016
MAA01;13/11/2012;M;23:15;23:30;78;;;08/07/2016
MAA01;13/11/2012;M;23:30;23:45;92;;;08/07/2016
MAA01;13/11/2012;M;23:45;0:0;75;;;08/07/2016
MAA01;13/11/2012;V85;0:45;1:0;83;;;08/07/2016
MAA01;13/11/2012;V85;1:45;2:0;85;;;08/07/2016
MAA01;13/11/2012;V85;2:45;3:0;87;;;08/07/2016
MAA01;13/11/2012;V85;3:45;4:0;89;;;08/07/2016
MAA01;13/11/2012;V85;4:45;5:0;92;;;08/07/2016
MAA01;13/11/2012;V85;5:45;6:0;94;;;08/07/2016
MAA01;13/11/2012;V85;6:45;7:0;81;;;08/07/2016
MAA01;13/11/2012;V85;7:45;8:0;70;;;08/07/2016
MAA01;13/11/2012;V85;8:45;9:0;68;;;08/07/2016
MAA01;13/11/2012;V85;9:45;10:0;68;;;08/07/2016
MAA01;13/11/2012;V85;10:45;11:0;67;;;08/07/2016
MAA01;13/11/2012;V85;11:45;12:0;68;;;08/07/2016
MAA01;13/11/2012;V85;12:45;13:0;69;;;08/07/2016
MAA01;13/11/2012;V85;13:45;14:0;68;;;08/07/2016
MAA01;13/11/2012;V85;14:45;15:0;68;;;08/07/2016
MAA01;13/11/2012;V85;15:45;16:0;69;;;08/07/2016
MAA01;13/11/2012;V85;16:45;17:0;69;;;08/07/2016
MAA01;13/11/2012;V85;17:45;18:0;70;;;08/07/2016
MAA01;13/11/2012;V85;18:45;19:0;72;;;08/07/2016
MAA01;13/11/2012;V85;19:45;20:0;73;;;08/07/2016
MAA01;13/11/2012;V85;20:45;21:0;75;;;08/07/2016
MAA01;13/11/2012;V85;21:45;22:0;76;;;08/07/2016
MAA01;13/11/2012;V85;22:45;23:0;78;;;08/07/2016
MAA01;13/11/2012;V85;23:45;0:0;80;;;08/07/2016
MAA01;13/11/2012;V50;0:45;1:0;76;;;08/07/2016
MAA01;13/11/2012;V50;1:45;2:0;76;;;08/07/2016
MAA01;13/11/2012;V50;2:45;3:0;83;;;08/07/2016
MAA01;13/11/2012;V50;3:45;4:0;83;;;08/07/2016
MAA01;13/11/2012;V50;4:45;5:0;78;;;08/07/2016
MAA01;13/11/2012;V50;5:45;6:0;73;;;08/07/2016
MAA01;13/11/2012;V50;6:45;7:0;70;;;08/07/2016
MAA01;13/11/2012;V50;7:45;8:0;61;;;08/07/2016
MAA01;13/11/2012;V50;8:45;9:0;58;;;08/07/2016
MAA01;13/11/2012;V50;9:45;10:0;59;;;08/07/2016
MAA01;13/11/2012;V50;10:45;11:0;58;;;08/07/2016
MAA01;13/11/2012;V50;11:45;12:0;59;;;08/07/2016
MAA01;13/11/2012;V50;12:45;13:0;62;;;08/07/2016
MAA01;13/11/2012;V50;13:45;14:0;58;;;08/07/2016
MAA01;13/11/2012;V50;14:45;15:0;58;;;08/07/2016
MAA01;13/11/2012;V50;15:45;16:0;61;;;08/07/2016
MAA01;13/11/2012;V50;16:45;17:0;59;;;08/07/2016
MAA01;13/11/2012;V50;17:45;18:0;61;;;08/07/2016
MAA01;13/11/2012;V50;18:45;19:0;64;;;08/07/2016
MAA01;13/11/2012;V50;19:45;20:0;65;;;08/07/2016
MAA01;13/11/2012;V50;20:45;21:0;72;;;08/07/2016
MAA01;13/11/2012;V50;21:45;22:0;73;;;08/07/2016
MAA01;13/11/2012;V50;22:45;23:0;75;;;08/07/2016
MAA01;13/11/2012;V50;23:45;0:0;78;;;08/07/2016
MAA01;14/11/2012;A;0:0;0:15;5;;;08/07/2016
MAA01;14/11/2012;A;0:15;0:30;5;;;08/07/2016
MAA01;14/11/2012;A;0:30;0:45;14;;;08/07/2016
MAA01;14/11/2012;A;0:45;1:0;4;;;08/07/2016
MAA01;14/11/2012;A;1:0;1:15;14;;;08/07/2016
MAA01;14/11/2012;A;1:15;1:30;15;;;08/07/2016
MAA01;14/11/2012;A;1:30;1:45;5;;;08/07/2016
MAA01;14/11/2012;A;1:45;2:0;4;;;08/07/2016
MAA01;14/11/2012;A;2:0;2:15;2;;;08/07/2016
MAA01;14/11/2012;A;2:15;2:30;2;;;08/07/2016
MAA01;14/11/2012;A;2:30;2:45;2;;;08/07/2016
MAA01;14/11/2012;A;2:45;3:0;1;;;08/07/2016
MAA01;14/11/2012;A;3:0;3:15;5;;;08/07/2016
MAA01;14/11/2012;A;3:15;3:30;1;;;08/07/2016
MAA01;14/11/2012;A;3:30;3:45;3;;;08/07/2016
MAA01;14/11/2012;A;3:45;4:0;6;;;08/07/2016
MAA01;14/11/2012;A;4:0;4:15;10;;;08/07/2016
MAA01;14/11/2012;A;4:15;4:30;7;;;08/07/2016
MAA01;14/11/2012;A;4:30;4:45;13;;;08/07/2016
MAA01;14/11/2012;A;4:45;5:0;17;;;08/07/2016
MAA01;14/11/2012;A;5:0;5:15;15;;;08/07/2016
MAA01;14/11/2012;A;5:15;5:30;24;;;08/07/2016
MAA01;14/11/2012;A;5:30;5:45;27;;;08/07/2016
MAA01;14/11/2012;A;5:45;6:0;25;;;08/07/2016
MAA01;14/11/2012;A;6:0;6:15;41;;;08/07/2016
MAA01;14/11/2012;A;6:15;6:30;48;;;08/07/2016
MAA01;14/11/2012;A;6:30;6:45;66;;;08/07/2016
MAA01;14/11/2012;A;6:45;7:0;114;;;08/07/2016
MAA01;14/11/2012;A;7:0;7:15;135;;;08/07/2016
MAA01;14/11/2012;A;7:15;7:30;176;;;08/07/2016
MAA01;14/11/2012;A;7:30;7:45;226;;;08/07/2016
MAA01;14/11/2012;A;7:45;8:0;227;;;08/07/2016
MAA01;14/11/2012;A;8:0;8:15;211;;;08/07/2016
MAA01;14/11/2012;A;8:15;8:30;224;;;08/07/2016
MAA01;14/11/2012;A;8:30;8:45;160;;;08/07/2016
MAA01;14/11/2012;A;8:45;9:0;153;;;08/07/2016
MAA01;14/11/2012;A;9:0;9:15;144;;;08/07/2016
MAA01;14/11/2012;A;9:15;9:30;149;;;08/07/2016
MAA01;14/11/2012;A;9:30;9:45;174;;;08/07/2016
MAA01;14/11/2012;A;9:45;10:0;145;;;08/07/2016
MAA01;14/11/2012;A;10:0;10:15;164;;;08/07/2016
MAA01;14/11/2012;A;10:15;10:30;148;;;08/07/2016
MAA01;14/11/2012;A;10:30;10:45;153;;;08/07/2016
MAA01;14/11/2012;A;10:45;11:0;164;;;08/07/2016
MAA01;14/11/2012;A;11:0;11:15;143;;;08/07/2016
MAA01;14/11/2012;A;11:15;11:30;156;;;08/07/2016
MAA01;14/11/2012;A;11:30;11:45;152;;;08/07/2016
MAA01;14/11/2012;A;11:45;12:0;159;;;08/07/2016
MAA01;14/11/2012;A;12:0;12:15;174;;;08/07/2016
MAA01;14/11/2012;A;12:15;12:30;169;;;08/07/2016
MAA01;14/11/2012;A;12:30;12:45;136;;;08/07/2016
MAA01;14/11/2012;A;12:45;13:0;149;;;08/07/2016
MAA01;14/11/2012;A;13:0;13:15;172;;;08/07/2016
MAA01;14/11/2012;A;13:15;13:30;194;;;08/07/2016
MAA01;14/11/2012;A;13:30;13:45;194;;;08/07/2016
MAA01;14/11/2012;A;13:45;14:0;186;;;08/07/2016
MAA01;14/11/2012;A;14:0;14:15;179;;;08/07/2016
MAA01;14/11/2012;A;14:15;14:30;196;;;08/07/2016
MAA01;14/11/2012;A;14:30;14:45;172;;;08/07/2016
MAA01;14/11/2012;A;14:45;15:0;189;;;08/07/2016
MAA01;14/11/2012;A;15:0;15:15;168;;;08/07/2016
MAA01;14/11/2012;A;15:15;15:30;174;;;08/07/2016
MAA01;14/11/2012;A;15:30;15:45;193;;;08/07/2016
MAA01;14/11/2012;A;15:45;16:0;192;;;08/07/2016
MAA01;14/11/2012;A;16:0;16:15;146;;;08/07/2016
MAA01;14/11/2012;A;16:15;16:30;195;;;08/07/2016
MAA01;14/11/2012;A;16:30;16:45;163;;;08/07/2016
MAA01;14/11/2012;A;16:45;17:0;168;;;08/07/2016
MAA01;14/11/2012;A;17:0;17:15;197;;;08/07/2016
MAA01;14/11/2012;A;17:15;17:30;148;;;08/07/2016
MAA01;14/11/2012;A;17:30;17:45;196;;;08/07/2016
MAA01;14/11/2012;A;17:45;18:0;164;;;08/07/2016
MAA01;14/11/2012;A;18:0;18:15;165;;;08/07/2016
MAA01;14/11/2012;A;18:15;18:30;176;;;08/07/2016
MAA01;14/11/2012;A;18:30;18:45;150;;;08/07/2016
MAA01;14/11/2012;A;18:45;19:0;135;;;08/07/2016
MAA01;14/11/2012;A;19:0;19:15;143;;;08/07/2016
MAA01;14/11/2012;A;19:15;19:30;143;;;08/07/2016
MAA01;14/11/2012;A;19:30;19:45;116;;;08/07/2016
MAA01;14/11/2012;A;19:45;20:0;100;;;08/07/2016
MAA01;14/11/2012;A;20:0;20:15;81;;;08/07/2016
MAA01;14/11/2012;A;20:15;20:30;71;;;08/07/2016
MAA01;14/11/2012;A;20:30;20:45;50;;;08/07/2016
MAA01;14/11/2012;A;20:45;21:0;64;;;08/07/2016
MAA01;14/11/2012;A;21:0;21:15;67;;;08/07/2016
MAA01;14/11/2012;A;21:15;21:30;36;;;08/07/2016
MAA01;14/11/2012;A;21:30;21:45;29;;;08/07/2016
MAA01;14/11/2012;A;21:45;22:0;40;;;08/07/2016
MAA01;14/11/2012;A;22:0;22:15;26;;;08/07/2016
MAA01;14/11/2012;A;22:15;22:30;43;;;08/07/2016
MAA01;14/11/2012;A;22:30;22:45;40;;;08/07/2016
MAA01;14/11/2012;A;22:45;23:0;18;;;08/07/2016
MAA01;14/11/2012;A;23:0;23:15;7;;;08/07/2016
MAA01;14/11/2012;A;23:15;23:30;8;;;08/07/2016
MAA01;14/11/2012;A;23:30;23:45;13;;;08/07/2016
MAA01;14/11/2012;A;23:45;0:0;18;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;0:0;0:15;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;0:15;0:30;1;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;1:0;1:15;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;1:15;1:30;10;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;1:30;1:45;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;2:15;2:30;1;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;2:30;2:45;1;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;3:45;4:0;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;4:0;4:15;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;4:30;4:45;1;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;4:45;5:0;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;5:0;5:15;1;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;5:15;5:30;3;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;5:30;5:45;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;5:45;6:0;2;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;6:0;6:15;6;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;6:15;6:30;8;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;6:30;6:45;10;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;6:45;7:0;12;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;7:0;7:15;19;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;7:15;7:30;23;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;7:30;7:45;28;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;7:45;8:0;27;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;8:0;8:15;28;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;8:15;8:30;17;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;8:30;8:45;12;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;8:45;9:0;11;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;9:0;9:15;23;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;9:15;9:30;15;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;9:30;9:45;20;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;9:45;10:0;8;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;10:0;10:15;6;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;10:15;10:30;13;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;10:30;10:45;9;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;10:45;11:0;10;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;11:0;11:15;20;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;11:15;11:30;7;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;11:30;11:45;21;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;11:45;12:0;12;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;12:0;12:15;15;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;12:15;12:30;19;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;12:30;12:45;24;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;12:45;13:0;23;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;13:0;13:15;16;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;13:15;13:30;16;;;08/07/2016
MAA01;14/11/2012;Lic >60kmu;13:30;13:45;12;;;08/07/2016
