Id;Straatnaam;Wegbeheer;latWGS84;loWGS84;Aangemaakt op
245;Eiland;Stad;51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889,51.2002838783889;3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625,3.21981126490625;15/09/2016
719;Meersenstraat;Stad;51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757,51.1912571199757;3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447,3.26924559999447;15/09/2016
100;Sint-Pietersstatiedreef;Stad;51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245,51.2233124134245;3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413,3.20226946248413;15/09/2016
706;Fortuinstraat;Stad;51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847,51.2096226950847;3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109,3.25367171091109;15/09/2016
145;Cuwaertpad;Stad;51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788,51.2325415058788;3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277,3.20733803366277;15/09/2016
129;Sint-Pietersplein;Stad;51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031,51.2229551698031;3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322,3.20848282229322;15/09/2016
210;Zwarteleertouwersstraat;Stad;51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223,51.2078058753223;3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795,3.23142757018795;15/09/2016
1008;Europastraat;Stad;51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403,51.296496114403;3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441,3.19159761113441;15/09/2016
203;Willemijnendreef;Stad;51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452,51.2041338106452;3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665,3.23459955527665;15/09/2016
363;Huidenvettersplein;Stad;51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576,51.2080199003576;3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374,3.22778060660374;15/09/2016
376;Kleine Sint-Amandsstraat;Stad;51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383,51.2084582253383;3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341,3.2226558935341;15/09/2016
382;Mariastraat;Stad;51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469,51.2062464551469;3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414,3.22294450122414;15/09/2016
707;Veltemweg;Stad;51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971,51.2091360792971;3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401,3.25380510177401;15/09/2016
