Id;Nr;Id_1;Wijk;Naam;Capaciteit;Ingenomen;Beschikbaar;Bewoner;Buitenlander;Andere;Bezet;Bezetgraad;AandBew;AandBuit;AandAnder;latWGS84;loWGS84;Aangemaakt op
0;500700;500700;5;Guido Gezelle Warande;0;;0;0;0;0;0;0;0;0;0;51.2140254760928,51.2140254760928;3.23687028682195,3.23687028682195;12/08/2016
0;1200200;1200200;12;Biskajersplein;3;;3;0;0;2;2;0.66666666666667;0;0;1;51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034;3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824;12/08/2016
0;601407;601407;6;Predikherenrei (Moerkerkestraat - Hoogstuk) kant water (west);12;;12;0;0;0;0;0;0;0;0;51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001,51.2064599534001;3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672,3.23548017735672;12/08/2016
0;600808;600808;6;Kazernevest (Sint-Brunostraat - ingang parking) kant water (oost);7;;7;2;1;2;2;0.71428571428571;0.4;0.2;0.4;51.2105363767677,51.2105363767677,51.2105363767677,51.2105363767677;3.2405285946725,3.2405285946725,3.2405285946725,3.2405285946725;12/08/2016
0;700502;700502;7;Engelstraat paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2069031131543,51.2069031131543,51.2069031131543,51.2069031131543;3.23275200891246,3.23275200891246,3.23275200891246,3.23275200891246;12/08/2016
0;500202;500202;5;Balstraat onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653,51.2137483538653;3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501,3.23334736878501;12/08/2016
0;1202901;1202901;12;Meestraat (Hoogstraat - Hertsbergestraat);0;;0;0;0;0;0;0;0;0;0;51.2094176584748,51.2094176584748,51.2094176584748;3.22876113189481,3.22876113189481,3.22876113189481;12/08/2016
0;202601;202601;2;Sint-Jorisstraat (Augustijnenrei - Poitevinstraat) paar (oost);9;;9;4;0;4;4;0.88888888888889;0.5;0;0.5;51.2127545076247,51.2127545076247;3.22198209068681,3.22198209068681;12/08/2016
0;601210;601210;6;Langestraat (Ganzenstraat - Bilkske) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2099222333475,51.2099222333475;3.23447547172212,3.23447547172212;12/08/2016
0;801600;801600;8;O-L-V-Kerkhof-Zuid;5;;5;2;0;3;3;1;0.4;0;0.6;51.2041867070521,51.2041867070521;3.22433248502416,3.22433248502416;12/08/2016
0;301603;301603;3;Komvest (brug - Sint-Claradreef) paar (zuid);52;;52;3;2;36;36;0.78846153846154;0.073170731707317;0.048780487804878;0.8780487804878;51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049,51.2190308536049;3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816,3.22138678912816;12/08/2016
0;701903;701903;7;Stalijzerstraat (pleintje - Diamantslijperstraa)t kant huizen (west);12;;12;9;0;2;2;0.91666666666667;0.81818181818182;0;0.18181818181818;51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787,51.2048903819787;3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963,3.23168678474963;12/08/2016
0;1303401;1303401;132;;0;;0;0;0;0;0;0;0;0;0;51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606,51.215362448606;3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206,3.21619433178206;12/08/2016
0;1000801;1000801;10;Hauwerstraat (H.Consciencelaan - Maagdenstraat) paar (noord);6;;6;2;0;1;1;0.5;0.66666666666667;0;0.33333333333333;51.2036733141259,51.2036733141259;3.21431550121069,3.21431550121069;12/08/2016
0;1103700;1103700;11;Zilversteeg;0;;0;0;0;0;0;0;0;0;0;51.2056728241085,51.2056728241085,51.2056728241085,51.2056728241085,51.2056728241085,51.2056728241085;3.2201969691797,3.2201969691797,3.2201969691797,3.2201969691797,3.2201969691797,3.2201969691797;12/08/2016
0;502901;502901;5;Strostraat onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2126672840729,51.2126672840729,51.2126672840729;3.22998618169912,3.22998618169912,3.22998618169912;12/08/2016
0;1203202;1203202;12;Philipstockstraat (Cordoeanierstraat - Keersstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2095707155514,51.2095707155514;3.22564870406161,3.22564870406161;12/08/2016
0;800502;800502;8;Eekhoutstraat (Geerolfstraat - Willemstraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.206052478456,51.206052478456;3.22853341440667,3.22853341440667;12/08/2016
0;100902;100902;1;Helmstraat onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2081146909218,51.2081146909218,51.2081146909218,51.2081146909218,51.2081146909218,51.2081146909218,51.2081146909218,51.2081146909218,51.2081146909218;3.2187827370606,3.2187827370606,3.2187827370606,3.2187827370606,3.2187827370606,3.2187827370606,3.2187827370606,3.2187827370606,3.2187827370606;12/08/2016
0;501001;501001;5;Joost de Damhouderstraat onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2117552293313,51.2117552293313,51.2117552293313;3.23215049004836,3.23215049004836,3.23215049004836;12/08/2016
0;600820;600820;6;Kazernevest (Kruispoortbrug - Langestraat) kant huizen (west);6;;6;1;0;2;2;0.5;0.33333333333333;0;0.66666666666667;51.2124785941662,51.2124785941662,51.2124785941662,51.2124785941662,51.2124785941662,51.2124785941662;3.2397989724829,3.2397989724829,3.2397989724829,3.2397989724829,3.2397989724829,3.2397989724829;12/08/2016
0;701304;701304;7;Minderbroederstraat kant ('t Zweerd - Schaarstraat) kant park (zuid);17;;17;3;0;14;14;1;0.17647058823529;0;0.82352941176471;51.2064946479325,51.2064946479325,51.2064946479325,51.2064946479325,51.2064946479325,51.2064946479325,51.2064946479325,51.2064946479325,51.2064946479325;3.23185062318016,3.23185062318016,3.23185062318016,3.23185062318016,3.23185062318016,3.23185062318016,3.23185062318016,3.23185062318016,3.23185062318016;12/08/2016
0;1204102;1204102;12;Steenhouwersdijk kant huizen (zuid) (Meestraat - Vismarkt);5;;5;3;0;2;2;1;0.6;0;0.4;51.2086438048072,51.2086438048072,51.2086438048072,51.2086438048072,51.2086438048072,51.2086438048072,51.2086438048072,51.2086438048072;3.2292689304944,3.2292689304944,3.2292689304944,3.2292689304944,3.2292689304944,3.2292689304944,3.2292689304944,3.2292689304944;12/08/2016
0;1000105;1000105;10;Boeveriestraat (H.Consciencelaan - Van Voldenstraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2019577910198,51.2019577910198,51.2019577910198;3.21581703255689,3.21581703255689,3.21581703255689;12/08/2016
0;202806;202806;2;Vlamingstraat (Kipstraat - Kortewinkel) paar (oost);5;;5;4;0;1;1;1;0.8;0;0.2;51.2121675186502,51.2121675186502,51.2121675186502,51.2121675186502,51.2121675186502;3.22323452785076,3.22323452785076,3.22323452785076,3.22323452785076,3.22323452785076;12/08/2016
0;303702;303702;3;Spanjaardstraat (Kipstraat - Spaanse Loskaai) paar (oost);11;;11;2;0;12;12;1.2727272727273;0.14285714285714;0;0.85714285714286;51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767,51.2130099533767;3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627,3.22502569097627;12/08/2016
0;303900;303900;3;Torenbrug;0;;0;1;0;0;0;10;1;0;0;51.2136122367267,51.2136122367267,51.2136122367267,51.2136122367267,51.2136122367267,51.2136122367267,51.2136122367267,51.2136122367267;3.22595191818366,3.22595191818366,3.22595191818366,3.22595191818366,3.22595191818366,3.22595191818366,3.22595191818366,3.22595191818366;12/08/2016
0;1002600;1002600;10;Zeven Sterrenstraat;7;;7;4;0;0;0;0.57142857142857;1;0;0;51.2072096782906,51.2072096782906,51.2072096782906,51.2072096782906;3.21557474264804,3.21557474264804,3.21557474264804,3.21557474264804;12/08/2016
0;402005;402005;4;Snaggaardstraat (Speelmansstraat - Hemelrijk) onpaar (noord);14;;14;1;1;12;12;1;0.071428571428571;0.071428571428571;0.85714285714286;51.2158929551166,51.2158929551166,51.2158929551166,51.2158929551166,51.2158929551166,51.2158929551166,51.2158929551166;3.23451114452465,3.23451114452465,3.23451114452465,3.23451114452465,3.23451114452465,3.23451114452465,3.23451114452465;12/08/2016
0;702208;702208;7;Waalsestraat (Zwarteleertouwersstraat - Witteleertouwersstraat) paar (zuid);9;;9;5;0;4;4;1;0.55555555555556;0;0.44444444444444;51.208471880775,51.208471880775;3.2317544846332,3.2317544846332;12/08/2016
0;401400;401400;4;Papegaaistraat;0;;0;0;0;0;0;0;0;0;0;51.2180462754309,51.2180462754309,51.2180462754309,51.2180462754309,51.2180462754309;3.23525594320085,3.23525594320085,3.23525594320085,3.23525594320085,3.23525594320085;12/08/2016
0;503300;503300;5;Vuldersreitje;20;;20;14;0;3;3;0.85;0.82352941176471;0;0.17647058823529;51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212,51.2118309731212;3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028,3.23630175311028;12/08/2016
0;400801;400801;4;Komvest (kant Dampoort) onpaar (noord);12;;12;4;0;4;4;0.66666666666667;0.5;0;0.5;51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279,51.2206701456279;3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565,3.23069505915565;12/08/2016
0;102603;102603;1;Rozendal (Gieterijstraat - Groenestraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452,51.2118317960452;3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504,3.21718375302504;12/08/2016
0;202805;202805;2;Vlamingstraat (Academiestraat - Kipstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805,51.2118397051805;3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683,3.22372781331683;12/08/2016
0;402001;402001;4;Snaggaardstraat (Potterierei - Gotje) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2153222632171,51.2153222632171;3.22975162853763,3.22975162853763;12/08/2016
0;600508;600508;6;Ganzenstraat (Hoogstuk - Kazernevest) paar (zuid);4;;4;3;0;1;1;1;0.75;0;0.25;51.2071947374112,51.2071947374112;3.23803032478394,3.23803032478394;12/08/2016
0;1200500;1200500;12;Boudewijn Ostenstraat;0;;0;0;0;0;0;0;0;0;0;51.211158873355,51.211158873355,51.211158873355,51.211158873355,51.211158873355,51.211158873355;3.22618358737957,3.22618358737957,3.22618358737957,3.22618358737957,3.22618358737957,3.22618358737957;12/08/2016
0;300403;300403;3;Bidderstraat (Sint-Gillisdorpstraat - Annuntiatenstraat) paar (zuid);19;;19;10;0;5;5;0.78947368421053;0.66666666666667;0;0.33333333333333;51.2152416199892,51.2152416199892,51.2152416199892,51.2152416199892,51.2152416199892,51.2152416199892;3.2237993188444,3.2237993188444,3.2237993188444,3.2237993188444,3.2237993188444,3.2237993188444;12/08/2016
0;800504;800504;8;Eekhoutstraat (Eekhoutpoort - Willemstraat) onpaar (zuid);0;;0;0;0;1;1;10;0;0;1;51.2062542589425,51.2062542589425;3.22806728739163,3.22806728739163;12/08/2016
0;1201000;1201000;12;De Garre;0;;0;0;0;0;0;0;0;0;0;51.2085683501998,51.2085683501998;3.22625255061367,3.22625255061367;12/08/2016
0;1001600;1001600;10;Kreupelenstraat;0;;0;0;0;0;0;0;0;0;0;51.2066780522721,51.2066780522721,51.2066780522721,51.2066780522721;3.21441642591224,3.21441642591224,3.21441642591224,3.21441642591224;12/08/2016
0;1202502;1202502;12;Korte Ridderstraat paar (zuid);6;;6;2;0;2;2;0.66666666666667;0.5;0;0.5;51.2111029579654,51.2111029579654;3.22879560263085,3.22879560263085;12/08/2016
0;300203;300203;3;Augustijnenrei (Oost-Gistelhof - Hoedenmakerstraat) kant huizen (noord);4;;4;0;0;1;1;0.25;0;0;1;51.2133338337353,51.2133338337353,51.2133338337353,51.2133338337353,51.2133338337353,51.2133338337353,51.2133338337353;3.2246044565243,3.2246044565243,3.2246044565243,3.2246044565243,3.2246044565243,3.2246044565243,3.2246044565243;12/08/2016
0;600701;600701;6;Hooistraat (Predikherenrei - Ganzenstraat) onpaar (noord);9;;9;7;0;2;2;1;0.77777777777778;0;0.22222222222222;51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747;3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857;12/08/2016
0;302401;302401;3;Oost Gistelhof (Sterstraat - Gouden Handstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2137439039419,51.2137439039419,51.2137439039419,51.2137439039419,51.2137439039419,51.2137439039419,51.2137439039419,51.2137439039419,51.2137439039419;3.22554646484488,3.22554646484488,3.22554646484488,3.22554646484488,3.22554646484488,3.22554646484488,3.22554646484488,3.22554646484488,3.22554646484488;12/08/2016
0;601603;601603;6;Vulderstraat (Langestraat - Hooistraat) paar (zuid);14;;14;7;0;5;5;0.85714285714286;0.58333333333333;0;0.41666666666667;51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066,51.2093299895066;3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352,3.23737161117352;12/08/2016
0;701901;701901;7;Stalijzerstraat (pleintje - Diamantslijperstraat) kant park (oost);0;;0;0;0;0;0;0;0;0;0;51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486,51.2049344729486;3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095,3.23181299712095;12/08/2016
0;801406;801406;8;Katelijnestraat (Walstraat - Wijngaardstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.203007192335,51.203007192335,51.203007192335,51.203007192335,51.203007192335,51.203007192335;3.22519150576429,3.22519150576429,3.22519150576429,3.22519150576429,3.22519150576429,3.22519150576429;12/08/2016
0;801802;801802;8;Sentillenhof onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719,51.2017547112719;3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957,3.22893723918957;12/08/2016
0;600815;600815;6;Kazernevest (Vuldersstraat - Balsemboomstraat) kant huizen (west);0;;0;0;0;0;0;0;0;0;0;51.2092694628129,51.2092694628129,51.2092694628129,51.2092694628129,51.2092694628129,51.2092694628129;3.24025481674149,3.24025481674149,3.24025481674149,3.24025481674149,3.24025481674149,3.24025481674149;12/08/2016
0;1201508;1201508;12;;0;;0;0;0;0;0;0;0;0;0;51.2096898863991,51.2096898863991,51.2096898863991,51.2096898863991;3.22947215638946,3.22947215638946,3.22947215638946,3.22947215638946;12/08/2016
0;1103405;1103405;11;Wollestraat (Kartuizerinnenstraat - Rozenhoedestraat);0;;0;0;0;0;0;0;0;0;0;51.2072659294274,51.2072659294274,51.2072659294274,51.2072659294274,51.2072659294274,51.2072659294274;3.22662573057807,3.22662573057807,3.22662573057807,3.22662573057807,3.22662573057807,3.22662573057807;12/08/2016
0;902206;902206;9;Westmeers ('t Zand - Sint-Olbrechtstraat) paar (west);2;;2;0;0;0;0;0;0;0;0;51.2040517476495,51.2040517476495,51.2040517476495,51.2040517476495,51.2040517476495,51.2040517476495,51.2040517476495,51.2040517476495,51.2040517476495;3.21961704479504,3.21961704479504,3.21961704479504,3.21961704479504,3.21961704479504,3.21961704479504,3.21961704479504,3.21961704479504,3.21961704479504;12/08/2016
0;502202;502202;5;Rodestraat (Vuldersreitje - Langestraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2113718542446,51.2113718542446;3.23591622343463,3.23591622343463;12/08/2016
0;601601;601601;6;Vulderstraat (Langestraat - Hooistraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2104020229307,51.2104020229307,51.2104020229307,51.2104020229307,51.2104020229307,51.2104020229307,51.2104020229307,51.2104020229307,51.2104020229307;3.23544532186978,3.23544532186978,3.23544532186978,3.23544532186978,3.23544532186978,3.23544532186978,3.23544532186978,3.23544532186978,3.23544532186978;12/08/2016
0;800202;800202;8;Dijver (Nieuwstraat - Wollestraat) kant huizen (zuid);18;;18;6;0;10;10;0.88888888888889;0.375;0;0.625;51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684;3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576;12/08/2016
0;1000404;1000404;10;Fonteinstraat (Maagdenstraat - Boeveriestraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2025770051452,51.2025770051452,51.2025770051452,51.2025770051452;3.21538115603506,3.21538115603506,3.21538115603506,3.21538115603506;12/08/2016
0;701805;701805;7;Schaarstraat (Witteleertouwersstraat - Coupure) onpaar (noord);6;;6;2;0;1;1;0.5;0.66666666666667;0;0.33333333333333;51.2071002265104,51.2071002265104,51.2071002265104,51.2071002265104,51.2071002265104,51.2071002265104,51.2071002265104,51.2071002265104;3.23421199679569,3.23421199679569,3.23421199679569,3.23421199679569,3.23421199679569,3.23421199679569,3.23421199679569,3.23421199679569;12/08/2016
0;102604;102604;1;Rozendal (Groenestraat - Oude Zak) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2117011373865,51.2117011373865,51.2117011373865,51.2117011373865;3.21733273318667,3.21733273318667,3.21733273318667,3.21733273318667;12/08/2016
0;304102;304102;3;Willem de Dekenstraat oost paar;9;;9;6;0;2;2;0.88888888888889;0.75;0;0.25;51.2182246935819,51.2182246935819,51.2182246935819,51.2182246935819,51.2182246935819;3.22118887382446,3.22118887382446,3.22118887382446,3.22118887382446,3.22118887382446;12/08/2016
0;300903;300903;3;James Wealestraat noord onpaar;4;;4;4;0;0;0;1;1;0;0;51.2181378610831,51.2181378610831;3.22406776963868,3.22406776963868;12/08/2016
0;202504;202504;2;Sint-Jakobsstraat (Geldmuntstraat - Palmstraat) onpaar (west);0;;0;0;0;3;3;30;0;0;1;51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847,51.2092725107847;3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755,3.22273551905755;12/08/2016
0;202802;202802;2;Vlamingstraat (Niklaas Desparsstraat - Kraanplein) paar (oost);3;2;1;0;0;1;1;1;0;0;1;51.2104289815743,51.2104289815743,51.2104289815743,51.2104289815743,51.2104289815743;3.22452439646097,3.22452439646097,3.22452439646097,3.22452439646097,3.22452439646097;12/08/2016
0;800806;800806;8;Gentpoortvest (B.Ravestraat - Gentpoortstraat) kant water (zuid);43;;43;14;0;19;19;0.76744186046512;0.42424242424242;0;0.57575757575758;51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668,51.2029724598668;3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181,3.23397661437181;12/08/2016
0;701002;701002;7;Jozef Suvéestraat (Waalsestraat - Park) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2072025195663,51.2072025195663,51.2072025195663,51.2072025195663;3.22918236531401,3.22918236531401,3.22918236531401,3.22918236531401;12/08/2016
0;303006;303006;3;Sint-Claradreef (Sincfal - Calvariebergstraat) onpaar (west);9;;9;3;0;0;0;0.33333333333333;1;0;0;51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707,51.2190380941707;3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659,3.22440735945659;12/08/2016
0;700902;700902;7;Gevangenisstraat onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2065103862028,51.2065103862028,51.2065103862028;3.22915130209664,3.22915130209664,3.22915130209664;12/08/2016
