Nr;Id_1;Wijk;Zone;Naam_straa;Proc_bezet;Proc_bewon;Proc_buite;Proc__ande;latWGS84;loWGS84;Aangemaakt op
1204304;1204304;12;3;Verversdijk (Hoogstraat - Kandelaarstraat) kant huizen (west);0;0;0;0;51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345,51.2110131466345;3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234,3.23078114501234;07/07/2016
1201600;1201600;12;3;Hoornstraat;0;0;0;0;51.2120851324296,51.2120851324296,51.2120851324296,51.2120851324296,51.2120851324296,51.2120851324296,51.2120851324296;3.22982326753078,3.22982326753078,3.22982326753078,3.22982326753078,3.22982326753078,3.22982326753078,3.22982326753078;07/07/2016
300704;300704;3;1;Goudenhandstraat (Torenbrug - Oost-Gillishof) paar (zuid);33.333333;0;0;100;51.2136261572341,51.2136261572341,51.2136261572341,51.2136261572341,51.2136261572341,51.2136261572341,51.2136261572341,51.2136261572341;3.2255936317054,3.2255936317054,3.2255936317054,3.2255936317054,3.2255936317054,3.2255936317054,3.2255936317054,3.2255936317054;07/07/2016
1000105;1000105;10;2;Boeveriestraat (H.Consciencelaan - Van Voldenstraat) onpaar (west);0;0;0;0;51.2019577910198,51.2019577910198,51.2019577910198;3.21581703255689,3.21581703255689,3.21581703255689;07/07/2016
402101;402101;4;1;Speelmansstraat paar (oost);62.5;40;0;60;51.2153324044442,51.2153324044442;3.23285491561645,3.23285491561645;07/07/2016
1102309;1102309;11;3;Noordzandstraat (Dweersstraat - Giststraat) onpaar (zuid);0;0;0;0;51.2067320782823,51.2067320782823,51.2067320782823,51.2067320782823,51.2067320782823;3.21936840636594,3.21936840636594,3.21936840636594,3.21936840636594,3.21936840636594;07/07/2016
600601;600601;6;1;Hoogstuk onpaar (noord);0;0;0;0;51.2072311540956,51.2072311540956,51.2072311540956;3.23783942569251,3.23783942569251,3.23783942569251;07/07/2016
1102100;1102100;11;3;Markt;0;0;0;0;51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975,51.208615081975;3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119,3.22485298598119;07/07/2016
201801;201801;2;1;Nikolaas Desparstraat onpaar (noord);0;0;0;0;51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349,51.2097949712349;3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017,3.22331491010017;07/07/2016
304101;304101;3;1;Willem de Dekenstraat oost onpaar;0;0;0;0;51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849,51.2176807731849;3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971,3.22174290849971;07/07/2016
900401;900401;9;1;Begijnenvest kant water (oost);0;0;0;0;51.2004345357068,51.2004345357068,51.2004345357068,51.2004345357068;3.22351512148141,3.22351512148141,3.22351512148141,3.22351512148141;07/07/2016
1002309;1002309;10;2;Smedenstraat (Kegelschoolstraat - Zwijnstraat) onpaar (zuid);80;0;0;100;51.2055226457279,51.2055226457279,51.2055226457279,51.2055226457279;3.21536369785561,3.21536369785561,3.21536369785561,3.21536369785561;07/07/2016
102003;102003;1;1;Oude Zak (Beenhouwersstraat - Leeuwstraat) onpaar (zuid);76.190476;75;0;25;51.2104958807079,51.2104958807079,51.2104958807079,51.2104958807079,51.2104958807079,51.2104958807079;3.21839934083687,3.21839934083687,3.21839934083687,3.21839934083687,3.21839934083687,3.21839934083687;07/07/2016
500905;500905;5;1;Jeruzalemstraat (Carmersstraat - Blekersstraat) paar (zuid);0;0;0;0;51.2135510064208,51.2135510064208,51.2135510064208,51.2135510064208;3.23053843205715,3.23053843205715,3.23053843205715,3.23053843205715;07/07/2016
400202;400202;4;1;´s Gravenstraat (Stokersstraat - Wulpenstraat) onpaar (noord);70.588235;75;0;25;51.2200244929182,51.2200244929182,51.2200244929182,51.2200244929182,51.2200244929182;3.22995422342489,3.22995422342489,3.22995422342489,3.22995422342489,3.22995422342489;07/07/2016
701606;701606;7;1;Predikherenstraat (Witteleertouwersstraat - Coupure) paar (zuid);0;0;0;0;51.2088749003463,51.2088749003463,51.2088749003463,51.2088749003463,51.2088749003463,51.2088749003463;3.23148638026383,3.23148638026383,3.23148638026383,3.23148638026383,3.23148638026383,3.23148638026383;07/07/2016
201502;201502;2;1;Klaverstraat (Biezenstraat - Blokstraat) onpaar (noord);0;0;0;0;51.2150967434904,51.2150967434904,51.2150967434904,51.2150967434904,51.2150967434904,51.2150967434904,51.2150967434904;3.21842244573399,3.21842244573399,3.21842244573399,3.21842244573399,3.21842244573399,3.21842244573399,3.21842244573399;07/07/2016
800901;800901;8;1;Groeninge (Dijver - Kastanjeboomstraat) onpaar (oost);0;0;0;0;51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571,51.2056986788571;3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105,3.22549635012105;07/07/2016
1201800;1201800;12;3;Ieperstraat;0;0;0;0;51.21015584973,51.21015584973;3.22551998347767,3.22551998347767;07/07/2016
500804;500804;5;1;Hugo Verrieststraat (A.Rodenbachstraat - Kruisvest) paar (zuid);0;0;0;0;51.2141788805548,51.2141788805548,51.2141788805548,51.2141788805548,51.2141788805548;3.23510080662338,3.23510080662338,3.23510080662338,3.23510080662338,3.23510080662338;07/07/2016
701004;701004;7;1;Jozef Suvéestraat (Waalsestraat - Gevangenisstraat) paar (zuid);0;0;0;0;51.2071492638448,51.2071492638448,51.2071492638448,51.2071492638448,51.2071492638448;3.22906744198604,3.22906744198604,3.22906744198604,3.22906744198604,3.22906744198604;07/07/2016
1200401;1200401;12;3;Boomgaardstraat onpaar (oost);115.384615;73.333333;20;6.666667;51.2100135978246,51.2100135978246,51.2100135978246,51.2100135978246,51.2100135978246,51.2100135978246,51.2100135978246,51.2100135978246;3.23035535681941,3.23035535681941,3.23035535681941,3.23035535681941,3.23035535681941,3.23035535681941,3.23035535681941,3.23035535681941;07/07/2016
303106;303106;3;1;Sint-Clarastraat (Sint-Jorisstraat - Kapelstraat) onpaar (west);100;33.333333;11.111111;55.555556;51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066;3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496;07/07/2016
1102800;1102800;11;3;Simon Stevinplein;0;0;0;0;51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669;3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939;07/07/2016
702900;702900;7;1;Beeldenmakersstraat;0;0;0;0;51.2063627364861,51.2063627364861,51.2063627364861,51.2063627364861;3.23006438979945,3.23006438979945,3.23006438979945,3.23006438979945;07/07/2016
901002;901002;9;3;Katelijnevest paar (zuid);20;0;0;100;51.1997754572538,51.1997754572538,51.1997754572538,51.1997754572538,51.1997754572538,51.1997754572538,51.1997754572538,51.1997754572538,51.1997754572538;3.22918478412936,3.22918478412936,3.22918478412936,3.22918478412936,3.22918478412936,3.22918478412936,3.22918478412936,3.22918478412936,3.22918478412936;07/07/2016
1100202;1100202;11;3;Dweersstraat paar (west);0;0;0;0;51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998;3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373;07/07/2016
500201;500201;5;1;Balstraat paar (oost);86.666667;69.230769;0;30.769231;51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726,51.2137717124726;3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725,3.23348702667725;07/07/2016
902502;902502;9;3;Wijngaardstraat onpaar (zuid);0;0;0;0;51.2024840509635,51.2024840509635;3.22585917122679,3.22585917122679;07/07/2016
101402;101402;1;1;Moerstraat (Helmstraat - Ontvangerstraat) onpaar (oost);0;0;0;0;51.2085966005814,51.2085966005814,51.2085966005814;3.2190033164326,3.2190033164326,3.2190033164326;07/07/2016
1200200;1200200;12;3;Biskajersplein;100;66.666667;0;33.333333;51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034,51.2112699007034;3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824,3.22556095316824;07/07/2016
600802;600802;6;1;Kazernevest (Ganzenstraat - Bilkske) kant water (oost);0;0;0;0;51.2075631689083,51.2075631689083,51.2075631689083,51.2075631689083,51.2075631689083,51.2075631689083;3.23899178099679,3.23899178099679,3.23899178099679,3.23899178099679,3.23899178099679,3.23899178099679;07/07/2016
402008;402008;4;1;Snaggaardstraat (E.Zorghestraat - Rijkepijndersstraat) paar (zuid);0;0;0;0;51.2152376387575,51.2152376387575;3.23059138890703,3.23059138890703;07/07/2016
1101700;1101700;11;3;Korte Zilverstraat;0;0;0;0;51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572,51.2083605041572;3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354,3.22130231180354;07/07/2016
600701;600701;6;1;Hooistraat (Predikherenrei - Ganzenstraat) onpaar (noord);77.777778;71.428571;0;28.571429;51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747,51.2073801959747;3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857,3.23488777712857;07/07/2016
600813;600813;6;1;Kazernevest (Bilkske - Bilkske) kant huizen (west);40;50;0;50;51.2079289186793,51.2079289186793,51.2079289186793,51.2079289186793;3.23918770456425,3.23918770456425,3.23918770456425,3.23918770456425;07/07/2016
202200;202200;2;1;Robijnstraat;0;0;0;0;51.211121419918,51.211121419918,51.211121419918,51.211121419918,51.211121419918,51.211121419918;3.223509281567,3.223509281567,3.223509281567,3.223509281567,3.223509281567,3.223509281567;07/07/2016
102604;102604;1;1;Rozendal (Groenestraat - Oude Zak) onpaar (west);0;0;0;0;51.2117011373865,51.2117011373865,51.2117011373865,51.2117011373865;3.21733273318667,3.21733273318667,3.21733273318667,3.21733273318667;07/07/2016
702403;702403;7;1;Witte-Leertouwerstraat (Kruitenbergstraat - Engelstraat) onpaar (oost);0;0;0;0;51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436,51.208207817436;3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292,3.23237341320292;07/07/2016
100201;100201;1;1;Beenhouwerstraat (Moerstraat - Oude Zak) paar (oost);93.103448;51.851852;0;48.148148;51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752,51.2080010893752;3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792,3.21782620916792;07/07/2016
802001;802001;8;1;Werkhuisstraat onpaar (oost);0;0;0;0;51.2038946734553,51.2038946734553,51.2038946734553,51.2038946734553,51.2038946734553,51.2038946734553;3.22841088790184,3.22841088790184,3.22841088790184,3.22841088790184,3.22841088790184,3.22841088790184;07/07/2016
1101400;1101400;11;3;Kleine Sint-Amandstraat;0;0;0;0;51.2077698848312,51.2077698848312,51.2077698848312,51.2077698848312,51.2077698848312,51.2077698848312,51.2077698848312;3.22325577165862,3.22325577165862,3.22325577165862,3.22325577165862,3.22325577165862,3.22325577165862,3.22325577165862;07/07/2016
600703;600703;6;1;Hooistraat (Bilkske - Vuldersstraat) onpaar (noord);77.777778;57.142857;0;42.857143;51.2092894921671,51.2092894921671,51.2092894921671,51.2092894921671;3.23737812775573,3.23737812775573,3.23737812775573,3.23737812775573;07/07/2016
101901;101901;1;1;Ontvangersstraat paar (oost);100;100;0;0;51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835,51.2079394636835;3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611,3.22054704921611;07/07/2016
902102;902102;9;3;Walstraat onpaar (zuid);0;0;0;0;51.2030237327704,51.2030237327704,51.2030237327704,51.2030237327704,51.2030237327704,51.2030237327704;3.22510440140841,3.22510440140841,3.22510440140841,3.22510440140841,3.22510440140841,3.22510440140841;07/07/2016
1000108;1000108;10;2;Boeveriestraat (Klokstraat - Koning Albert I-laan) onpaar (west);25;66.666667;0;33.333333;51.2041168277065,51.2041168277065,51.2041168277065,51.2041168277065,51.2041168277065,51.2041168277065,51.2041168277065,51.2041168277065,51.2041168277065;3.21713431174337,3.21713431174337,3.21713431174337,3.21713431174337,3.21713431174337,3.21713431174337,3.21713431174337,3.21713431174337,3.21713431174337;07/07/2016
304300;304300;3;1;Woensdagmarkt;104.347826;66.666667;8.333333;25;51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598,51.2123947339598;3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918,3.22635812345918;07/07/2016
701808;701808;7;1;Schaarstraat (Gapaardstraat - Violierstraat) paar (zuid);72.727273;75;12.5;12.5;51.2059171049981,51.2059171049981,51.2059171049981;3.2331320519615,3.2331320519615,3.2331320519615;07/07/2016
