Aard;Do_dossier;Do_dossier_2;El_element;El_element_2;El_element_3;El_element_4;Af_pv_numm;Fe_volgnum;Fe_type;Feitcodegr;Fe_aard;Avoc;Avoc_bet;Avoc_sum_o;Avoc_sum_c;Number_dea;Number_ser;Number_lig;Number_not;Fe_datum_v;Fe_uur_van;Fe_datum_t;Fe_uur_tot;Datum;Year;Month;Week_of_ye;Day_of_wee;Weekend;Hour;Hour_group;Day_night_;Day_night__2;Fe_straat;Fe_huisnum;Fe_busnumm;Fe_postcod;Fe_gemeent;Fe_land;Fe_kruispu;Fe_hm_paal;Fe_lokale_;Fe_poging;Fe_zware_o;Fe_minderj;Geocodetyp;Location;Location_v;El_datum_c;latWGS84;loWGS84;Aangemaakt op
PV;2014;100921;VO;2014;302325;Verzonden;BG.81.L1.302325/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141017;1451;20141017;1451;20141017;2014;october;42;friday;0;1451;14;day;day;Pathoekeweg;100;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141017;51.2337415011361;3.21462338070427;20/11/2017
PV;2014;72524;VO;2014;301666;Verzonden;BG.85.L1.301666/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140728;1436;20140728;1436;20140728;2014;july;31;monday;0;1436;14;day;day;Langerei;;;8000;BRUGGE;België;Annuntiatenstraat;;;;;;AnchorPoints;politiezone;;20140728;51.2161195558905;3.22854940602666;20/11/2017
PV;2015;75152;VO;2015;301715;Verzonden;BG.85.L1.301715/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150820;2145;20150820;2145;20150820;2015;august;34;thursday;0;2145;21;night;day;Koning Albert I-laan;;;8000;BRUGGE;België;Tillegemstraat;;;;;;AnchorPoints;politiezone;;20150821;51.1814839906792;3.20527075802537;20/11/2017
PV;2015;24120;VO;2015;300632;Verzonden;BG.81.L1.300632/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20150323;1715;20150323;1715;20150323;2015;march;13;monday;0;1715;17;day;day;Smedenstraat;;;8000;BRUGGE;België;Paalstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20150323;51.2056660011766;3.21592280934384;20/11/2017
PV;2015;636;VO;2015;300025;Verzonden;BG.81.L1.300025/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150105;1142;20150105;1142;20150105;2015;january;2;monday;0;1142;11;day;day;Canadaplein;1;;8200;BRUGGE;België;Gistelse Steenweg;;;;;;AnchorPoints;politiezone;;20150105;51.2036351381337;3.20887460914631;20/11/2017
PV;2016;46235;VO;2016;301017;Verzonden;BG.91.L1.301017/2016;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160523;1640;20160523;1640;20160523;2016;may;21;monday;0;1640;16;day;day;Pathoekeweg;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20160524;51.246053796941;3.21339727711841;20/11/2017
PV;2014;11213;VO;2014;300274;Verzonden;BG.81.L1.300274/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140117;1120;20140117;1120;20140117;2014;january;3;friday;0;1120;11;day;day;Havenstraat;;;8000;BRUGGE;België;Lodewijk Coiseaukaai;;;;;;AnchorPoints;politiezone;;20140201;51.2238410500015;3.22711866514557;20/11/2017
PV;2015;107063;VO;2015;302452;Verzonden;BG.81.L1.302452/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151125;1737;20151125;1737;20151125;2015;november;48;wednesday;0;1737;17;night;day;Oude Gentweg;76;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151125;51.2026111933279;3.23039019131814;20/11/2017
PV;2015;117671;VO;2015;302739;Verzonden;BG.91.L1.302739/2015;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151227;1650;20151227;1650;20151227;2015;december;52;sunday;1;1650;16;night;day;Carmersstraat;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20151230;51.2142191353353;3.2334982815405;20/11/2017
PV;2015;114896;VO;2015;302679;Verzonden;BG.91.L1.302679/2015;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151221;0730;20151221;0730;20151221;2015;december;52;monday;0;0730;07;night;day;Casenbrootlaan;;;8200;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20151221;51.1845270200886;3.22221443710375;20/11/2017
PV;2016;13829;VO;2016;300264;Verzonden;BG.81.L1.300264/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160210;1332;20160210;1333;20160210;2016;february;6;wednesday;0;1333;13;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Koningin Astridlaan;;;;;;AnchorPoints;politiezone;;20160210;51.1878393971192;3.19240856427112;20/11/2017
PV;2015;88686;VO;2015;302032;Verzonden;BG.81.L1.302032/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151001;1540;20151001;1540;20151001;2015;october;40;thursday;0;1540;15;day;day;Heidelbergstraat;;;8200;BRUGGE;België;Rijselstraat;;;;;;AnchorPoints;politiezone;;20151001;51.1704424064832;3.21533233263651;20/11/2017
PV;2014;18721;VO;2014;300431;Verzonden;BG.81.L1.300431/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140213;0740;20140213;0740;20140213;2014;february;7;thursday;0;0740;07;night;day;Torhoutse Steenweg;;;8200;BRUGGE;België;N31 Richting Zeebrugge;;;;;;AnchorPoints;politiezone;;20140222;51.1936263627801;3.19750238673019;20/11/2017
PV;2014;29110;VO;2014;300627;Verzonden;BG.81.L1.300627/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140319;1030;20140319;1030;20140319;2014;march;12;wednesday;0;1030;10;day;day;Katelijnestraat;;;8000;BRUGGE;België;Gentpoortvest;;;;;;AnchorPoints;politiezone;;20140319;51.1998788518814;3.22933166699494;20/11/2017
PV;2014;37810;VO;2014;300818;Verzonden;BG.81.L1.300818/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140414;1100;20140414;1100;20140414;2014;april;16;monday;0;1100;11;day;day;Oude Hoogweg;95;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140414;51.2143970326379;3.26093800673922;20/11/2017
PV;2014;67346;VO;2014;301559;Verzonden;BG.81.L1.301559/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140710;1521;20140710;1521;20140710;2014;july;28;thursday;0;1521;15;day;day;Sluisstraat;4;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140710;51.2241256709185;3.22515178346419;20/11/2017
PV;2015;108723;VO;2015;302498;Verzonden;BG.81.L1.302498/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151201;1205;20151201;1205;20151201;2015;december;49;tuesday;0;1205;12;day;day;Tempelhof;;;8000;BRUGGE;België;Oostendse Steenweg;;;;;;AnchorPoints;politiezone;;20151201;51.2233730155561;3.20253923187438;20/11/2017
PV;2014;83202;VO;2014;301936;Verzonden;BG.81.L1.301936/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20140901;0855;20140901;0855;20140901;2014;september;36;monday;0;0855;08;day;day;Hoefijzerlaan;94;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140901;51.2093630449728;3.2144090428925;20/11/2017
PV;2014;14118;VO;2014;300349;Verzonden;BG.85.L1.300349/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140210;0700;20140210;0700;20140210;2014;february;7;monday;0;0700;07;night;day;Guido Gezellelaan;;;8000;BRUGGE;België;Smedenstraat;;;;;;AnchorPoints;politiezone;;20140210;51.2048784522181;3.21312165916781;20/11/2017
PV;2016;8884;VO;2016;300158;Verzonden;BG.81.L1.300158/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160127;2015;20160127;2015;20160127;2016;january;4;wednesday;0;2015;20;night;day;Katelijnestraat;;;8000;BRUGGE;België;Gentpoortvest;;;;;;AnchorPoints;politiezone;;20160127;51.1998278032141;3.22932553509796;20/11/2017
PV;2016;54237;VO;2016;301230;Verzonden;BG.81.L1.301230/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160620;1140;20160620;1140;20160620;2016;june;25;monday;0;1140;11;day;day;Veltemweg;;;8310;BRUGGE;België;Vossensteert;;;;;;AnchorPoints;politiezone;;20160620;51.2072542262227;3.26754596801179;20/11/2017
PV;2016;97380;VO;2016;302285;Verzonden;BG.87.L1.302285/2016;1;Verkeersongeval;doden;Verkeersongeval met doden;5;5;0;1;1;0;0;1;20161108;1545;20161108;1545;20161108;2016;november;45;tuesday;0;1545;15;day;day;Torhoutse Steenweg;250;;8200;BRUGGE;België;N31 Richting Zeebrugge;2.6;;;;;AnchorPoints;politiezone;;20161108;51.1936639852152;3.19755677176274;20/11/2017
PV;2014;5982;VO;2014;300189;Verzonden;BG.81.L1.300189/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140120;1159;20140120;1159;20140120;2014;january;4;monday;0;1159;11;day;day;Baron Ruzettelaan;306;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140120;51.1812171033408;3.23492757085024;20/11/2017
PV;2014;89820;VO;2014;302068;Verzonden;BG.81.L1.302068/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140917;1445;20140917;1445;20140917;2014;september;38;wednesday;0;1445;14;day;day;Schaakstraat;113;;8310;BRUGGE;België;Leopold Debruynestraat;;;;;;AnchorPoints;politiezone;;20140917;51.2105573836861;3.25411061224019;20/11/2017
PV;2016;78860;VO;2016;301815;Verzonden;BG.85.L1.301815/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160908;1703;20160908;1703;20160908;2016;september;36;thursday;0;1703;17;day;day;Lange Molenstraat;;;8200;BRUGGE;België;Molensteenstraat;;;;;;AnchorPoints;politiezone;;20160908;51.1875065853295;3.17872478340122;20/11/2017
PV;2015;99076;VO;2015;302270;Verzonden;BG.81.L1.302270/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151031;1700;20151031;1700;20151031;2015;october;44;saturday;1;1700;17;day;day;Sint-Sebastiaansstraat;24;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151031;51.2008825588605;3.20201291449134;20/11/2017
PV;2015;92770;VO;2015;302138;Verzonden;BG.81.L1.302138/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151014;0908;20151014;0908;20151014;2015;october;42;wednesday;0;0908;09;day;day;Sint-Jansplein;;;8000;BRUGGE;België;Sint-Jansstraat;;;;;;AnchorPoints;politiezone;;20151014;51.2107088291839;3.22614110318787;20/11/2017
PV;2014;21899;VO;2014;300489;Verzonden;BG.81.L1.300489/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140302;1405;20140302;1405;20140302;2014;march;9;sunday;1;1405;14;day;day;Olympialaan;38;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140302;51.1956047339957;3.17872120036318;20/11/2017
PV;2016;56455;VO;2016;301271;Verzonden;BG.81.L1.301271/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20160627;1634;20160627;1634;20160627;2016;june;26;monday;0;1634;16;day;day;Hoge Hul;8;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160627;51.247339097987;3.20171819814702;20/11/2017
PV;2016;56493;VO;2016;301272;Verzonden;BG.81.L1.301272/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160627;1920;20160627;1920;20160627;2016;june;26;monday;0;1920;19;day;day;Driekoningenweg;;;8310;BRUGGE;België;Prins Albertstraat;;;;;;AnchorPoints;politiezone;;20160627;51.2119660575077;3.24280397687217;20/11/2017
PV;2014;60551;VO;2014;301369;Verzonden;BG.81.L1.301369/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140621;1215;20140621;1215;20140621;2014;june;25;saturday;1;1215;12;day;day;Astridlaan;;;8310;BRUGGE;België;Michel Van Hammestraat;;;;;;AnchorPoints;politiezone;;20140621;51.1946330527098;3.26008467893178;20/11/2017
PV;2014;62128;VO;2014;301411;Verzonden;BG.91.L1.301411/2014;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140625;0200;20140625;0200;20140625;2014;june;26;wednesday;0;0200;02;night;night;Binnenweg;4;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20140625;51.2259582800799;3.22580078837092;20/11/2017
PV;2015;56908;VO;2015;301363;Verzonden;BG.81.L1.301363/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150629;1000;20150629;1000;20150629;2015;june;27;monday;0;1000;10;day;day;Gulden-Peerdenstraat;51;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150629;51.1998104054502;3.24384794056096;20/11/2017
PV;2014;60997;VO;2014;301382;Verzonden;BG.81.L1.301382/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140623;1208;20140623;1208;20140623;2014;june;26;monday;0;1208;12;day;day;Komvest;72;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140623;51.2209782523828;3.22755225986958;20/11/2017
PV;2015;9499;VO;2015;300229;Verzonden;BG.81.L1.300229/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150131;1830;20150131;1830;20150131;2015;january;5;saturday;1;1830;18;night;day;Baron Ruzettelaan;;;8310;BRUGGE;België;Buiten Katelijnevest;;;;;;AnchorPoints;politiezone;;20150131;51.1991815522108;3.23068964639059;20/11/2017
PV;2015;13028;VO;2015;300336;Verzonden;BG.91.L1.300336/2015;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150213;0820;20150213;0825;20150213;2015;february;7;friday;0;0825;08;day;day;Leopold Debruynestraat;;;8310;BRUGGE;België;Prins Leopoldstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20150213;51.2111678642295;3.24819949516741;20/11/2017
PV;2014;21792;VO;2014;300478;Verzonden;BG.81.L1.300478/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140301;1430;20140301;1430;20140301;2014;march;9;saturday;1;1430;14;day;day;Spoorwegstraat;236;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140301;51.1844166923443;3.22398362769177;20/11/2017
PV;2016;94066;VO;2016;302199;Verzonden;BG.81.L1.302199/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20161027;0802;20161027;0802;20161027;2016;october;43;thursday;0;0802;08;night;day;Sint-Clarastraat;3;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161027;51.2142282629464;3.22183147222627;20/11/2017
PV;2016;80522;VO;2016;301847;Verzonden;BG.81.L1.301847/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160913;2030;20160913;2030;20160913;2016;september;37;tuesday;0;2030;20;night;day;Astridlaan;257;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160913;51.1945098344415;3.26375778321916;20/11/2017
PV;2016;101728;VO;2016;302385;Verzonden;BG.81.L1.302385/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20161122;1000;20161122;1000;20161122;2016;november;47;tuesday;0;1000;10;day;day;Fort Lapin;13;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161122;51.2229660914164;3.22855738227936;20/11/2017
PV;2014;115217;VO;2014;302636;Verzonden;BG.81.L1.302636/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141202;1310;20141202;1310;20141202;2014;december;49;tuesday;0;1310;13;day;day;Torhoutse Steenweg;102;;8200;BRUGGE;België;Sint-Sebastiaansstraat;;;;;;AnchorPoints;politiezone;;20141202;51.2000401918101;3.20390619222764;20/11/2017
PV;2014;117440;VO;2014;302705;Verzonden;BG.81.L1.302705/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141208;1805;20141208;1805;20141208;2014;december;50;monday;0;1805;18;night;day;Legeweg;;;8200;BRUGGE;België;Refugestraat;;;;;;AnchorPoints;politiezone;;20141208;51.2059268108108;3.19088080093566;20/11/2017
PV;2014;55977;VO;2014;301239;Verzonden;BG.85.L1.301239/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140606;1935;20140606;1935;20140606;2014;june;23;friday;0;1935;19;day;day;Sint-Jakobsstraat;12;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140606;51.2094829145706;3.22232446986653;20/11/2017
PV;2014;79078;VO;2014;301820;Verzonden;BG.91.L1.301820/2014;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;4;20140816;0710;20140816;0710;20140816;2014;august;33;saturday;1;0710;07;day;day;Kruisvest;;;8000;BRUGGE;België;;2.4;;;;;AnchorPoints;politiezone;;20140816;51.2170893178624;3.23721851125632;20/11/2017
PV;2014;91461;VO;2014;302108;Verzonden;BG.81.L1.302108/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140922;1547;20140922;1547;20140922;2014;september;39;monday;0;1547;15;day;day;Koning Albert I-laan;;;8200;BRUGGE;België;A10-E40 Richting Oostende Uitrit 7 Brugge;;;;;;AnchorPoints;politiezone;;20140922;51.16386724886;3.19395413379587;20/11/2017
PV;2015;48275;VO;2015;301174;Verzonden;BG.81.L1.301174/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20150605;0753;20150605;0753;20150605;2015;june;23;friday;0;0753;07;day;day;Sint-Pieterskaai;;;8000;BRUGGE;België;Vaartstraat;;;;;;AnchorPoints;politiezone;;20150605;51.2206144091167;3.21608118748981;20/11/2017
PV;2016;50653;VO;2016;301142;Verzonden;BG.81.L1.301142/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160608;1400;20160608;1400;20160608;2016;june;23;wednesday;0;1400;14;day;day;Heiststraat;;;8380;BRUGGE;België;Wilgenboomstraat;;;;;;AnchorPoints;politiezone;;20160608;51.3319299633335;3.20909741723312;20/11/2017
PV;2016;41376;VO;2016;300911;Verzonden;BG.91.L1.300911/2016;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160508;2210;20160508;2210;20160508;2016;may;18;sunday;1;2210;22;night;night;Maalse Steenweg;;;8310;BRUGGE;België;Buiten Kazernevest;;;;;;AnchorPoints;politiezone;;20160509;51.2120074384286;3.24143029104692;20/11/2017
PV;2014;95990;VO;2014;302207;Verzonden;BG.81.L1.302207/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20141006;1241;20141006;1241;20141006;2014;october;41;monday;0;1241;12;day;day;Sasplein;2;;8000;BRUGGE;België;Wulpenstraat;;;;;;AnchorPoints;politiezone;;20141006;51.2212044582653;3.23287433332652;20/11/2017
PV;2016;51056;VO;2016;301154;Verzonden;BG.81.L1.301154/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160609;1529;20160609;1529;20160609;2016;june;23;thursday;0;1529;15;day;day;Assebroeklaan;93;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160609;51.2073964550814;3.24679943575597;20/11/2017
PV;2014;49805;VO;2014;301091;Verzonden;BG.91.L1.301091/2014;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140517;1530;20140517;1530;20140517;2014;may;20;saturday;1;1530;15;day;day;Katelijnestraat;;;8000;BRUGGE;België;Arsenaalstraat;;;;;;AnchorPoints;politiezone;;20140517;51.2013373308903;3.22747544717087;20/11/2017
PV;2016;51572;VO;2016;301161;Verzonden;BG.81.L1.301161/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160610;1656;20160610;1656;20160610;2016;june;23;friday;0;1656;16;day;day;Sint-Jakobsstraat;;;8000;BRUGGE;België;Grauwwerkersstraat;;;;;;AnchorPoints;politiezone;;20160610;51.2114194449799;3.2207806005642;20/11/2017
PV;2015;84282;VO;2015;301923;Verzonden;BG.81.L1.301923/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150920;1120;20150920;1120;20150920;2015;september;38;sunday;1;1120;11;day;day;Generaal Lemanlaan;147;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150920;51.2012220001869;3.24386003264746;20/11/2017
PV;2014;31256;VO;2014;300669;Verzonden;BG.81.L1.300669/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20140325;1140;20140325;1145;20140325;2014;march;13;tuesday;0;1145;11;day;day;Gistelse Steenweg;422;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140325;51.1986067479934;3.1875591387928;20/11/2017
PV;2015;101923;VO;2015;302324;Verzonden;BG.81.L1.302324/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20151109;1307;20151109;1309;20151109;2015;november;46;monday;0;1309;13;day;day;Joseph Wautersstraat;;;8200;BRUGGE;België;Expresweg;;;;;;AnchorPoints;politiezone;;20151109;51.1920957389412;3.19776025600208;20/11/2017
PV;2015;8117;VO;2015;300185;Verzonden;BG.81.L1.300185/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20150126;1655;20150126;1655;20150126;2015;january;5;monday;0;1655;16;day;day;Generaal Lemanlaan;156;;8310;BRUGGE;België;Dhoorestraat;;;;;;AnchorPoints;politiezone;;20150126;51.2014133244286;3.24241110706352;20/11/2017
PV;2014;102100;VO;2014;302344;Verzonden;BG.81.L1.302344/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20141021;1201;20141021;1201;20141021;2014;october;43;tuesday;0;1201;12;day;day;Buiten Gentpoortvest;;;8000;BRUGGE;België;Generaal Lemanlaan;;;;;;AnchorPoints;politiezone;;20141021;51.2026052486431;3.23556271074711;20/11/2017
PV;2016;104278;VO;2016;302438;Verzonden;BG.81.L1.302438/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;3;0;3;0;0;3;1;20161130;1839;20161130;1839;20161130;2016;november;48;wednesday;0;1839;18;night;day;Astridlaan;;;8310;BRUGGE;België;Olmendreef;;;;;;AnchorPoints;politiezone;;20161130;51.1962960658553;3.25392920627818;20/11/2017
PV;2014;119637;VO;2014;302761;Verzonden;BG.85.L1.302761/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141215;2115;20141215;2115;20141215;2014;december;51;monday;0;2115;21;night;day;Blankenbergse Steenweg;22;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141215;51.2207482282177;3.20819631810993;20/11/2017
PV;2015;101339;VO;2015;302303;Verzonden;BG.86.L1.302303/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20151106;1940;20151106;1940;20151106;2015;november;45;friday;0;1940;19;night;day;Vondelstraat;;;8310;BRUGGE;België;Leeuwerikstraat;;;;;;AnchorPoints;politiezone;;20151106;51.2061300074151;3.24718407989448;20/11/2017
PV;2016;105096;VO;2016;302457;Verzonden;BG.81.L1.302457/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161202;1515;20161202;1515;20161202;2016;december;48;friday;0;1515;15;day;day;Dorpsstraat;;;8200;BRUGGE;België;Rijselstraat;;;;;;AnchorPoints;politiezone;;20161202;51.1886160059138;3.21156394989452;20/11/2017
PV;2014;62194;VO;2014;301414;Verzonden;BG.81.L1.301414/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140625;1920;20140625;1920;20140625;2014;june;26;wednesday;0;1920;19;day;day;Sint-Jorisstraat;53;;8000;BRUGGE;België;Kalkovenstraat;;;;;;AnchorPoints;politiezone;;20140625;51.2142681068739;3.22151866972681;20/11/2017
PV;2014;75259;VO;2014;301750;Verzonden;BG.81.L1.301750/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140806;1000;20140806;1000;20140806;2014;august;32;wednesday;0;1000;10;day;day;Boomgaardstraat;9;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140806;51.2107090289763;3.22928491678878;20/11/2017
PV;2016;68328;VO;2016;301525;Verzonden;BG.81.L1.301525/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160803;1801;20160803;1801;20160803;2016;august;31;wednesday;0;1801;18;day;day;Kustlaan;190;;8380;BRUGGE;België;Loodswezenstraat;;;;;;AnchorPoints;politiezone;;20160803;51.3283483898488;3.19370517363491;20/11/2017
PV;2016;86489;VO;2016;302009;Verzonden;BG.81.L1.302009/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161004;0821;20161004;0821;20161004;2016;october;40;tuesday;0;0821;08;day;day;Simon Stevinplein;11;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161004;51.2062563462433;3.22288891467893;20/11/2017
PV;2014;13776;VO;2014;300332;Verzonden;BG.81.L1.300332/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20140208;0245;20140208;0245;20140208;2014;february;6;saturday;1;0245;02;night;night;Legeweg;2;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140208;51.2051152358389;3.21019924778612;20/11/2017
PV;2015;40719;VO;2015;300998;Verzonden;BG.81.L1.300998/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150513;1558;20150513;1558;20150513;2015;may;20;wednesday;0;1558;15;day;day;Hooistraat;;;8000;BRUGGE;België;Predikherenrei;;;;;;AnchorPoints;politiezone;;20150513;51.2072520095128;3.23481340911052;20/11/2017
