Id;Straatnaam;Wegbeheer;latWGS84;loWGS84;Aangemaakt op
66;Schildknaaplaan;Stad;51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449,51.2149830301449;3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115,3.28049709346115;15/09/2016
99;Poortersstraat;Stad;51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365,51.2134887363365;3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138,3.27968137421138;15/09/2016
88;Markiesstraat;Stad;51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924,51.2174555100924;3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689,3.27667334651689;15/09/2016
235;Pathoekeweg;Stad;51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413,51.2251040348413;3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663,3.21491829026663;15/09/2016
151;Pierssensdreef;Stad;51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316,51.1809332219316;3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442,3.20865862665442;15/09/2016
264;Antonis de Rooverestraat;Stad;51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667,51.2023155024667;3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107,3.2603799423107;15/09/2016
1024;Jakob Reyvaertstraat;Stad;51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715,51.294870536715;3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167,3.19911142114167;15/09/2016
187;Sint-Baafsstraat;Stad;51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286,51.1989705919286;3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258,3.20003359335258;15/09/2016
218;Albert Serreynstraat;Stad;51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424,51.1973828725424;3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217,3.18153108110217;15/09/2016
260;Waggelwaterstraat;Gewest;51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954,51.2217266121954;3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676,3.19987132847676;15/09/2016
188;Paallandenstraat;Stad;51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589,51.1985914056589;3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207,3.19848633391207;15/09/2016
347;Dudzeelse Brug;Stad;51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943,51.2699789313943;3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332,3.21350610151332;15/09/2016
148;Rijselstraat;Stad;51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361,51.1808078957361;3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829,3.2086414587829;15/09/2016
