Operatie;Dossier_Jaar;Element_Type;Element_Jaar;Feit_Volgnummer;Feit_Type;Feitcodegroep_volgens_vertaalta;Feit;Avoc_Waarde__Zwaarste_;Avoc_Waarde__Som_;Avoc_Aantal_Objecten;Avoc_Aantal_Slachtoffers;Avoc_Aantal_Doden;Avoc_Aantal_Zwaar_gewonden;Avoc_Aantal_Licht_gewonden;Avoc_Aantal_Niet_gewonden;Datum_Laag;Uur_Laag;Datum_Hoog;Uur_Hoog;Datum;Jaar;Maand;Week;Dag;Weekend_volgens_Politie;Uur;Uur__Groep_;Dag_of_Nacht_volgens_Zon;Dag_of_Nacht_volgens_Politie__2;Straat;Huisnummer;Busnummer;Postcode;Gemeente;Land;Kruispunt_met_straat;KmHm_paal;Lokale_plaats;Poging__;Zware_Overtreding__;minderjarig__;Matching;Type_Locatie;Locatie;EL_DATUM_CREATIE;ObjectID;X;Y;latWGS84;loWGS84;Aangemaakt op
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131003;1958;20131003;1958;20131003;2013;october;40;thursday;0;1958;19;night;day;Buiten Begijnenvest;;-9;8000;BRUGGE;België;Stationsplein;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131003;226;69733,12288233241;210353.27045277104;51.1975753428535;3.22040301552935;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150518;1415;20150518;1415;20150518;2015;may;21;monday;0;1415;14;day;day;Astridlaan;1;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150520;745;71624,79390671116;210640.57954856954;51.2004172218121;3.24740039089081;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20151109;1307;20151109;1309;20151109;2015;november;46;monday;0;1309;13;day;day;Joseph Wautersstraat;;-9;8200;BRUGGE;België;Expresweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151109;917;68141,03344853103;209768.38849387213;51.1920954184628;3.19776108475687;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;3;0;3;0;0;3;0;20140305;1705;20140305;1705;20140305;2014;march;10;wednesday;0;1705;17;day;day;Filips de Goedelaan;;-9;8000;BRUGGE;België;Karel de Goedestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140305;353;69273,24272871249;211994.0393802032;51.2122574510443;3.21345971097779;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20131214;1850;20131214;1850;20131214;2013;december;50;saturday;1;1850;18;night;day;Zandstraat;;-9;8200;BRUGGE;België;Sint-Hubertuslaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131214;294;67377,44896100248;210763.9911547369;51.2009345567532;3.18661321487517;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140204;1100;20140204;1100;20140204;2014;february;6;tuesday;0;1100;11;day;day;Hoog-Brabantlaan;26;-9;8200;BRUGGE;België;Azalealaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140204;334;68809,28986887002;210526.95478636547;51.1990072247142;3.20714930844505;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141103;1730;20141103;1730;20141103;2014;november;45;monday;0;1730;17;night;day;Vaartdijkstraat;;-9;8200;BRUGGE;België;Kortrijkstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141103;603;70633,92291257034;208314.16026874125;51.1793733788038;3.23373411758535;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150710;1002;20150710;1002;20150710;2015;july;28;friday;0;1002;10;day;day;Vossensteert;;-9;8310;BRUGGE;België;Sint-Kruisstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150710;800;72182,68437806839;210821.420167232;51.2021179308737;3.25534246242492;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140215;1719;20140215;1722;20140215;2014;february;7;saturday;1;1722;17;day;day;Noordzandstraat;42-46;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140215;341;69724,18317472182;211432.2422107781;51.2072712312072;3.22003648529197;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130801;1730;20130801;1730;20130801;2013;august;31;thursday;0;1730;17;day;day;Oostendse Steenweg;;-9;8000;BRUGGE;België;;96,5;;-9;-9;;AnchorPoints;politiezone;;20130801;160;68722,22924929819;213108.680363793;51.2221977892584;3.20532554539574;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151204;1308;20151204;1308;20151204;2015;december;49;friday;0;1308;13;day;day;Hoefijzerlaan;;-9;8000;BRUGGE;België;'t Zand;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151207;941;69522,00069974389;211284.6097318412;51.2059162721871;3.21717652335114;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140824;37;20140824;37;20140824;2014;august;34;sunday;1;37;0;night;night;Ezelstraat;;-9;8000;BRUGGE;België;Pottenmakersstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140824;527;69750,03659658614;211921.40109757156;51.2116710685857;3.2202981868788;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130513;1715;20130513;1715;20130513;2013;may;20;monday;0;1715;17;day;day;Wittemolenstraat;;-9;8200;BRUGGE;België;Jachtveldstraat;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20130513;80;68613,49143519960;208972.91005064547;51.1850128752989;3.20469678529092;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20131213;1214;20131213;1215;20131213;2013;december;50;friday;0;1215;12;day;day;Hendrik Consciencelaan;20;-9;8000;BRUGGE;België;Van Voldenstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131213;293;69337,81419484716;210854.16075588347;51.2020219808785;3.21463704978058;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151110;730;20151110;740;20151110;2015;november;46;tuesday;0;740;7;night;day;Wulpenstraat;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20151110;918;70501,32649848463;212867.58390344435;51.2202786407198;3.23084084818996;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130902;811;20130902;811;20130902;2013;september;36;monday;0;811;8;day;day;Dudzeelse Steenweg;;-9;8000;BRUGGE;België;Ronselarestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130902;191;70651,19624017876;215001.39588703678;51.2394764769381;3.2325186286554;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140923;1545;20140923;1546;20140923;2014;september;39;tuesday;0;1546;15;day;day;Hendrik Consciencelaan;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140924;566;69313,14668251135;210915.72539603934;51.2025718403635;3.21427047489916;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20130811;1545;20130811;1545;20130811;2013;august;32;sunday;1;1545;15;day;day;Polderstraat;0;0;8310;BRUGGE;België;;0,0;;-9;-9;;AnchorPoints;politiezone;;20130811;176;72972,67899190137;214723.69994779996;51.2372951662389;3.26581528496239;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150608;1140;20150608;1320;20150608;2015;june;24;monday;0;1320;13;day;day;Wulpenstraat;15;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20150608;770;70456,19000000000;212865.01;51.2202492941492;3.23019544591794;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140812;850;20140812;855;20140812;2014;august;33;tuesday;0;855;8;day;day;Gistelse Steenweg;;-9;8200;BRUGGE;België;Burggraaf de Nieulantlaan;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20140812;518;67752,16908563214;210600.9228633726;51.199522476573;3.19201067393423;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141015;755;20141015;755;20141015;2014;october;42;wednesday;0;755;7;night;day;Torhoutse Steenweg;170;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20141015;585;68435,64000000000;210449.02;51.1982541673733;3.20182183172201;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140325;1207;20140325;1208;20140325;2014;march;13;tuesday;0;1208;12;day;day;Langestraat;93;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140326;372;70856,51411829710;211824.0602063995;51.2109489002137;3.23615177625667;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130328;1600;20130328;1600;20130328;2013;march;13;thursday;0;1600;16;day;day;Vaartdijkstraat;;-9;8200;BRUGGE;België;Gaston Roelandtsstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130328;49;70636,14999999999;208307.8;51.1793165213283;3.23376735196864;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140620;1915;20140620;1920;20140620;2014;june;25;friday;0;1920;19;day;day;Waggelwaterstraat;;-9;8200;BRUGGE;België;Waggelwaterstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140620;463;68409,28952272912;212279.00548589497;51.2146971309226;3.20103342651053;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141227;1847;20141227;1847;20141227;2014;december;52;saturday;1;1847;18;night;day;Sluisstraat;;-9;8000;BRUGGE;België;Krakeleweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141227;648;69821,36032343844;213240.43051061692;51.2235355256452;3.22102715222995;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140318;1533;20140318;1533;20140318;2014;march;12;tuesday;0;1533;15;day;day;Koning Albert I-laan;;-9;8000;BRUGGE;België;Stationslaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140318;364;69346,82312826546;210472.39306725314;51.1985921483391;3.21485076206365;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20140526;905;20140526;905;20140526;2014;may;22;monday;0;905;9;day;day;Korte Molenstraat;31;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140526;430;66496,17261712064;210455.55859553488;51.1980358702752;3.17407724118431;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20141017;1140;20141017;1140;20141017;2014;october;42;friday;0;1140;11;day;day;Tragelweg;;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20141017;593;70597,58389155855;208509.45838589274;51.1811236255956;3.23317182349447;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20130428;1500;20130428;1600;20130428;2013;april;17;sunday;1;1600;16;day;day;Kazernevest;;-9;8000;BRUGGE;België;;-99,9;;0;0;;MultiNetStreetMatching;politiezone;;20130428;67;71135,39447003910;211583.64278386778;51.2088263191989;3.24019441700209;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130929;1725;20130929;1725;20130929;2013;september;39;sunday;1;1725;17;day;day;Noordzandstraat;22;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130929;219;69775,79983198845;211503.99789166983;51.2079232964501;3.22075912031248;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131024;1710;20131024;1710;20131024;2013;october;43;thursday;0;1710;17;day;day;Gentpoortvest;41;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131024;252;70536,13645833333;210771.3677083333;51.2014439567956;3.23179815591523;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140418;1100;20140418;1230;20140418;2014;april;16;friday;0;1230;12;day;day;Jozef Suvéestraat;;-9;8000;BRUGGE;België;Braambergstraat;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20140418;393;70315,11500911157;211461.8989847321;51.2076195875366;3.22848468022577;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140621;1215;20140621;1215;20140621;2014;june;25;saturday;1;1215;12;day;day;Astridlaan;;-9;8310;BRUGGE;België;Michel Van Hammestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140621;464;72501,70506471123;209983.8280751885;51.194632981446;3.26008516768787;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150609;1730;20150609;1730;20150609;2015;june;24;tuesday;0;1730;17;day;day;Gulden-Peerdenstraat;45;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150609;774;71398,61847147823;210591.45200136406;51.1999449646656;3.24417550747449;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140710;1218;20140710;1218;20140710;2014;july;28;thursday;0;1218;12;day;day;Bargeweg;;-9;8000;BRUGGE;België;;0,0;Km paal - 0.0 - R030019 / verlichtingspaal 72C02;-9;-9;;AnchorPoints;politiezone;;20140710;486;69998,47899946966;210252.3136755503;51.1967048070443;3.22422103284265;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151026;725;20151026;725;20151026;2015;october;44;monday;0;725;7;day;day;Torhoutse Steenweg;;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20151026;903;68321,65945623393;210218.6180648758;51.1961673597158;3.200243232747;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140620;1222;20140620;1222;20140620;2014;june;25;friday;0;1222;12;day;day;Koning Albert I-laan (8200);;-9;8200;BRUGGE;België;Stationslaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140620;462;69330,84310884518;210499.98171472715;51.1988378669892;3.21461603942262;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150729;1010;20150729;1010;20150729;2015;july;31;wednesday;0;1010;10;day;day;Lange Vesting;;-9;8200;BRUGGE;België;Gistelse Steenweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150729;811;69067,25127705542;211111.0987511676;51.2042933341021;3.21070914485047;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141108;937;20141108;937;20141108;2014;november;45;saturday;1;937;9;day;day;Vaartdijkstraat;0;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141108;608;70157,49419189990;209944.25994779915;51.1939581969452;3.22656336165627;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130320;1655;20130320;1655;20130320;2013;march;12;wednesday;0;1655;16;day;day;Gulden-Vlieslaan;;-9;8000;BRUGGE;België;Bloedput;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130320;43;69284,46316477773;211710.4878414976;51.2097106457163;3.21368334855726;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150213;820;20150213;825;20150213;2015;february;7;friday;0;825;8;day;day;Leopold Debruynestraat;;-9;8310;BRUGGE;België;Prins Leopoldstraat;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20150213;680;71698,73521571845;211835.64371494018;51.211167792227;3.24820028556374;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140401;920;20140401;920;20140401;2014;april;14;tuesday;0;920;9;day;day;Rijselstraat;121;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20140401;377;69011,96000000001;209042.02;51.1856899733619;3.21037969190845;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150710;1610;20150710;1610;20150710;2015;july;28;friday;0;1610;16;day;day;Vossensteert;;-9;8310;BRUGGE;België;Geervelde;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150710;801;72253,51811528861;210819.2670607728;51.2021081165521;3.25635626455788;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130918;1530;20130918;1530;20130918;2013;september;38;wednesday;0;1530;15;day;day;Vlamingdam;31-33;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130918;208;69797,32829823488;212453.23933589645;51.2164574489997;3.22085728447316;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20131112;755;20131112;755;20131112;2013;november;46;tuesday;0;755;7;day;day;Dorpsstraat;;-9;8200;BRUGGE;België;Ten Boomgaard;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20131112;264;69242,16074242975;209312.06298138667;51.1881491784967;3.21361168635294;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20140628;1900;20140628;1900;20140628;2014;june;26;saturday;1;1900;19;day;day;Peterseliestraat;;-9;8000;BRUGGE;België;Haarakkerstraat;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20140630;481;70555,65537410410;212785.39869340137;51.219547491492;3.23163637438807;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;0;20131123;1230;20131123;1230;20131123;2013;november;47;saturday;1;1230;12;day;day;Kustlaan;;-9;8380;BRUGGE;België;;4,7;;-9;-9;;KmHmMatching;politiezone;;20131123;277;70342,55600661534;226053.34718486195;51.3387587462566;3.22566498951316;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140328;1653;20140328;1653;20140328;2014;march;13;friday;0;1653;16;day;day;Vrijheidsstraat;87;-9;8310;BRUGGE;België;Ter Lake;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140328;375;70672,02982012533;210235.67494540493;51.1966481376882;3.23385927119712;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150302;944;20150302;944;20150302;2015;march;10;monday;0;944;9;day;day;Rozenhoedkaai;;-9;8000;BRUGGE;België;Wollestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150302;693;70216,07958011951;211389.49051989638;51.206955155094;3.22708364989176;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20141111;1430;20141111;1430;20141111;2014;november;46;tuesday;0;1430;14;day;day;Leopold II-laan;;-9;8000;BRUGGE;België;IJzerstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141111;611;69854,15597209243;212830.66046924688;51.2198573453418;3.22158709943262;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150827;1710;20150827;1710;20150827;2015;august;35;thursday;0;1710;17;day;day;Scheepsdalelaan;29;-9;8000;BRUGGE;België;Leopold I-laan;95,8;;-9;-9;;AnchorPoints;politiezone;;20150827;840;69170,37666332570;212606.16762068623;51.2177444584801;3.21185140841703;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150205;1027;20150205;1027;20150205;2015;february;6;thursday;0;1027;10;day;day;Vlamingstraat;33;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150205;671;70015,21635619558;211849.10096939615;51.2110580639416;3.22410851778141;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150327;1720;20150327;1720;20150327;2015;march;13;friday;0;1720;17;day;day;Schaakstraat;;-9;8310;BRUGGE;België;Moerkerkse Steenweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150327;713;71869,94503303933;212123.7959919628;51.2137807168003;3.25058801326618;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141124;1730;20141124;1730;20141124;2014;november;48;monday;0;1730;17;night;day;Langestraat;;-9;8000;BRUGGE;België;Bapaumestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141124;623;71037,54277230232;211993.06785539308;51.2124926129046;3.2387052542634;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;3;20131228;1305;20131228;1305;20131228;2013;december;52;saturday;1;1305;13;day;day;Raboudenburgstraat;;-9;8310;BRUGGE;België;Astridlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131228;306;72304,79568403158;210016.0420996732;51.1948960610214;3.25726175720201;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150508;1310;20150508;1315;20150508;2015;may;19;friday;0;1315;13;day;day;Ezelstraat;81;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20150531;756;69573,64000000000;212137.74;51.2135908445671;3.21772621159043;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150429;902;20150429;902;20150429;2015;april;18;wednesday;0;902;9;day;day;Kruisvest;0;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150429;729;71125,20003552157;212007.5823824958;51.2126350377578;3.23995638913609;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20130626;100;20130626;100;20130626;2013;june;26;wednesday;0;100;1;night;night;Ezelstraat;39;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130626;128;69669,20810797642;212023.12836828016;51.2125740901757;3.21911910696296;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151216;1230;20151216;1230;20151216;2015;december;51;wednesday;0;1230;12;day;day;Noorweegse Kaai;;-9;8000;BRUGGE;België;Damse Vaart-Zuid;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151216;953;71115,11815523516;213322.71670400794;51.2244532461089;3.23952608263573;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131022;1815;20131022;1815;20131022;2013;october;43;tuesday;0;1815;18;day;day;Astridlaan;;-9;8310;BRUGGE;België;Maalderijstraat;2,3;;-9;-9;;AnchorPoints;politiezone;;20131022;249;72790,74845842572;209936.8011801661;51.1942490230098;3.26422954418498;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;0;20140413;324;20140413;324;20140413;2014;april;15;sunday;1;324;3;night;night;Koning Albert I-laan;8;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140413;391;69330,15812499964;210450.778124999;51.1983955590208;3.21461717590415;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20130404;745;20130404;745;20130404;2013;april;14;thursday;0;745;7;day;day;Gistelse Steenweg;437;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20130404;52;67154,40124249300;210396.608851;51.1976008304931;3.18350629291918;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150629;1000;20150629;1000;20150629;2015;june;27;monday;0;1000;10;day;day;Gulden-Peerdenstraat;51;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150629;792;71375,49069982421;210576.83117075387;51.1998104142456;3.24384782749584;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20141224;1254;20141224;1254;20141224;2014;december;52;wednesday;0;1254;12;day;day;Grote Moerstraat;;-9;8200;BRUGGE;België;Gistelse Steenweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141224;646;66074,94267960556;210052.80219805008;51.1943551419623;3.1681449086238;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140611;1715;20140611;1716;20140611;2014;june;24;wednesday;0;1716;17;day;day;Buiten Begijnenvest;;-9;8000;BRUGGE;België;Stationsplein;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140611;445;69695,13276041666;210394.76171874983;51.1979429630603;3.21985040971966;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20150425;1920;20150425;1920;20150425;2015;april;17;saturday;1;1920;19;day;day;Pater Damiaanstraat;;-9;8000;BRUGGE;België;Hoefijzerlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150425;726;69334,68452092796;211671.31474480266;51.2093655990656;3.2144106307185;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150716;1757;20150716;1757;20150716;2015;july;29;thursday;0;1757;17;day;day;Koning Albert I-park;;-9;8000;BRUGGE;België;;5,8;;-9;-9;;AnchorPoints;politiezone;;20150716;805;69616,25180291275;210694.33583796656;51.2006243824473;3.21865571474687;10/10/2016
