ID;Straat;Aantal;Type;Opmerking;latWGS84;loWGS84;Aangemaakt op
0;Krom Genthof;5;L;;51.2130370513302,51.2130370513302,51.2130370513302;3.22657675085233,3.22657675085233,3.22657675085233;22/06/2016
0;West-Gistelhof;9;L;;51.2142320525096,51.2142320525096,51.2142320525096,51.2142320525096,51.2142320525096,51.2142320525096;3.22444223414563,3.22444223414563,3.22444223414563,3.22444223414563,3.22444223414563,3.22444223414563;22/06/2016
0;Gulden-Vlieslaan;23;L;;51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857,51.2114630991857;3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477,3.21437741655477;22/06/2016
0;Vlamingstraat;0;LaLo;;51.2100222376622,51.2100222376622,51.2100222376622,51.2100222376622;3.22459159483551,3.22459159483551,3.22459159483551,3.22459159483551;22/06/2016
0;Sint-Jorisstraat;8;L;;51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406,51.2127062259406;3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273,3.22196854847273;22/06/2016
0;Katelijnestraat;7;L;;51.1998949220153,51.1998949220153,51.1998949220153,51.1998949220153,51.1998949220153,51.1998949220153,51.1998949220153,51.1998949220153,51.1998949220153;3.22914131882676,3.22914131882676,3.22914131882676,3.22914131882676,3.22914131882676,3.22914131882676,3.22914131882676,3.22914131882676,3.22914131882676;22/06/2016
0;Buiten Boninvest;18;LV;;51.2057963968147,51.2057963968147,51.2057963968147,51.2057963968147,51.2057963968147,51.2057963968147;3.23898661941756,3.23898661941756,3.23898661941756,3.23898661941756,3.23898661941756,3.23898661941756;22/06/2016
0;Riddersstraat;6;L;;51.2105717698207,51.2105717698207;3.22857614611783,3.22857614611783;22/06/2016
0;Goezeputstraat;3;L;;51.2045553625928,51.2045553625928,51.2045553625928,51.2045553625928;3.22225923208021,3.22225923208021,3.22225923208021,3.22225923208021;22/06/2016
0;Predikherenrei;11;L;;51.2073037476188,51.2073037476188;3.23471625210246,3.23471625210246;22/06/2016
0;Verbrand Nieuwland;8;L;;51.2102750093581,51.2102750093581,51.2102750093581,51.2102750093581,51.2102750093581;3.23266072701505,3.23266072701505,3.23266072701505,3.23266072701505,3.23266072701505;22/06/2016
0;Smedenstraat;10;L;;51.2053170482927,51.2053170482927,51.2053170482927,51.2053170482927,51.2053170482927,51.2053170482927;3.21478586821374,3.21478586821374,3.21478586821374,3.21478586821374,3.21478586821374,3.21478586821374;22/06/2016
0;Raamstraat;6;L;;51.2127737137016,51.2127737137016,51.2127737137016,51.2127737137016,51.2127737137016;3.21782106574841,3.21782106574841,3.21782106574841,3.21782106574841,3.21782106574841;22/06/2016
0;Carmersstraat;8;L;;51.2138815128454,51.2138815128454,51.2138815128454;3.23231644600116,3.23231644600116,3.23231644600116;22/06/2016
0;Riddersstraat;3;L;;51.2097891002468,51.2097891002468,51.2097891002468;3.22949190451607,3.22949190451607,3.22949190451607;22/06/2016
0;Boninvest;13;L;;51.2039675391697,51.2039675391697,51.2039675391697,51.2039675391697,51.2039675391697,51.2039675391697,51.2039675391697,51.2039675391697;3.23521237633144,3.23521237633144,3.23521237633144,3.23521237633144,3.23521237633144,3.23521237633144,3.23521237633144,3.23521237633144;22/06/2016
0;Guido Gezelleplein;5;H;;51.2052409602509,51.2052409602509;3.22400781395294,3.22400781395294;22/06/2016
0;Waalsestraat;2;L;;51.2069356918198,51.2069356918198;3.22861702009137,3.22861702009137;22/06/2016
0;Potterierei;8;L;;51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968,51.2167226513968;3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938,3.22890742931938;22/06/2016
0;Potterierei;18;L;;51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157,51.2150969450157;3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593,3.22940473914593;22/06/2016
0;Leemputstraat;9;L;;51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981,51.2053612190981;3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235,3.21337538120235;22/06/2016
0;Riddersstraat;5;L;;51.2099716437366,51.2099716437366;3.22931402398187,3.22931402398187;22/06/2016
0;Peperstraat;15;L;;51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743,51.2122923468743;3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705,3.23602121336705;22/06/2016
0;Guido Gezellelaan;19;L;;51.2079440617515,51.2079440617515;3.21370623216647,3.21370623216647;22/06/2016
0;Haarakkerstraat;4;H;;51.2199969171741,51.2199969171741,51.2199969171741;3.23305877273443,3.23305877273443,3.23305877273443;22/06/2016
0;Gapaardstraat;5;L;;51.2056018015158,51.2056018015158;3.23512102743438,3.23512102743438;22/06/2016
0;Noordzandstraat;2;L;;51.2062681546027,51.2062681546027,51.2062681546027,51.2062681546027,51.2062681546027,51.2062681546027;3.21820288724219,3.21820288724219,3.21820288724219,3.21820288724219,3.21820288724219,3.21820288724219;22/06/2016
0;Pottenmakersstraat;5;L;;51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567,51.2121395143567;3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817,3.22124815756817;22/06/2016
0;Zilverstraat;1;L;;51.2071046372922,51.2071046372922,51.2071046372922,51.2071046372922;3.22152139555283,3.22152139555283,3.22152139555283,3.22152139555283;22/06/2016
0;Eekhoutstraat;5;H;;51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306,51.2065274244306;3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365,3.2278595586365;22/06/2016
0;Carmersstraat;19;L;;51.2151302718787,51.2151302718787,51.2151302718787,51.2151302718787,51.2151302718787;3.23552793489111,3.23552793489111,3.23552793489111,3.23552793489111,3.23552793489111;22/06/2016
0;Gentpoortstraat;14;L;;51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317,51.2044145972317;3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493,3.23180540168493;22/06/2016
0;Raamstraat;5;L;;51.2125871456372,51.2125871456372,51.2125871456372,51.2125871456372,51.2125871456372;3.21805998802278,3.21805998802278,3.21805998802278,3.21805998802278,3.21805998802278;22/06/2016
0;Snaggaardstraat;5;L;;51.2152535766544,51.2152535766544;3.23062793424792,3.23062793424792;22/06/2016
0;Sint-Clarastraat;17;H;;51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476,51.2181621640476;3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969,3.22436982746969;22/06/2016
0;Boeveriestraat;0;LaLo;;51.2037461107534,51.2037461107534,51.2037461107534,51.2037461107534,51.2037461107534,51.2037461107534;3.21673581426819,3.21673581426819,3.21673581426819,3.21673581426819,3.21673581426819,3.21673581426819;22/06/2016
0;Schaarstraat;9;L;;51.206038040686,51.206038040686;3.23324167165608,3.23324167165608;22/06/2016
0;Kazernevest;7;L;;51.2102777284263,51.2102777284263;3.24057177813705,3.24057177813705;22/06/2016
0;Gieterijstraat;16;L;;51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462,51.2131295898462;3.215096353371,3.215096353371,3.215096353371,3.215096353371,3.215096353371,3.215096353371,3.215096353371,3.215096353371,3.215096353371,3.215096353371;22/06/2016
0;Guido Gezelleplein;0;LaLo;;51.2049179809148,51.2049179809148,51.2049179809148,51.2049179809148;3.22380359182407,3.22380359182407,3.22380359182407,3.22380359182407;22/06/2016
0;Kazernevest;10;L;;51.209721924228,51.209721924228,51.209721924228,51.209721924228;3.24049665960047,3.24049665960047,3.24049665960047,3.24049665960047;22/06/2016
0;Calvariebergstraat;8;H;;51.2208218426333,51.2208218426333,51.2208218426333,51.2208218426333,51.2208218426333,51.2208218426333;3.22798239641035,3.22798239641035,3.22798239641035,3.22798239641035,3.22798239641035,3.22798239641035;22/06/2016
0;Oude Gentweg;10;L;;51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357,51.2029448458357;3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387,3.23358071627387;22/06/2016
0;Langestraat;3;L;;51.211520876928,51.211520876928,51.211520876928;3.23702332220399,3.23702332220399,3.23702332220399;22/06/2016
0;Katelijnestraat;0;LaLo;;51.2008013844835,51.2008013844835;3.22808438078042,3.22808438078042;22/06/2016
0;Boeveriestraat;12;L;;51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554,51.2031662272554;3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459,3.21621332951459;22/06/2016
0;Boomgaardstraat;1;L;;51.2103222294153,51.2103222294153;3.22985894750568,3.22985894750568;22/06/2016
0;Gouden Handstraat;1;L;;51.2136455085993,51.2136455085993,51.2136455085993;3.22742350885047,3.22742350885047,3.22742350885047;22/06/2016
0;Katelijnevest;5;H;;51.1989711302458,51.1989711302458;3.22671991251434,3.22671991251434;22/06/2016
0;Essenboomstraat;9;L;;51.2110363109617,51.2110363109617,51.2110363109617,51.2110363109617;3.23640040387654,3.23640040387654,3.23640040387654,3.23640040387654;22/06/2016
0;Katelijnestraat;0;LaLo;;51.2034649766142,51.2034649766142,51.2034649766142,51.2034649766142;3.22490177349393,3.22490177349393,3.22490177349393,3.22490177349393;22/06/2016
0;Spanjaardstraat;14;L;;51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144,51.2122406476144;3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321,3.22522908190321;22/06/2016
0;Schouwvegersstraat;4;L;;51.207963372693,51.207963372693,51.207963372693,51.207963372693;3.21449719932247,3.21449719932247,3.21449719932247,3.21449719932247;22/06/2016
0;Noordzandstraat;5;L;;51.2074817279115,51.2074817279115,51.2074817279115,51.2074817279115,51.2074817279115,51.2074817279115;3.22025578983573,3.22025578983573,3.22025578983573,3.22025578983573,3.22025578983573,3.22025578983573;22/06/2016
0;Potterierei;18;L;;51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088,51.2205600295088;3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306,3.23317054836306;22/06/2016
0;Kruisvest;10;L;;51.2137709818939,51.2137709818939;3.23868098092494,3.23868098092494;22/06/2016
0;Jan van Eyckplein;5;H;;51.2115574282892,51.2115574282892;3.22564065513606,3.22564065513606;22/06/2016
0;Langestraat;0;LaLo;;51.212473814821,51.212473814821,51.212473814821;3.23924376535285,3.23924376535285,3.23924376535285;22/06/2016
0;Philipstockstraat;0;LaLo;;51.209366753526,51.209366753526,51.209366753526,51.209366753526;3.22487517914972,3.22487517914972,3.22487517914972,3.22487517914972;22/06/2016
0;Mariastraat;0;LaLo;;51.2058605687934,51.2058605687934,51.2058605687934;3.223131105621,3.223131105621,3.223131105621;22/06/2016
0;Calvariebergstraat;46;H;;51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165,51.2188009906165;3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675,3.22523989441675;22/06/2016
0;Sint-Maartensbilk;2;L;;51.2048846513248,51.2048846513248;3.21560271084859,3.21560271084859;22/06/2016
0;Langestraat;0;LaLo;;51.2100465901597,51.2100465901597,51.2100465901597;3.23457948628161,3.23457948628161,3.23457948628161;22/06/2016
0;Oude Gentweg;8;L;;51.2026450876788,51.2026450876788;3.23024551364162,3.23024551364162;22/06/2016
0;Biezenstraat;14;L;;51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251,51.2151970943251;3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585,3.21808234167585;22/06/2016
0;'t Zand;0;LaLo;;51.2053990372147,51.2053990372147;3.21784798418496,3.21784798418496;22/06/2016
0;Julius en Maurits Sabbestraat;9;L;;51.217436753188,51.217436753188,51.217436753188,51.217436753188,51.217436753188;3.22845266355534,3.22845266355534,3.22845266355534,3.22845266355534,3.22845266355534;22/06/2016
0;Stalijzerstraat;2;L;;51.2054450167224,51.2054450167224;3.23110327316945,3.23110327316945;22/06/2016
0;Collaert Mansionstraat;15;L;;51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411,51.2157821348411;3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245,3.22727344876245;22/06/2016
0;Steenstraat;0;LaLo;;51.2070865814535,51.2070865814535,51.2070865814535,51.2070865814535;3.22264718129629,3.22264718129629,3.22264718129629,3.22264718129629;22/06/2016
0;Haarakkerstraat;5;L;;51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454,51.2201334443454;3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684,3.23315694258684;22/06/2016
0;Oude Gentweg;9;L;;51.2026349008567,51.2026349008567,51.2026349008567;3.22882723105533,3.22882723105533,3.22882723105533;22/06/2016
0;Walplein;2;H;;51.2028974418813,51.2028974418813;3.22409481140623,3.22409481140623;22/06/2016
0;Smedenstraat;0;LaLo;;51.2055137442187,51.2055137442187,51.2055137442187;3.21522928185575,3.21522928185575,3.21522928185575;22/06/2016
0;Garenmarkt;8;H;;51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833,51.2042739969833;3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055,3.22971877264055;22/06/2016
0;Sint-Salvatorskerkhof;8;L;;51.2055778272841,51.2055778272841,51.2055778272841,51.2055778272841;3.22062363442342,3.22062363442342,3.22062363442342,3.22062363442342;22/06/2016
0;Fonteinstraat;7;L;;51.2024476350662,51.2024476350662,51.2024476350662,51.2024476350662,51.2024476350662,51.2024476350662,51.2024476350662,51.2024476350662;3.21453953885618,3.21453953885618,3.21453953885618,3.21453953885618,3.21453953885618,3.21453953885618,3.21453953885618,3.21453953885618;22/06/2016
0;Hendrik Consciencelaan;7;L;;51.2030182741733,51.2030182741733,51.2030182741733,51.2030182741733,51.2030182741733,51.2030182741733;3.2141140658061,3.2141140658061,3.2141140658061,3.2141140658061,3.2141140658061,3.2141140658061;22/06/2016
0;Drie Kroezenstraat;9;L;;51.2027292733472,51.2027292733472,51.2027292733472,51.2027292733472;3.22731784850545,3.22731784850545,3.22731784850545,3.22731784850545;22/06/2016
0;Oost-Gistelhof;15;L;;51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254,51.2142377815254;3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513,3.22539416757513;22/06/2016
0;Beenhouwersstraat;4;L;;51.2103361100614,51.2103361100614;3.21598088777275,3.21598088777275;22/06/2016
0;Groeninge;2;L;;51.2043593670573,51.2043593670573,51.2043593670573,51.2043593670573,51.2043593670573;3.22619513266011,3.22619513266011,3.22619513266011,3.22619513266011,3.22619513266011;22/06/2016
0;Sint-Obrechtsstraat;9;L;;51.2030290106538,51.2030290106538;3.22069187216184,3.22069187216184;22/06/2016
0;Grauwwerkersstraat;11;L;;51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801,51.2116822175801;3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827,3.22129445866827;22/06/2016
0;Steenstraat;0;LaLo;;51.207474660205,51.207474660205,51.207474660205,51.207474660205,51.207474660205,51.207474660205,51.207474660205,51.207474660205,51.207474660205,51.207474660205;3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863,3.22299185889863;22/06/2016
0;Vlamingdam;4;L;;51.2155858581634,51.2155858581634,51.2155858581634,51.2155858581634,51.2155858581634;3.22112095800585,3.22112095800585,3.22112095800585,3.22112095800585,3.22112095800585;22/06/2016
0;Philipstockstraat;0;LaLo;;51.2096145821838,51.2096145821838,51.2096145821838,51.2096145821838;3.22677675261478,3.22677675261478,3.22677675261478,3.22677675261478;22/06/2016
0;Ganzenstraat;4;L;;51.2072070741082,51.2072070741082,51.2072070741082,51.2072070741082;3.2380540396107,3.2380540396107,3.2380540396107,3.2380540396107;22/06/2016
0;Leeuwstraat;6;L;;51.2098195361107,51.2098195361107,51.2098195361107,51.2098195361107,51.2098195361107,51.2098195361107,51.2098195361107,51.2098195361107,51.2098195361107;3.21982003923705,3.21982003923705,3.21982003923705,3.21982003923705,3.21982003923705,3.21982003923705,3.21982003923705,3.21982003923705,3.21982003923705;22/06/2016
0;Annuntiatenstraat;24;H;;51.215974737094,51.215974737094,51.215974737094,51.215974737094,51.215974737094,51.215974737094,51.215974737094,51.215974737094,51.215974737094;3.22861940263828,3.22861940263828,3.22861940263828,3.22861940263828,3.22861940263828,3.22861940263828,3.22861940263828,3.22861940263828,3.22861940263828;22/06/2016
0;Korte Vuldersstraat;9;L;;51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129,51.2048327865129;3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514,3.21979892040514;22/06/2016
0;Vuldersstraat;14;L;;51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751,51.2093799241751;3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142,3.23732799870142;22/06/2016
0;Hendrik Consciencelaan;8;L;;51.2035207480203,51.2035207480203,51.2035207480203,51.2035207480203,51.2035207480203,51.2035207480203,51.2035207480203,51.2035207480203;3.21382862076829,3.21382862076829,3.21382862076829,3.21382862076829,3.21382862076829,3.21382862076829,3.21382862076829,3.21382862076829;22/06/2016
0;Klaverstraat;7;L;;51.2153481950308,51.2153481950308;3.21967836091948,3.21967836091948;22/06/2016
0;Engelstraat;1;L;;51.2067107705736,51.2067107705736;3.23221803959025,3.23221803959025;22/06/2016
0;Rode-Haanstraat;3;H;;51.2120266265509,51.2120266265509,51.2120266265509;3.22454798060864,3.22454798060864,3.22454798060864;22/06/2016
0;Korte Rijkepijndersstraat;3;L;;51.2134980082581,51.2134980082581;3.23160067309903,3.23160067309903;22/06/2016
